word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS
a)ll',ἀλλά,adverb,a)fi/ei,ἀφίημι,verb,to\n,ὁ,article,a)/ndr',ἀνήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,mh/,μή,conjunction,fh/m',φημί,verb,e)gw\,ἐγώ,pronoun,ta\s,ὁ,article,xelw/nas,χελώνη,noun,makariei=n,μακαρίζω,verb,se,σύ,pronoun,tou=,ὁ,article,de/rmatos,δέρμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=a/,εἶα,interjection,nun,νῦν,adverb,w)=,ὦ,interjection,cundikastai\,συνδικαστής,noun,sfh=kes,σφήξ,noun,o)cuka/rdioi,ὀξυκάρδιος,adjective,oi(,ὁ,article,me\n,μέν,particle,e)s,εἰς,preposition,to\n,ὁ,article,prwkto\n,πρωκτός,noun,au)tw=n,αὐτός,pronoun,e)spe/tesq',,,w)rgisme/noi,ὀργίζω,verb,oi(,ὁ,article,de\,δέ,particle,tw)fqalmw\,ὀφθαλμός,noun,ku/klw|,κύκλος,noun,kentei=te,κεντάω,verb,kai\,καί,conjunction,tou\s,ὁ,article,daktu/lous,δάκτυλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,*mi/da,Μίδας,proper,kai\,καί,conjunction,*fru\c,Φρύξ,proper,boh/qei,βοηθέω,verb,deu=ro,δεῦρο,adverb,kai\,καί,conjunction,*masintu/a,,,kai\,καί,conjunction,la/besqe,λαμβάνω,verb,toutoui\,οὗτος,pronoun,kai\,καί,conjunction,mh\,μή,conjunction,meqh=sqe,μέθημαι,verb,mhdeni/,μηδείς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,mh/,μή,conjunction,'n,ἐν,preposition,pe/dais,πέδη,noun,paxei/ais,παχύς,adjective,ou)de\n,οὐδείς,pronoun,a)risth/sete,ἀριστάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,e)gw\,ἐγώ,pronoun,pollw=n,πολύς,adjective,a)kou/sas,ἀκέω,verb,oi)=da,οἶδα,verb,qri/wn,θρέω,verb,to\n,ὁ,article,yo/fon,ψόφος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,mh\,μή,conjunction,tou=ton,οὗτος,pronoun,meqh/seis,μεθίημι,verb,e)/n,ἐν,preposition,ti/,τίς,pronoun,soi,σύ,pronoun,pagh/setai,πάσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,*ke/kroy,Κέκροψ,proper,h(/rws,ἥρως,noun,a)/nac,ἄναξ,noun,ta\,ὁ,article,pro\s,πρός,preposition,podw=n,πούς,noun,*drakonti/dh,Δρακοντίδης,proper,periora=|s,περιοράω,verb,ou(/tw,οὕτως,adverb,m',ἐγώ,pronoun,u(p',ὑπό,preposition,a)ndrw=n,ἀνήρ,noun,barba/rwn,βάρβαρος,adjective,xeirou/menon,χειρόω,verb,ou(\s,ὅς,pronoun,e)gw\,ἐγώ,pronoun,'di/daca,διδάσκω,verb,kla/ein,κλαίω,verb,te/ttar',τέσσαρες,noun,e)s,εἰς,preposition,th\n,ὁ,article,xoi/nika,χοῖνιξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=ta,εἶτα,adverb,dh=t',δῆτα,adverb,ou),οὐ,adverb,po/ll',πολύς,adjective,e)/nesti,ἔνειμι,verb,deina\,δεινός,adjective,tw=|,ὁ,article,gh/ra|,γῆρας,noun,kaka/,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,nu=n,νῦν,adverb,ge,γε,particle,tou/tw,οὗτος,pronoun,to\n,ὁ,article,palaio\n,παλαιός,adjective,despo/thn,δεσπότης,adjective,pro\s,πρός,preposition,bi/an,βία,adjective,xeirou=sin,χειρόω,verb,ou)de\n,οὐδείς,pronoun,tw=n,ὁ,article,pa/lai,πάλαι,adverb,memnhme/noi,μιμνήσκω,verb,difqerw=n,διφθέρα,noun,ka)cwmi/dwn,ἐξωμίς,noun,a(\s,ὅς,pronoun,ou(=tos,οὗτος,pronoun,au)toi=s,αὐτός,pronoun,h)mpo/la,ἐμπολάω,verb,kai\,καί,conjunction,kuna=s,κυνάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tou\s,ὁ,article,po/das,πούς,noun,xeimw=nos,χειμών,noun,o)/ntos,εἰμί,verb,w)fe/lei,ὠφελέω,verb,w(/ste,ὥστε,conjunction,mh\,μή,conjunction,r(igw=n,ῥιγέω,verb,e(ka/stot',ἑκάστοτε,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,tou/tois,οὗτος,pronoun,g',γε,particle,ou)k,οὐ,adverb,e)/ni,ἐν,preposition,ou)d',οὐδέ,particle,e)n,ἐν,preposition,o)fqalmoi=sin,ὀφθαλμός,noun,ai)dw\s,αἰδώς,adjective,tw=n,ὁ,article,palaiw=n,παλαιός,adjective,e)mba/dwn,ἐμβάς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,a)fh/seis,ἀφίημι,verb,ou)de\,οὐδέ,particle,nuni/,νυνί,adverb,m',ἐγώ,pronoun,w)=,ὦ,interjection,ka/kiston,κακός,adjective,qhri/on,θηρίον,noun,ou)d',οὐδέ,particle,a)namnhsqei\s,ἀναμιμνήσκω,verb,o(/q',ὅτε,conjunction,eu(rw\n,εὑρίσκω,verb,tou\s,ὁ,article,bo/trus,βότρυς,adjective,kle/ptonta/,κλέπτω,verb,se,σύ,pronoun,prosagagw\n,προσάγω,verb,pro\s,πρός,preposition,th\n,ὁ,article,e)la/an,ἐλαύνω,verb,e)ce/deir',ἐκδέρω,verb,eu)=,εὖ,adverb,ka)ndrikw=s,ἀνδρικός,adjective,w(/ste,ὥστε,conjunction,se,σύ,pronoun,zhlwto\n,ζηλωτός,adjective,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,a)xa/ristos,ἀχάριστος,adjective,h)=sq',ἔσθω,verb,a)/ra,ἄρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,a)/nes,ἄνω,verb,me,ἐγώ,pronoun,kai\,καί,conjunction,su\,σύ,pronoun,kai\,καί,conjunction,su/,σύ,pronoun,pri\n,πρίν,adverb,to\n,ὁ,article,ui(o\n,υἱός,noun,e)kdramei=n,ἐκτρέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,tou/twn,οὗτος,pronoun,me\n,μέν,particle,ta/x',τάχα,adjective,h(mi=n,ἐγώ,pronoun,dw/seton,δίδωμι,verb,kalh\n,καλός,noun,di/khn,δίκη,adjective,ou)ke/t',οὐκέτι,adverb,e)s,εἰς,preposition,makra\n,μακρός,adjective,i(/n',ἵνα,conjunction,ei)dh=q',οἶδα,verb,oi(=o/s,οἷος,adjective,e)st',εἰμί,verb,a)ndrw=n,ἀνήρ,noun,tro/pos,τρόπος,noun,o)cuqu/mwn,ὀξύθυμον,noun,kai\,καί,conjunction,dikai/wn,δίκαιος,adjective,kai\,καί,conjunction,blepo/ntwn,βλέπω,verb,ka/rdama,κάρδαμον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pai=e,παίω,verb,pai)=,,,w)=,ὦ,interjection,*canqi/a,Ξανθίας,proper,tou\s,ὁ,article,sfh=kas,σφήξ,noun,a)po\,ἀπό,preposition,th=s,ὁ,article,oi)ki/as,οἰκία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,drw=,δράω,verb,tou=t',οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,kai\,καί,conjunction,su\,σύ,pronoun,tu=fe,τῦφος,noun,pollw=|,πολύς,adjective,tw=|,ὁ,article,kapnw=|,καπνός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)xi\,οὐ,adverb,sou=sq',σεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,e)s,εἰς,preposition,ko/rakas,κόραξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,a)/pite,ἄπειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pai=e,παίω,verb,tw=|,ὁ,article,cu/lw|,ξύλον,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,su\,σύ,pronoun,prosqei\s,προστίθημι,verb,*ai)sxi/nhn,Αἰσχίνης,proper,e)/ntufe,ἐντύφω,verb,to\n,ὁ,article,*sellarti/ou,Σελλάρτιος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)=r',ἆρα,particle,e)me/llome/n,μέλλω,verb,poq',ποτέ,particle,u(ma=s,σύ,pronoun,a)posobh/sein,ἀποσοβέω,verb,tw=|,ὁ,article,xro/nw|,χρόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,ma\,μά,particle,*di/',Δίη,proper,ou),οὐ,adverb,r(a|di/ws,ῥᾴδιος,adjective,ou(/tws,οὕτως,adverb,a)\n,ἄν,particle,au)tou\s,αὐτός,pronoun,die/fuges,διαφεύγω,verb,ei)/per,εἴπερ,conjunction,e)/tuxon,τυγχάνω,verb,tw=n,ὁ,article,melw=n,μέλη,noun,tw=n,ὁ,article,*filokle/ous,Φιλοκλέης,proper,bebrwko/tes,βιβρώσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)=ra,ἆρα,particle,dh=t',δῆτα,adverb,ou)k,οὐ,adverb,au)ta\,αὐτός,pronoun,dh=la,δῆλος,adjective,toi=s,ὁ,article,pe/nhsin,πένης,noun,h(,ὁ,article,turanni\s,τυραννίς,noun,w(s,ὡς,conjunction,la/qra|,λάθρῃ,adverb,g',γε,particle,e)la/nqan',λανθάνω,verb,u(piou=sa/,ὕπειμι,verb,me,ἐγώ,pronoun,ei),εἰ,conjunction,su/,σύ,pronoun,g',γε,particle,w)=,ὦ,interjection,po/nw|,πόνος,noun,po/nhre,πονηρός,adjective,kai\,καί,conjunction,komhtamuni/a,,,tw=n,ὁ,article,no/mwn,νόμος,noun,h(ma=s,ἐγώ,pronoun,a)pei/rgeis,ἀπείργω,verb,w(=n,ὅς,pronoun,e)/qhken,τίθημι,verb,h(,ὁ,article,po/lis,πόλις,adjective,ou)/te,οὔτε,adverb,tin',τις,pronoun,e)/xwn,ἔχω,verb,pro/fasin,πρόφασις,noun,ou)/te,οὔτε,adverb,lo/gon,λόγος,noun,eu)tra/pelon,εὐτράπελος,adjective,au)to\s,αὐτός,pronoun,a)/rxwn,ἄρχων,noun,mo/nos,μόνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sq',ἔσθω,verb,o(/pws,ὅπως,conjunction,a)/neu,ἄνευ,preposition,ma/xhs,μάχη,noun,kai\,καί,conjunction,th=s,ὁ,article,katocei/as,κάτοξυς,adjective,boh=s,βοείη,noun,e)s,εἰς,preposition,lo/gous,λόγος,noun,e)/lqoimen,ἔρχομαι,verb,a)llh/loisi,ἀλλήλων,pronoun,kai\,καί,conjunction,diallaga/s,διαλλαγή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sou)s,,,lo/gous,λόγος,noun,w)=,ὦ,interjection,miso/dhme,μισόδημος,adjective,kai\,καί,conjunction,monarxi/as,μοναρχία,noun,e)rasta/,ἐραστής,noun,kai\,καί,conjunction,cunw\n,σύνειμι,verb,*brasi/da|,Βρασίδης,proper,kai\,καί,conjunction,forw=n,φορέω,verb,kra/speda,κράσπεδον,noun,stemma/twn,στεμματόω,verb,th/n,ὁ,article,q',τε,particle,u(ph/nhn,ὑπήνη,noun,a)/kouron,ἄκουρος,adjective,tre/fwn,τρέφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nh\,νή,preposition,*di/',Δίη,proper,h)=,ἦ,adverb,moi,ἐγώ,pronoun,krei=tton,κρείσσων,verb,e)ksth=nai,ἐξίστημι,verb,to\,ὁ,article,para/pan,παράπαν,adverb,tou=,ὁ,article,patro\s,πατήρ,noun,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,kakoi=s,κακός,adjective,tosou/tois,τοσοῦτος,adjective,naumaxei=n,ναυμαχέω,verb,o(shme/rai,ὁσημέραι,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,mh\n,μήν,particle,ou)d',οὐδέ,particle,e)n,ἐν,preposition,seli/nw|,σέλινον,noun,sou)sti\n,εἰμί,verb,ou)d',οὐδέ,particle,e)n,ἐν,preposition,phga/nw|,πήγανον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to,οὗτος,pronoun,ga\r,γάρ,particle,parembalou=men,παρεμβάλλω,verb,tw=n,ὁ,article,trixoini/kwn,τριχοίνικος,adjective,e)pw=n,ἔπος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,nu=n,νῦν,adverb,me\n,μέν,particle,ou)de\n,οὐδείς,pronoun,a)lgei=s,ἀλγέω,verb,a)ll',ἀλλά,adverb,o(/tan,ὅταν,conjunction,cunh/goros,συνήγορος,adjective,tau)ta\,ταυτός,adjective,tau=ta,οὗτος,pronoun,sou,σύ,pronoun,katantlh=|,καταντλέω,verb,kai\,καί,conjunction,cunwmo/tas,συνωμότης,noun,kalh=|,καλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)=r',ἆρα,particle,a)\n,ἄν,particle,w)=,ὦ,interjection,pro\s,πρός,preposition,tw=n,ὁ,article,qew=n,θέα,noun,u(mei=s,σύ,pronoun,a)pallaxqei=te/,ἀπαλλάσσω,verb,mou,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,de/doktai/,δοκέω,verb,moi,ἐγώ,pronoun,de/resqai,δέρω,verb,kai\,καί,conjunction,de/rein,δέρω,verb,di',διά,preposition,h(me/ras,ἡμέρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
