word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS
ai)dou=,αἰδέομαι,verb,su\,σύ,pronoun,pru/mnan,πρύμνα,adjective,po/leos,πόλις,adjective,w(=d',ὧδε,adverb,e)stemme/nhn,στέφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pe/frika,φρίσσω,verb,leu/sswn,λεύσσω,verb,ta/sd',ὅδε,pronoun,e(/dras,ἕδρα,noun,kataski/ous,κατάσκιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baru/s,βαρύς,adjective,ge,γε,particle,me/ntoi,μέντοι,particle,*zhno\s,Ζεύς,proper,i(kesi/ou,ἱκέσιος,adjective,ko/tos,κότος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*palai/xqonos,παλαίχθων,noun,te/kos,τέκος,noun,klu=qi/,κλύω,verb,mou,ἐγώ,pronoun,pro/froni,πρόφρων,adverb,kardi/a|,καρδία,noun,*pelasgw=n,Πελασγός,proper,a)/nac,ἄναξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)/de,εἶδον,verb,me,ἐγώ,pronoun,ta\n,ὁ,article,i(ke/tin,ἱκέτις,noun,fuga/da,φυγάς,noun,peri/dromon,περίδρομος,adjective,lukodi/wkton,λυκοδίωκτος,adjective,w(s,ὡς,conjunction,da/malin,δάμαλις,noun,a)\m,ἀνά,preposition,pe/trais,πέτρα,noun,h)liba/tois,ἠλίβατος,adjective,i(/n',ἵνα,conjunction,a)lka=|,ἀλκή,noun,pi/sunos,πίσυνος,adjective,me/muke,μύω,verb,fra/zousa,φράζω,verb,both=ri,βοτήρ,noun,mo/xqous,μόχθος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(rw=,ὁράω,verb,kla/doisi,κλάδος,adjective,neodro/pois,νεόδροπος,adjective,kata/skion,κατάσκιος,adjective,neu/onq',νεύω,verb,o(/milon,ὅμιλος,noun,to/nd',ὅδε,pronoun,a)gwni/wn,ἀγώνιος,adjective,qew=n,θέα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/h,ἀίω,verb,d',δέ,particle,a)/naton,ἄνατος,adjective,pra=gma,πρᾶγμα,noun,tou=t',οὗτος,pronoun,a)stoce/nwn,ἀστόξενος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhd',μηδέ,particle,e)c,ἐκ,preposition,a)e/lptwn,ἄελπτος,adjective,ka)promhqh/twn,ἀπρομήθητος,adjective,po/lei,πόλις,adjective,nei=kos,νεῖκος,noun,ge/nhtai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,ga\r,γάρ,particle,ou),οὐ,adverb,dei=tai,δέομαι,verb,po/lis,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)/doito,εἶδον,verb,dh=t',δῆτα,adverb,a)/naton,ἄνατος,adjective,fuga\n,φυγή,noun,i(kesi/a,ἱκέσιος,adjective,*qe/mis,Θέμις,proper,*dio\s,Ζεύς,proper,klari/ou,κλήριος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,de\,δέ,particle,par',παρά,preposition,o)yigo/nou,ὀψίγονος,adjective,ma/qe,μανθάνω,verb,geraio/frwn,γεραιόφρων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potitro/paion,ποτιτρόπαιος,adjective,ai)do/menos,αἰδέομαι,verb,qew=n,θέα,noun,lh/mat',λῆμα,noun,a)p',ἀπό,preposition,a)ndro\s,ἀνήρ,noun,a(gnou=,ἁγνός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/toi,οὔτοι,adverb,ka/qhsqe,κάθημαι,verb,dwma/twn,δῶμα,noun,e)fe/stioi,ἐφέστιος,adjective,e)mw=n,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,koino\n,κοινός,adjective,d',δέ,particle,ei),εἰ,conjunction,miai/netai,μιαίνω,verb,po/lis,πόλις,adjective,cunh=|,ξυνός,adjective,mele/sqw,μέλω,verb,lao\s,λαός,noun,e)kponei=n,ἐκπονέω,verb,a)/kh,ἄκος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,a)\n,ἄν,particle,ou),οὐ,adverb,krai/noim',κραίνω,verb,u(po/sxesin,ὑπόσχεσις,noun,pa/ros,πάρος,preposition,a)stoi=s,ἀστός,noun,de\,δέ,particle,pa=si,πᾶς,adjective,tw=nde,ὅδε,pronoun,koinw/sas,κοινόω,verb,pe/ri,περί,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su/,σύ,pronoun,toi,τοι,particle,po/lis,πόλις,adjective,su\,σύ,pronoun,de\,δέ,particle,to\,ὁ,article,da/mion,δήμιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pru/tanis,πρύτανις,adjective,a)/kritos,ἄκριτος,adverb,w)/n,εἰμί,verb,kratu/neis,κρατύνω,verb,bwmo/n,βωμός,noun,e(sti/an,ἑστία,noun,xqono/s,χθών,noun,monoyh/foisi,μονόψηφος,adjective,neu/masin,νεῦμα,noun,se/qen,σύ,pronoun,monoskh/ptroisi,μονόσκηπτρος,adjective,d',δέ,particle,e)n,ἐν,preposition,qro/nois,θρόνον,noun,xre/os,χρέος,noun,pa=n,πᾶς,adjective,e)pikrai/neis,ἐπικραίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/gos,ἄγος,noun,fula/ssou,φυλάσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/gos,ἄγος,noun,me\n,μέν,particle,ei)/h,ἀίω,verb,toi=s,ὁ,article,e)moi=s,ἐμός,adjective,paligko/tois,παλίγκοτος,adjective,u(mi=n,σύ,pronoun,d',δέ,particle,a)rh/gein,ἀρήγω,verb,ou)k,οὐ,adverb,e)/xw,ἔχω,verb,bla/bhs,βλάβη,adjective,a)/ter,ἄτερ,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)d',οὐδέ,particle,au)=,αὖ,interjection,to/d',ὅδε,pronoun,eu)=fron,εὔφρων,adjective,ta/sd',ὅδε,pronoun,a)tima/sai,ἀτιμάω,verb,lita/s,λιτή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)mhxanw=,ἀμηχανάω,verb,de\,δέ,particle,kai\,καί,conjunction,fo/bos,φόβος,noun,m',ἐγώ,pronoun,e)/xei,ἔχω,verb,fre/nas,φρήν,noun,dra=sai/,δράω,verb,te,τε,particle,mh\,μή,conjunction,dra=sai/,δράω,verb,te,τε,particle,kai\,καί,conjunction,tu/xhn,τύχη,noun,e(lei=n,αἱρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,u(yo/qen,ὑψόθεν,adverb,skopo\n,σκοπός,noun,e)pisko/pei,ἐπισκοπέω,verb,fu/laka,φύλαξ,noun,polupo/nwn,πολύπονος,adjective,brotw=n,βροτός,noun,oi(\,ἕ,pronoun,toi=s,ὁ,article,pe/las,πέλας,adverb,prosh/menoi,προσῆμαι,verb,di/kas,δίκη,adjective,ou),οὐ,adverb,tugxa/nousin,τυγχάνω,verb,e)nno/mou,ἔννομος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/nei,μένω,verb,toi,τοι,particle,*zhno\s,Ζεύς,proper,i(ktai/ou,ἱκέσιος,adjective,ko/tos,κότος,noun,dusparaqe/lktous,δυσπαράθελκτος,adjective,paqo/ntos,πάσχω,verb,oi)/ktois,οἶκτος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/,εἰ,conjunction,toi,σύ,pronoun,kratou=si,κρατέω,verb,pai=des,παῖς,adjective,*ai)gu/ptou,Αἴγυπτος,proper,se/qen,σύ,pronoun,no/mw|,νόμος,noun,po/lews,πόλις,adjective,fa/skontes,φάσκω,verb,e)ggu/tata,ἐγγύτατος,adjective,ge/nous,γένος,noun,ei)=nai,εἰμί,verb,ti/s,τίς,pronoun,a)\n,ἄν,particle,toi=sd',ὅδε,pronoun,a)ntiwqh=nai,ἀντιόομαι,verb,qe/loi,ἐθέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dei=,δέομαι,verb,toi/,τοι,particle,se,σύ,pronoun,feu/gein,φεύγω,verb,kata\,κατά,preposition,no/mous,νόμος,noun,tou\s,ὁ,article,oi)/koqen,οἴκοθεν,adverb,w(s,ὡς,conjunction,ou)k,οὐ,adverb,e)/xousin,ἔχω,verb,ku=ros,κῦρος,noun,ou)de\n,οὐδείς,pronoun,a)mfi\,ἀμφί,preposition,sou=,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/,μή,conjunction,ti/,τίς,pronoun,pot',ποτέ,particle,ou)=n,οὖν,particle,genoi/man,γίγνομαι,verb,u(poxei/rios,ὑποχείριος,adjective,kra/tesin,κράτος,noun,a)rse/nwn,ἄρσην,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(/pastron,ὕπαστρος,adjective,de/,δέ,particle,toi,τοι,particle,mh=xar,μῆχαρ,noun,o(ri/zomai,ὁρίζω,verb,ga/mou,γάμος,adjective,du/sfronos,δύσφρων,adverb,fuga/n,φυγή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cu/mmaxon,σύμμαχος,adjective,d',δέ,particle,e(lo/menos,αἱρέω,verb,di/kan,δίκη,adjective,kri=ne,κρίνω,verb,se/bas,σέβας,noun,to\,ὁ,article,pro\s,πρός,preposition,qew=n,θέα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,eu)/kriton,εὔκριτος,adverb,to\,ὁ,article,kri=ma,κρῖμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/,μή,conjunction,m',ἐγώ,pronoun,ai(rou=,αἱρέω,verb,krith/n,κριτής,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=pon,εἶπον,verb,de\,δέ,particle,kai\,καί,conjunction,pri/n,πρίν,adverb,ou)k,οὐ,adverb,a)/neu,ἄνευ,preposition,dh/mou,δῆμος,noun,ta/de,ὅδε,pronoun,pra/caim',πράσσω,verb,a)/n,ἄν,particle,ou)de/,οὐδέ,particle,per,πέρ,particle,kratw=n,κράς,verb,mh\,μή,conjunction,kai/,καί,conjunction,pote,ποτέ,particle,ei)/ph|,εἶπον,verb,lew/s,λαός,noun,ei)/,εἰ,conjunction,pou/,πού,adverb,ti,τις,pronoun,mh\,μή,conjunction,toi=on,τοῖος,adjective,tu/xoi,τυγχάνω,verb,e)ph/ludas,ἔπηλυς,noun,timw=n,τιμάω,verb,a)pw/lesas,ἀπόλλυμι,verb,po/lin,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)mfote/rous,ἀμφότερος,adjective,o(mai/mwn,ὅμαιμος,adjective,ta/d',ὅδε,pronoun,e)piskopei=,ἐπισκοπέω,verb,*zeu\s,Ζεύς,proper,e(terorreph/s,ἑτερορρεπής,adverb,ne/mwn,νέμω,verb,ei)ko/tws,ἐοικότως,adverb,a)/dika,ἄδικος,adjective,me\n,μέν,particle,kakoi=s,κακός,adjective,o(/sia,ὅσιος,adjective,d',δέ,particle,e)nno/mois,ἔννομος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,tw=nd',ὅδε,pronoun,e)c,ἐκ,preposition,i)/sou,ἴσος,adjective,r(epome/nwn,ῥέπω,verb,metalgei=s,,,to\,ὁ,article,di/kaion,δίκαιος,adjective,e)/rcas,ἔρδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dei=,δέομαι,verb,toi,τοι,particle,baqei/as,βαθύς,adjective,fronti/dos,φροντίς,noun,swthri/ou,σωτήριος,adjective,di/khn,δίκη,adjective,kolumbhth=ros,κολυμβητήρ,noun,e)s,εἰς,preposition,buqo\n,βυθός,noun,molei=n,βλώσκω,verb,dedorko\s,δέρκομαι,verb,o)/mma,ὄμμα,noun,mhd',μηδέ,particle,a)/gan,ἄγαν,adverb,w)|nwme/non,οἰνόομαι,verb,o(/pws,ὅπως,conjunction,a)/nata,ἄνατος,adjective,tau=ta,οὗτος,pronoun,prw=ta,πρότερος,adjective,me\n,μέν,particle,po/lei,πόλις,adjective,au)toi=si/,αὐτός,pronoun,q',τε,particle,h(mi=n,ἐγώ,pronoun,e)kteleuth/sei,ἐκτελευτάω,verb,kalw=s,καλός,noun,kai\,καί,conjunction,mh/te,μήτε,particle,dh=ris,δῆρις,noun,r(usi/wn,ῥύσιον,noun,e)fa/yetai,ἐφάπτω,verb,mh/t',μήτε,particle,e)n,ἐν,preposition,qew=n,θέα,noun,e(/draisin,ἕδρα,noun,w(=d',ὧδε,adverb,i(drume/nas,ἱδρύω,verb,e)kdo/ntes,ἐκδίδωμι,verb,u(ma=s,σύ,pronoun,to\n,ὁ,article,panw/leqron,πανώλεθρος,adjective,qeo\n,θεός,noun,baru\n,βαρύς,adjective,cu/noikon,σύνοικος,adjective,qhso/mesq',τίθημι,verb,a)la/stora,ἀλάστωρ,noun,o(\s,ὅς,pronoun,ou)d',οὐδέ,particle,e)n,ἐν,preposition,*(/aidou,Ἅιδης,proper,to\n,ὁ,article,qano/nt',θνήσκω,verb,e)leuqeroi=,ἐλευθερόω,verb
mw=n,μῶν,adverb,ou),οὐ,adverb,dokei=,δοκέω,verb,dei=n,δέω,verb,fronti/dos,φροντίς,noun,swthri/ou,σωτήριος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fro/ntison,φροντίζω,verb,kai\,καί,conjunction,genou=,γίγνομαι,verb,pandi/kws,πάνδικος,adjective,eu)sebh\s,εὐσεβής,adjective,pro/cenos,πρόξενος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\n,ὁ,article,fuga/da,φυγάς,noun,mh\,μή,conjunction,prodw=|s,προδίδωμι,verb,ta\n,ὁ,article,e(/kaqen,ἕκαθεν,adverb,e)kbolai=s,ἐκβολή,noun,dusqe/ois,δύσθεος,adjective,o)rme/nan,ὄρνυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhd',μηδέ,particle,i)/dh|s,εἶδον,verb,m',ἐγώ,pronoun,e)c,ἐκ,preposition,e(dra=n,ἕδρα,noun,poluqe/wn,πολύθεος,adjective,r(usiasqei=san,ῥυσιάζω,verb,w)=,ὦ,interjection,pa=n,πᾶς,adjective,kra/tos,κράτος,noun,e)/xwn,ἔχω,verb,xqono/s,χθών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gnw=qi,γιγνώσκω,verb,d',δέ,particle,u(/brin,ὕβρις,noun,a)ne/rwn,ἐνρήσσω,verb,kai\,καί,conjunction,fu/lacai,φυλάσσω,verb,ko/ton,κότος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/,μή,conjunction,ti,τις,pronoun,tlh=|s,τλάω,verb,ta\n,ὁ,article,i(ke/tin,ἱκέτις,noun,ei)sidei=n,εἰσεῖδον,verb,a)po\,ἀπό,preposition,brete/wn,βρέτας,noun,bi/a|,βία,adjective,di/kas,δίκη,adjective,a)gome/nan,ἄγω,verb,i(pphdo\n,ἱππηδόν,adverb,a)mpu/kwn,ἄμπυξ,noun,polumi/twn,πολύμιτος,adjective,pe/plwn,πέπλος,noun,t',τε,particle,e)pilaba\s,ἐπιλαβή,noun,e)mw=n,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)/sqi,εἰμί,verb,ga/r,γάρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
