word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS
e)pi\,ἐπί,preposition,de\,δέ,particle,tw=|,ὁ,article,tequme/nw|,θύω,verb,to/de,ὅδε,pronoun,me/los,μέλος,noun,parakopa/,παρακοπή,noun,parafora\,παραφορά,noun,frenodalh/s,φρενοδαλής,adjective,u(/mnos,ὕμνος,noun,e)c,ἐκ,preposition,*)erinu/wn,Ἐρινύς,proper,de/smios,δέσμιος,adjective,frenw=n,φρήν,noun,a)fo/rmiktos,ἀφόρμικτος,adjective,au)ona\,αὐονή,noun,brotoi=s,βροτός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to,οὗτος,pronoun,ga\r,γάρ,particle,la/xos,λάχος,adjective,diantai/a,διανταῖος,adjective,*moi=r',Μοῖρα,proper,e)pe/klwsen,ἐκναίω,verb,e)mpe/dws,ἔμπεδος,adjective,e)/xein,ἔχω,verb,qnatw=n,θνητός,adjective,toi=sin,τίς,pronoun,au)tourgi/ai,αὐτουργία,noun,cumpe/swsin,συμπίτνω,verb,ma/taioi,μάταιος,adjective,toi=s,ὁ,article,o(martei=n,ὁμαρτέω,verb,o)/fr',ὄφρα,conjunction,a)\n,ἄν,particle,ga=n,γῆ,noun,u(pe/lqh|,ὑπέρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qanw\n,θνήσκω,verb,d',δέ,particle,ou)k,οὐ,adverb,a)/gan,ἄγαν,adverb,e)leu/qeros,ἐλεύθερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,de\,δέ,particle,tw=|,ὁ,article,tequme/nw|,θύω,verb,to/de,ὅδε,pronoun,me/los,μέλος,noun,parakopa/,παρακοπή,noun,parafora\,παραφορά,noun,frenodalh/s,φρενοδαλής,adjective,u(/mnos,ὕμνος,noun,e)c,ἐκ,preposition,*)erinu/wn,Ἐρινύς,proper,de/smios,δέσμιος,adjective,frenw=n,φρήν,noun,a)fo/rmiktos,ἀφόρμικτος,adjective,au)ona\,αὐονή,noun,brotoi=s,βροτός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gignome/naisi,γίγνομαι,verb,la/xh,λάχη,adjective,ta/d',ὅδε,pronoun,e)f',ἐπί,preposition,a(mi\n,ἐγώ,pronoun,e)kra/nqh,ἐκραίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)qana/twn,ἀθάνατος,adjective,d',δέ,particle,a)pe/xein,ἀπέχω,verb,xe/ras,χείρ,noun,ou)de/,οὐδέ,particle,tis,τις,pronoun,e)sti/,εἰμί,verb,sundai/twr,συνδαίτωρ,noun,meta/koinos,μετάκοινος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
palleu/kwn,πάλλευκος,adjective,de\,δέ,particle,pe/plwn,πέπλος,noun,a)po/moiros,,,a)/klhros,ἄκληρος,adjective,e)tu/xqhn,τεύχω,verb,dwma/twn,δῶμα,noun,ga\r,γάρ,particle,ei(lo/man,αἱρέω,verb,a)natropa/s,ἀνατροπή,noun,o(/tan,ὅταν,conjunction,*)/arhs,Ἄρης,proper,tiqaso\s,τιθασός,adjective,w)\n,εἰμί,verb,fi/lon,φίλος,adjective,e(/lh|,αἱρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,to\n,ὁ,article,w(=d',ὧδε,adverb,i(e/menai,ἵημι,verb,kratero\n,κρατερός,adjective,o)/nq',εἰμί,verb,o(/mws,ὅμως,conjunction,a)maurou=men,ἀμαυρόω,verb,u(f',ὑπό,preposition,ai(/matos,αἷμα,noun,ne/ou,νέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
speu/domen,σπεύδω,verb,ai(/d',ὅδε,pronoun,a)felei=n,ἀφαιρέω,verb,tina\,τις,pronoun,ta/sde,ὅδε,pronoun,meri/mnas,μέριμνα,noun,qew=n,θέα,noun,d',δέ,particle,a)te/leian,ἀτέλεια,noun,e)mai=s,ἐμός,adjective,mele/tais,μελέτη,noun,e)pikrai/nein,ἐπικραίνω,verb,mhd',μηδέ,particle,ei)s,εἰς,preposition,a)/gkrisin,ἀνάκρισις,noun,e)lqei=n,ἔρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*zeu\s,Ζεύς,proper,d',δέ,particle,ai(mostage\s,αἱμοσταγής,adjective,a)cio/mison,ἀξιόμισος,adjective,e)/qnos,ἔθνος,adjective,to/de,ὅδε,pronoun,le/sxas,λέσχη,noun,a(=s,ὅς,pronoun,a)phciw/sato,ἀπαξιόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dwma/twn,δῶμα,noun,ga\r,γάρ,particle,ei(lo/man,αἱρέω,verb,a)natropa/s,ἀνατροπή,noun,o(/tan,ὅταν,conjunction,*)/arhs,Ἄρης,proper,tiqaso\s,τιθασός,adjective,w)\n,εἰμί,verb,fi/lon,φίλος,adjective,e(/lh|,αἱρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,to\n,ὁ,article,w(=d',ὧδε,adverb,i(e/menai,ἵημι,verb,kratero\n,κρατερός,adjective,o)/nq',εἰμί,verb,o(/mws,ὅμως,conjunction,a)maurou=men,ἀμαυρόω,verb,u(f',ὑπό,preposition,ai(/matos,αἷμα,noun,ne/ou,νέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do/cai,δοκέω,verb,t',τε,particle,a)ndrw=n,ἀνήρ,noun,kai\,καί,conjunction,ma/l',μάλα,adverb,u(p',ὑπό,preposition,ai)qe/ri,αἰθήρ,noun,semnai\,σεμνός,adjective,tako/menai,τήκω,verb,kata\,κατά,preposition,ga=n,γῆ,noun,minu/qousin,μινύθω,verb,a)/timoi,ἄτιμος,adjective,a(mete/rais,ἡμέτερος,adjective,e)fo/dois,ἔφοδος,noun,melanei/mosin,μελανείμων,adjective,o)rxhsmoi=s,ὀρχησμός,noun,t',τε,particle,e)pifqo/nois,ἐπίφθονος,adjective,podo/s,πούς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma/la,μάλα,adverb,ga\r,γάρ,particle,ou)=n,οὖν,particle,a(lome/na,ἅλλομαι,verb,a)ne/kaqen,ἀνέκαθεν,adverb,barupesh=,,,katafe/rw,καταφέρω,verb,podo\s,πούς,noun,a)kma/n,ἀκμή,noun,sfalera\,σφαλερός,adjective,kai\,καί,conjunction,tanudro/mois,τανύδρομος,adjective,kw=la,κῶλον,noun,du/sforon,δύσφορος,adjective,a)/tan,ἄτη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pi/ptwn,πίπτω,verb,d',δέ,particle,ou)k,οὐ,adverb,oi)=den,οἶδα,verb,to/d',ὅδε,pronoun,u(p',ὑπό,preposition,a)/froni,ἄφρων,adjective,lu/ma|,λύμη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=on,τοῖος,adjective,e)pi\,ἐπί,preposition,kne/fas,κνέφας,noun,a)ndri\,ἀνδρίς,noun,mu/sos,μύσος,adjective,pepo/tatai,ποτάομαι,verb,kai\,καί,conjunction,dnofera/n,δνοφερός,adjective,tin',τις,pronoun,a)xlu\n,ἀχλύς,noun,kata\,κατά,preposition,dw/matos,δῶμα,noun,au)da=tai,αὐδάομαι,verb,polu/stonos,πολύστονος,adjective,fa/tis,φάτις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma/la,μάλα,adverb,ga\r,γάρ,particle,ou)=n,οὖν,particle,a(lome/na,ἅλλομαι,verb,a)ne/kaqen,ἀνέκαθεν,adverb,barupesh=,,,katafe/rw,καταφέρω,verb,podo\s,πούς,noun,a)kma/n,ἀκμή,noun,sfalera\,σφαλερός,adjective,kai\,καί,conjunction,tanudro/mois,τανύδρομος,adjective,kw=la,κῶλον,noun,du/sforon,δύσφορος,adjective,a)/tan,ἄτη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/nei,μένω,verb,ga/r,γάρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)mh/xanoi/,εὐμήχανος,adjective,te,τε,particle,kai\,καί,conjunction,te/leioi,τέλειος,adjective,kakw=n,κακός,adjective,te,τε,particle,mnh/mones,μνήμων,noun,semnai\,σεμνός,adjective,kai\,καί,conjunction,dusparh/goroi,δυσπαρήγορος,adjective,brotoi=s,βροτός,noun,a)/tim',ἄτιμος,adjective,a)ti/eta,ἀτίετος,adjective,dio/menai,δέομαι,verb,la/xh,λάχη,adjective,qew=n,θέα,noun,dixostatou=nt',διχοστατέω,verb,a)nhli/w|,ἀνήλιος,adjective,la/mpa|,λάμπη,noun,dusodopai/pala,δυσοδοπαίπαλος,adjective,derkome/noisi,δέρκομαι,verb,kai\,καί,conjunction,dusomma/tois,δυσόμματος,adjective,o(mw=s,ὁμῶς,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,ou)=n,οὖν,particle,ta/d',ὅδε,pronoun,ou)x,οὐ,adverb,a(/zetai/,ἅζομαι,verb,te,τε,particle,kai\,καί,conjunction,de/doiken,δείδω,verb,brotw=n,βροτός,noun,e)mou=,ἐγώ,pronoun,klu/wn,κλύω,verb,qesmo\n,θεσμός,noun,to\n,ὁ,article,moiro/kranton,μοιρόκραντος,adjective,e)k,ἐκ,preposition,qew=n,θέα,noun,doqe/nta,δίδωμι,verb,te/leon,τέλειος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/ti,ἔτι,adverb,de/,δέ,particle,moi,ἐγώ,pronoun,me/nei,μένω,verb,ge/ras,γέρας,adjective,palaio/n,παλαιός,adjective,ou)d',οὐδέ,particle,a)timi/as,ἀτιμία,noun,ku/rw,κυρέω,verb,kai/per,καίπερ,particle,u(po\,ὑπό,preposition,xqo/na,χθών,noun,ta/cin,τάξις,noun,e)/xousa,ἔχω,verb,kai\,καί,conjunction,dush/lion,δυσήλιος,adjective,kne/fas,κνέφας,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro/swqen,πρόσωθεν,adverb,e)ch/kousa,ἐξακούω,verb,klhdo/nos,κληδών,noun,boh\n,βοή,noun,a)po\,ἀπό,preposition,*skama/ndrou,Σκάμανδρος,proper,gh=n,γῆ,noun,katafqatoume/nh,καταφθατέομαι,verb,h(\n,ὅς,pronoun,dh=t',δῆτα,adverb,*)axaiw=n,Ἀχαία,proper,a)/ktore/s,ἄκτωρ,noun,te,τε,particle,kai\,καί,conjunction,pro/moi,πρόμος,noun,tw=n,ὁ,article,ai)xmalw/twn,αἰχμάλωτος,adjective,xrhma/twn,χρῆμα,adjective,la/xos,λάχος,adjective,me/ga,μέγας,adverb,e)/neiman,νέμω,verb,au)to/premnon,αὐτόπρεμνος,adjective,ei)s,εἰς,preposition,to\,ὁ,article,pa=n,πᾶς,adjective,e)moi/,ἐγώ,pronoun,e)cai/reton,ἐξαιρετός,adjective,dw/rhma,δώρημα,noun,*qhse/ws,Θησεύς,proper,to/kois,τόκος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/nqen,ἔνθεν,adverb,diw/kous',διώκω,verb,h)=lqon,ἔρχομαι,verb,a)/truton,ἄτρυτος,adjective,po/da,πούς,noun,pterw=n,πτερόν,noun,a)/ter,ἄτερ,preposition,r(oibdou=sa,ῥοιβδέω,verb,ko/lpon,κόλπος,noun,ai)gi/dos,αἰγίς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kainh\n,καινός,adjective,d',δέ,particle,o(rw=sa,ὁράω,verb,th/nd',ὅδε,pronoun,o(mili/an,ὁμιλία,noun,xqono\s,χθών,noun,tarbw=,ταρβέω,verb,me\n,μέν,particle,ou)de/n,οὐδείς,pronoun,qau=ma,θαῦμα,noun,d',δέ,particle,o)/mmasin,ὄμμα,noun,pa/ra,παρά,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/nes,τίς,pronoun,pot',ποτέ,particle,e)ste/,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa=si,πᾶς,adjective,d',δέ,particle,e)s,εἰς,preposition,koino\n,κοινός,adjective,le/gw,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bre/tas,βρέτας,noun,te,τε,particle,tou)mo\n,ἐμός,adjective,tw=|d',ὅδε,pronoun,e)fhme/nw|,ἐπῆμαι,verb,ce/nw|,ξένος,noun,u(ma=s,σύ,pronoun,q',τε,particle,o(moi/as,ὅμοιος,adjective,ou)deni\,οὐδείς,pronoun,spartw=n,σπαρτός,adjective,ge/nei,γένος,noun,ou)/t',οὔτε,adverb,e)n,ἐν,preposition,qeai=si,θεά,noun,pro\s,πρός,preposition,qew=n,θέα,noun,o(rwme/nas,ὁράω,verb,ou)/t',οὔτε,adverb,ou)=n,οὖν,particle,brotei/ois,βρότειος,adjective,e)mferei=s,ἐμφερής,adverb,morfw/masin,μόρφωμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/gein,λέγω,verb,d',δέ,particle,a)/momfon,ἄμομφος,adjective,o)/nta,εἰμί,verb,tou\s,ὁ,article,pe/las,πέλας,adverb,kakw=s,κακός,adjective,pro/sw,πρόσω,adverb,dikai/wn,δίκαιος,adjective,h)d',ἠδέ,conjunction,a)postatei=,ἀποστατέω,verb,qe/mis,θέμις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peu/sh|,πυνθάνομαι,verb,ta\,ὁ,article,pa/nta,πᾶς,adjective,sunto/mws,σύντομος,adjective,*dio\s,Ζεύς,proper,ko/rh,κόρη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mei=s,ἐγώ,pronoun,ga/r,γάρ,particle,e)smen,εἰμί,verb,*nukto\s,Νύξ,proper,ai)anh=,αἰανής,adjective,te/kna,τέκνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)arai\,Ἀρή,proper,d',δέ,particle,e)n,ἐν,preposition,oi)/kois,οἶκος,noun,gh=s,γῆ,noun,u(pai\,ὑπό,preposition,keklh/meqa,καλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ge/nos,γένος,noun,me\n,μέν,particle,oi)=da,οἶδα,verb,klhdo/nas,κληδών,noun,t',τε,particle,e)pwnu/mous,ἐπώνυμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tima/s,τιμή,noun,ge,γε,particle,me\n,μέν,particle,dh\,δή,particle,ta\s,ὁ,article,e)ma\s,ἐμός,adjective,peu/sh|,πυνθάνομαι,verb,ta/xa,τάχα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma/qoim',μανθάνω,verb,a)/n,ἄν,particle,ei),εἰ,conjunction,le/goi,λέγω,verb,tis,τις,pronoun,e)mfanh=,ἐμφανής,adjective,lo/gon,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brotoktonou=ntas,βροτοκτονέω,verb,e)k,ἐκ,preposition,do/mwn,δόμος,noun,e)lau/nomen,ἐλαύνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tw=|,ὁ,article,ktano/nti,κτείνω,verb,pou=,πού,adverb,to\,ὁ,article,te/rma,τέρμα,noun,th=s,ὁ,article,fugh=s,φυγή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/pou,ὅπου,adverb,to\,ὁ,article,xai/rein,χαίρω,verb,mhdamou=,μηδαμός,adverb,nomi/zetai,νομίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,kai\,καί,conjunction,toiau/tas,τοιοῦτος,adjective,tw=|d',ὅδε,pronoun,e)pirroizei=s,ἐπιρροιζέω,verb,fuga/s,φυγάς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foneu\s,φονεύς,noun,ga\r,γάρ,particle,ei)=nai,εἰμί,verb,mhtro\s,μήτηρ,noun,h)ciw/sato,ἀξιόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/llais,ἄλλος,adjective,a)na/gkais,ἀνάγκη,noun,h)/,ἠέ,conjunction,tinos,τις,pronoun,tre/wn,τρέω,verb,ko/ton,κότος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pou=,πού,adverb,ga\r,γάρ,particle,tosou=to,τοσοῦτος,adjective,ke/ntron,κέντρον,noun,w(s,ὡς,conjunction,mhtroktonei=n,μητροκτονέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duoi=n,δύο,adjective,paro/ntoin,πάρειμι,verb,h(/misus,ἥμισυς,adjective,lo/gou,λόγος,noun,pa/ra,παρά,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,o(/rkon,ὅρκος,noun,ou),οὐ,adverb,de/cait',δέχομαι,verb,a)/n,ἄν,particle,ou),οὐ,adverb,dou=nai,δίδωμι,verb,qe/loi,ἐθέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klu/ein,κλύω,verb,di/kaios,δίκαιος,adjective,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,pra=cai,πράσσω,verb,qe/leis,ἐθέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,dh/,δή,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,sofw=n,σοφός,adjective,ga\r,γάρ,particle,ou),οὐ,adverb,pe/nh|,πένομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
