word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS
a)lla\,ἀλλά,adverb,ga\r,γάρ,particle,ei)=nai,εἰμί,verb,tou=to,οὗτος,pronoun,e)rgw=des,ἐργώδης,adverb,tou=to,οὗτος,pronoun,me\n,μέν,particle,kai\,καί,conjunction,dh\,δή,particle,parie/nai,πάρειμι,verb,moi,ἐγώ,pronoun,a)nti\,ἀντί,preposition,de\,δέ,particle,tou/tou,οὗτος,pronoun,to\n,ὁ,article,daktu/lion,δακτύλιον,noun,o(\n,ὅς,pronoun,e)fo/roun,ἐφοράω,verb,perielo/menon,περιαιρέω,verb,a)naqei=nai,ἀνατίθημι,verb,tw=|,ὁ,article,*telesfo/rw|,Τελεσφόρος,proper,to\,ὁ,article,ga\r,γάρ,particle,au)to\,αὐτός,pronoun,poiei=n,ποιέω,verb,w(/sper,ὥσπερ,adverb,a)\n,ἄν,particle,ei),εἰ,conjunction,to\n,ὁ,article,da/ktulon,δάκτυλος,noun,au)to\n,αὐτός,pronoun,proei/mhn,προίημι,verb,e)pigra/yai,ἐπιγράφω,verb,de\,δέ,particle,ei)s,εἰς,preposition,th\n,ὁ,article,sfendo/nhn,σφενδόνη,noun,tou=,ὁ,article,daktuli/ou,δακτύλιον,noun,*kro/nou,Κρόνος,proper,pai=,παῖς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,poiou=nti,ποιέω,verb,swthri/an,σωτηρία,noun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,dh\,δή,particle,meta\,μετά,preposition,tou=to,οὗτος,pronoun,e)/cestin,ἔξεστι,verb,ei)ka/zein,εἰκάζω,verb,o(/pws,ὅπως,conjunction,diekei/meqa,διάκειμαι,verb,kai\,καί,conjunction,o(poi/an,ὁποῖος,adjective,tina\,τις,pronoun,a(rmoni/an,ἁρμονία,noun,pa/lin,πάλιν,adverb,h(ma=s,ἐγώ,pronoun,h(rmo/sato,ἁρμόζω,verb,o(,ὁ,article,qeo/s,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sxedo\n,σχεδόν,adverb,ga\r,γάρ,particle,w(/sper,ὥσπερ,adverb,e)n,ἐν,preposition,teleth=|,τελετή,noun,peri\,περί,preposition,pa/nta,πᾶς,adjective,tau=ta,οὗτος,pronoun,dih/gomen,διάγω,verb,parestw/shs,παρίστημι,verb,a(/ma,ἅμα,adverb,tw=|,ὁ,article,fo/bw|,φόβος,noun,th=s,ὁ,article,a)gaqh=s,ἀγαθός,adjective,e)lpi/dos,ἐλπίς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ko/louqa,ἀκόλουθος,adjective,de\,δέ,particle,tou/tois,οὗτος,pronoun,kai\,καί,conjunction,ei)s,εἰς,preposition,tauto\n,,,fe/ronta,φέρω,verb,kai\,καί,conjunction,ta\,ὁ,article,xro/nw|,χρόνος,noun,u(/steron,ὕστερος,adjective,geno/mena,γίγνομαι,verb,e)c,ἐκ,preposition,w(=n,ὅς,pronoun,to\,ὁ,article,a)yi/nqion,ἀψίνθιον,noun,e)/pion,πίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,me\n,μέν,particle,dh\,δή,particle,tw=|,ὁ,article,panti\,πᾶς,adjective,frikwde/steron,φρικώδης,adverb,kai\,καί,conjunction,e)narge/steron,ἐναργής,adverb,au)ta\s,αὐτός,pronoun,ta\s,ὁ,article,o)/yeis,ὄψις,noun,kaqara\s,καθαρός,adjective,dihgei=sqai,διηγέομαι,verb,dh=lon,δῆλος,adjective,a)na/gkh,ἀνάγκη,noun,de\,δέ,particle,e)pi\,ἐπί,preposition,tw=n,ὁ,article,plei/stwn,πλεῖστος,adjective,xrh=sqai,χράομαι,verb,th=|,ὁ,article,u(poqe/sei,ὑπόθεσις,noun,h(=|per,ᾗπερ,conjunction,e)nesthsa/mhn,ἐνίστημι,verb,kai\,καί,conjunction,kefa/laia,κεφάλαιος,adjective,e)pitre/xein,ἐπιτρέχω,verb,o(/pws,ὅπως,conjunction,a)\n,ἄν,particle,a)panta=|,ἀπαντάω,verb,tw=|,ὁ,article,lo/gw|,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=n,εἰμί,verb,*fila/delfos,Φιλάδελφος,proper,tw=n,ὁ,article,newko/rwn,νεώκορος,noun,a(/teros,ἅτερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/tw|,οὗτος,pronoun,gi/gnetai,γίγνομαι,verb,th=s,ὁ,article,au)th=s,αὐτός,pronoun,nukto\s,νύξ,adjective,o)/yis,ὄψις,noun,o)nei/ratos,ὄνειρος,noun,h(/per,ὁ,article,ka)moi\,ἁμός,adjective,mikra\,μικρός,adjective,de/,δέ,particle,pws,πως,particle,parh/llatten,παραλλάσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)do/kei,δοκέω,verb,o(,ὁ,article,me\n,μέν,particle,*fila/delfos,Φιλάδελφος,proper,tosau=ta,τοσοῦτος,adjective,ga\r,γάρ,particle,ou)=n,οὖν,particle,e)/xw,ἔχω,verb,diamnhmoneu=sai,διαμνημονεύω,verb,e)n,ἐν,preposition,tw=|,ὁ,article,qea/trw|,θέατρον,noun,tw=|,ὁ,article,i(erw=|,ἱερόν,noun,plh=qos,πλῆθος,noun,a)nqrw/pwn,ἄνθρωπος,noun,ei)=nai,εἰμί,verb,leuxeimonou/ntwn,λευχειμονέω,verb,kai\,καί,conjunction,sunelhluqo/twn,συνέρχομαι,verb,kata\,κατά,preposition,to\n,ὁ,article,qeo\n,θεός,noun,e)n,ἐν,preposition,d',δέ,particle,au)toi=s,αὐτός,pronoun,e(stw=ta,ἵστημι,verb,e)me\,ἐγώ,pronoun,dhmhgorei=n,δημηγορέω,verb,te,τε,particle,kai\,καί,conjunction,u(mnei=n,ὑμνέω,verb,to\n,ὁ,article,qeo\n,θεός,noun,a)/lla,ἄλλος,adjective,te,τε,particle,dh\,δή,particle,le/gonta,λέγω,verb,pantoi=a,παντοῖος,adjective,kai\,καί,conjunction,w(s,ὡς,conjunction,paratre/yeie/,παρατρέπω,verb,mou,ἐγώ,pronoun,ta\s,ὁ,article,moi/ras,μοῖρα,adjective,pollaxh=,πολλαχῆ,adverb,me\n,μέν,particle,kai\,καί,conjunction,a)/llh|,ἄλλος,adjective,e)/nagxos,ἔναγχος,adverb,de\,δέ,particle,o(/te,ὅτε,conjunction,kai\,καί,conjunction,a)yi/nqion,ἀψίνθιον,noun,proseurw\n,προσευρίσκω,verb,prosta/ceie,προσστάζω,verb,piei=n,πίνω,verb,o)/cei,ὄξος,noun,dieime/non,διίημι,verb,w(s,ὡς,conjunction,mh\,μή,conjunction,dusxera/naimi,δυσχεραίνω,verb,,,,,,,,,
kai/,καί,conjunction,tina,τις,pronoun,kli/maka,κλῖμαξ,noun,oi)=mai,οἴομαι,verb,e)ch/ggellen,ἐξαγγέλλω,verb,i(era\n,ἱερός,adjective,kai\,καί,conjunction,parousi/an,παρουσία,noun,kai\,καί,conjunction,duna/meis,δύναμις,adjective,tina\s,τις,pronoun,tou=,ὁ,article,qeou=,θεός,noun,qaumasta/s,θαυμαστής,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,me\n,μέν,particle,o(,ὁ,article,*fila/delfos,Φιλάδελφος,proper,e)do/kei,δοκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)moi\,ἐγώ,pronoun,de\,δέ,particle,au)tw=|,αὐτός,pronoun,toia/de,τοιόσδε,adjective,e)gi/gneto,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)do/koun,δοκέω,verb,e)n,ἐν,preposition,toi=s,ὁ,article,propulai/ois,προπύλαιος,adjective,e(sta/nai,ἵστημι,verb,tou=,ὁ,article,i(erou=,ἱερόν,noun,suneile/xqai,συλλέγω,verb,de\,δέ,particle,kai\,καί,conjunction,a)/llous,ἄλλος,adjective,pollou/s,πολύς,adjective,tinas,τις,pronoun,w(/sper,ὥσπερ,adverb,h(ni/ka,ἡνίκα,adverb,a)\n,ἄν,particle,to\,ὁ,article,i(ero\n,ἱερόν,noun,kaqa/rsion,καθάρσιος,adjective,gi/gnhtai,γίγνομαι,verb,ei)=nai,εἰμί,verb,de\,δέ,particle,leuxei/mona/s,λευχείμων,noun,te,τε,particle,kai\,καί,conjunction,ta)/lla,ἄλλος,adjective,pre/ponta,πρέπω,verb,tw=|,ὁ,article,sxh/mati,σχῆμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ntau=qa,ἐνταῦθα,adverb,dh\,δή,particle,a)/llas,ἄλλος,adjective,te,τε,particle,fwna\s,φωνή,noun,h)fi/ein,ἀφίημι,verb,ei)s,εἰς,preposition,to\n,ὁ,article,qeo\n,θεός,noun,kai\,καί,conjunction,dh\,δή,particle,kai\,καί,conjunction,moirono/mon,μοιρονόμος,adjective,prosei=pon,προσεῖπον,verb,au)to\n,αὐτός,pronoun,w(s,ὡς,conjunction,ta\s,ὁ,article,moi/ras,μοῖρα,adjective,toi=s,ὁ,article,a)nqrw/pois,ἄνθρωπος,noun,diane/monta,διανέμω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(rma=to,ὁρμάω,verb,de/,δέ,particle,moi,ἐγώ,pronoun,to\,ὁ,article,r(h=ma,ῥῆμα,noun,a)po\,ἀπό,preposition,tw=n,ὁ,article,ei)s,εἰς,preposition,e)mauto/n,ἐμαυτοῦ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)pi\,ἐπί,preposition,tou/tois,οὗτος,pronoun,h)=n,εἰμί,verb,to\,ὁ,article,a)yi/nqion,ἀψίνθιον,noun,o(/ntina,ὅστις,pronoun,dh\,δή,particle,tro/pon,τρόπος,noun,dhlwqe\n,δηλόω,verb,e)dhlw/qh,δηλόω,verb,de\,δέ,particle,w(s,ὡς,conjunction,e)narge/stata,ἐναργής,adverb,w(/sper,ὥσπερ,adverb,ou)=n,οὖν,particle,kai\,καί,conjunction,muri/a,μυρίος,adjective,e(/tera,ἕτερος,adjective,e)nargh=,ἐναργής,adverb,th\n,ὁ,article,parousi/an,παρουσία,noun,ei)=xe,ἔχω,verb,tou=,ὁ,article,qeou=,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,oi(=on,οἷος,adjective,a(/ptesqai,ἅπτω,verb,dokei=n,δοκέω,verb,h)=n,εἰμί,verb,kai\,καί,conjunction,diaisqa/nesqai,διαισθάνομαι,verb,o(/ti,ὅστις,pronoun,au)to\s,αὐτός,pronoun,h(/koi,ἥκω,verb,kai\,καί,conjunction,me/sws,μέσος,adjective,e)/xein,ἔχω,verb,u(/pnou,ὕπνον,noun,kai\,καί,conjunction,e)grhgo/rsews,ἐγρήγορσις,noun,kai\,καί,conjunction,bou/lesqai,βούλομαι,verb,e)kble/pein,ἐκβλέπω,verb,kai\,καί,conjunction,a)gwnia=n,ἀγωνιάω,verb,mh\,μή,conjunction,proapallagei/h,προαπαλλάσσω,verb,kai\,καί,conjunction,w)=ta,οὖς,noun,parabeblhke/nai,παραβάλλω,verb,kai\,καί,conjunction,a)kou/ein,ἀκούω,verb,ta\,ὁ,article,me\n,μέν,particle,w(s,ὡς,conjunction,o)/nar,ὄναρ,noun,ta\,ὁ,article,de\,δέ,particle,w(s,ὡς,conjunction,u(/par,ὕπαρ,noun,kai\,καί,conjunction,tri/xes,θρίξ,noun,o)rqai\,ὀρθός,adjective,kai\,καί,conjunction,da/krua,δάκρυον,noun,su\n,σύν,preposition,xara=|,χαρά,noun,kai\,καί,conjunction,gnw/mhs,γνώμη,noun,o)/gkos,ὄγκος,noun,a)nepaxqh\s,ἀνεπαχθής,adverb,kai\,καί,conjunction,ti/s,τίς,pronoun,a)nqrw/pwn,ἄνθρωπος,noun,tau=ta/,οὗτος,pronoun,g',γε,particle,e)ndei/casqai,ἐνδείκνυμι,verb,lo/gw|,λόγος,noun,dunato/s,δυνατός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de/,δέ,particle,tis,τις,pronoun,tw=n,ὁ,article,tetelesme/nwn,τελέω,verb,e)sti\,εἰμί,verb,su/noide/,σύνοιδα,verb,te,τε,particle,kai\,καί,conjunction,gnwri/zei,γνωρίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)fqe/ntwn,ὁράω,verb,de\,δέ,particle,tou/twn,οὗτος,pronoun,e)peidh\,ἐπεί,conjunction,e(/ws,ἕως,conjunction,e)ge/neto,γίγνομαι,verb,kalw=,καλέω,verb,to\n,ὁ,article,i)atro\n,ἰατρός,noun,*qeo/doton,Θεόδοτος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,w(s,ὡς,conjunction,h(=ke,ἥκω,verb,dihgou=mai,διηγέομαι,verb,ta\,ὁ,article,o)nei/rata,ὄνειρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,e)qau/maze,θαυμάζω,verb,me\n,μέν,particle,w(s,ὡς,conjunction,ei)=xe,ἔχω,verb,daimoni/ws,δαιμόνιος,adjective,h)po/rei,ἀπορέω,verb,de\,δέ,particle,o(/,ὅς,pronoun,ti,τις,pronoun,xrh/soito,χράω,verb,xeimw=no/s,χειμών,noun,te,τε,particle,w(/ra|,ὥρα,adjective,kai\,καί,conjunction,a(/ma,ἅμα,adverb,th\n,ὁ,article,a)/gan,ἄγαν,adverb,a)sqe/neian,ἀσθένεια,noun,tou=,ὁ,article,sw/matos,σῶμα,adjective,dediw/s,δείδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhnw=n,μήνη,noun,ga\r,γάρ,particle,h)/dh,ἤδη,adverb,suxnw=n,συχνός,adjective,e)kei/mhn,κεῖμαι,verb,e)/ndon,ἔνδον,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/docen,δοκέω,verb,ou)=n,οὖν,particle,h(mi=n,ἐγώ,pronoun,ou),οὐ,adverb,xei=ron,χείρων,adverb,ei)=nai,εἰμί,verb,metape/myasqai,μεταπέμπω,verb,kai\,καί,conjunction,to\n,ὁ,article,newko/ron,νεωκόρος,noun,to\n,ὁ,article,*)asklhpiako\n,Ἀσκληπιακός,adjective,w)/|koun,οἰκέω,verb,d',δέ,particle,e)n,ἐν,preposition,au)tou=,αὐτός,pronoun,kat',κατά,preposition,e)kei=non,ἐκεῖνος,pronoun,to\n,ὁ,article,xro/non,χρόνος,noun,kai\,καί,conjunction,a(/ma,ἅμα,adverb,ei)w/qein,ἔθω,verb,koinou=sqai,κοινόω,verb,ta\,ὁ,article,polla\,πολύς,adjective,tw=n,ὁ,article,e)nupni/wn,ἐνύπνιος,adjective,au)tw=|,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(=ken,ἥκω,verb,o(,ὁ,article,newko/ros,νεωκόρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ou)k,οὐ,adverb,e)/fqhmen,φθάνω,verb,h(mei=s,ἐγώ,pronoun,a)rca/menoi,ἄρχω,verb,pro\s,πρός,preposition,au)to\n,αὐτός,pronoun,lo/gou,λόγος,noun,kai\,καί,conjunction,o(\s,ὅς,pronoun,a)/rxetai,ἄρχω,verb,dihgei=sqai,διηγέομαι,verb,h(mi=n,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/rti,ἄρτι,adverb,e)/fh,φημί,verb,h(/kw,ἥκω,verb,para\,παρά,preposition,tou=,ὁ,article,sunno/mou,σύννομος,adjective,to\n,ὁ,article,*fila/delfon,Φιλάδελφος,proper,le/gwn,λέγω,verb,au)to\s,αὐτός,pronoun,de/,δέ,particle,me,ἐγώ,pronoun,kai\,καί,conjunction,e)ka/lesen,καλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=de,εἶδον,verb,ga\r,γάρ,particle,nukto\s,νύξ,adjective,o)/yin,ὄψις,noun,qaumasth\n,θαυμαστός,adjective,soi\,σύ,pronoun,diafe/rousan,διαφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ou(/tw,οὕτως,adverb,dihgei=to,διηγέομαι,verb,me\n,μέν,particle,o(,ὁ,article,*)asklhpiako\s,Ἀσκληπιακός,adjective,a(\,ὅς,pronoun,ei)=den,εἶδον,verb,o(,ὁ,article,*fila/delfos,Φιλάδελφος,proper,e)pidihgei=tai,ἐπιδιηγέομαι,verb,de\,δέ,particle,au)to\s,αὐτός,pronoun,o(,ὁ,article,*fila/delfos,Φιλάδελφος,proper,u(f',ὑπό,preposition,h(mw=n,ἐγώ,pronoun,klhqei/s,καλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
