word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS
kai\,καί,conjunction,xro/nw|,χρόνος,noun,u(/steron,ὕστερος,adjective,oi(,ὁ,article,polloi\,πολύς,adjective,kai\,καί,conjunction,puknoi\,πυκνός,adjective,seismoi\,σεισμός,noun,gi/gnontai,γίγνομαι,verb,e)pi\,ἐπί,preposition,*)/albou,,,a)/rxontos,ἄρχω,verb,th=s,ὁ,article,*)asi/as,Ἄσιος,proper,kai\,καί,conjunction,tou=to,οὗτος,pronoun,me\n,μέν,particle,dh\,δή,particle,*mutilh/nh,Μυτιλήνη,proper,kathne/xqh,καταφέρω,verb,mikrou=,μικρός,adjective,pa=sa,πᾶς,adjective,tou=to,οὗτος,pronoun,de\,δέ,particle,e)n,ἐν,preposition,pollai=s,πολύς,adjective,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,po/lewn,πόλις,adjective,polla\,πολύς,adjective,e)kinh/qh,κινέω,verb,kw=mai,κώμη,noun,de\,δέ,particle,a)/rdhn,ἄρδην,adverb,a)pw/lonto,ἀπόλλυμι,verb,*)efe/sioi,Ἐφέσιος,proper,de\,δέ,particle,kai\,καί,conjunction,*smurnai=oi,Σμυρναῖος,proper,par',παρά,preposition,a)llh/lous,ἀλλήλων,pronoun,e)/qeon,θέω,verb,qorubou/menoi,θορυβέω,verb,h(,ὁ,article,de\,δέ,particle,sune/xeia,συνέχεια,noun,qaumasth\,θαυμαστός,adjective,kai\,καί,conjunction,tw=n,ὁ,article,seismw=n,σεισμός,noun,kai\,καί,conjunction,tw=n,ὁ,article,fo/bwn,φόβος,noun,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tou=to,οὗτος,pronoun,me\n,μέν,particle,ei)s,εἰς,preposition,*kla/ron,Κλάρος,proper,qewrou\s,θεωρός,noun,e)/stellon,στέλλω,verb,kai\,καί,conjunction,perima/xhton,περιμάχητος,adjective,h)=n,εἰμί,verb,to\,ὁ,article,mantei=on,μαντεῖον,noun,tou=to,οὗτος,pronoun,de\,δέ,particle,i(kethri/as,ἱκετήριος,adjective,e)/xontes,ἔχω,verb,peri\,περί,preposition,tou\s,ὁ,article,bwmou\s,βωμός,noun,kai\,καί,conjunction,ta\s,ὁ,article,a)gora\s,ἀγορά,noun,kai\,καί,conjunction,ta\,ὁ,article,ku/klw|,κύκλος,noun,tw=n,ὁ,article,po/lewn,πόλις,adjective,perih/|esan,περεῖμι,verb,ou)dei\s,οὐδείς,pronoun,oi)/koi,οἴκοι,adverb,me/nein,μένω,verb,qarrw=n,θάρσος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,teleutw=ntes,τελευτάω,verb,i(keteu/ontes,ἱκετεύω,verb,a)pei=pon,ἀπεῖπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiou/twn,τοιοῦτος,adjective,de\,δέ,particle,o)/ntwn,εἰμί,verb,o(,ὁ,article,qeo\s,θεός,noun,keleu/ei,κελεύω,verb,moi,ἐγώ,pronoun,diatri/bonti,διατρίβω,verb,to/te,τότε,adverb,e)n,ἐν,preposition,*smu/rnh|,Σμύρνα,proper,ma=llon,μᾶλλον,adverb,de\,δέ,particle,e)n,ἐν,preposition,tw=|,ὁ,article,pro\,πρό,preposition,th=s,ὁ,article,po/lews,πόλις,adjective,xwri/w|,χωρίον,noun,qu=sai,θύω,verb,bou=n,βοῦς,noun,dhmosi/a|,δημοσίᾳ,adverb,tw=|,ὁ,article,*dii\,Ζεύς,proper,tw=|,ὁ,article,swth=ri,σωτήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)naxwrou=ntos,ἀναχωρέω,verb,de/,δέ,particle,mou,ἐγώ,pronoun,kai\,καί,conjunction,u(popteu/ontos,ὑποπτεύω,verb,kai\,καί,conjunction,dedio/tos,δείδω,verb,th\n,ὁ,article,prote/ran,πρότερος,adjective,e)kei/nhn,ἐκεῖνος,pronoun,pro/rrhsin,πρόρρησις,noun,e)ge/neto,γίγνομαι,verb,me/n,μέν,particle,ti,τις,pronoun,kai\,καί,conjunction,toiou=ton,τοιοῦτος,adjective,e)nnoi/as,ἔννοια,noun,w(s,ὡς,conjunction,ou),οὐ,adverb,qh/leia/n,θάλλω,verb,ge,γε,particle,me/lloimi,μέλλω,verb,qu/sein,θύω,verb,kai\,καί,conjunction,w(s,ὡς,conjunction,ou)d',οὐδέ,particle,a)na/gkh,ἀνάγκη,noun,geu/esqai,γεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
safe/staton,σαφής,adverb,de\,δέ,particle,kai\,καί,conjunction,w(=|,ὅς,pronoun,qarrh/sas,θαρσέω,verb,e)/qusa,θύω,verb,to/de,ὅδε,pronoun,gi/gnetai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/doca,δοκέω,verb,ga\r,γάρ,particle,e(stw=ti/,ἵστημι,verb,moi,ἐγώ,pronoun,par',παρά,preposition,au)to\n,αὐτός,pronoun,to\n,ὁ,article,bwmo\n,βωμός,noun,tou=,ὁ,article,*dio\s,Ζεύς,proper,e)n,ἐν,preposition,th=|,ὁ,article,a)gora=|,ἀγορά,noun,kai\,καί,conjunction,deome/nw|,δέομαι,verb,fh=nai,φαίνω,verb,shmei=on,σημεῖον,noun,ei),εἰ,conjunction,lw=|on,λωίων,adjective,qu/sai,θύω,verb,a)ste/ra,ἀστήρ,noun,lampro\n,λαμπρός,adjective,dia=|cai,διαίσσω,verb,di',διά,preposition,a)gora=s,ἀγορά,noun,kurou=nta,κυρέω,verb,th\n,ὁ,article,qusi/an,θυσία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,qarrh/sas,θαρσέω,verb,e)/qusa,θύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,dh\,δή,particle,meta\,μετά,preposition,tou=to,οὗτος,pronoun,o(/tw|,ὅστις,pronoun,me\n,μέν,particle,fi/lon,φίλος,adjective,pisteu/ein,πιστεύω,verb,pisteue/tw,πιστεύω,verb,o(/tw|,ὅστις,pronoun,de\,δέ,particle,mh\,μή,conjunction,xaire/tw,χαίρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sth,ἵστημι,verb,ga\r,γάρ,particle,a(/panta,ἅπας,adjective,e)kei=na,ἐκεῖνος,pronoun,kai\,καί,conjunction,ou)de\n,οὐδείς,pronoun,e)/ti,ἔτι,adverb,h)nw/xlhse,ἀνοχλέω,verb,met',μετά,preposition,e)kei/nhn,ἐκεῖνος,pronoun,th\n,ὁ,article,h(me/ran,ἡμέρα,noun,pronoi/a|,πρόνοια,noun,me\n,μέν,particle,kai\,καί,conjunction,duna/mei,δύναμις,adjective,tw=n,ὁ,article,qew=n,θέα,noun,diakoni/a|,διακονία,noun,d',δέ,particle,h(mw=n,ἐγώ,pronoun,a)nagkai/a|,ἀνάγκη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)x,οὐ,adverb,h(=tton,ἥσσων,adverb,tou/tou,οὗτος,pronoun,qaumasto\n,θαυμαστός,adjective,ei),εἰ,conjunction,mh\,μή,conjunction,kai\,καί,conjunction,ma=llon,μᾶλλον,adverb,e(/kth|,ἕκτος,adjective,ga\r,γάρ,particle,sxedo\n,σχεδόν,adverb,h)\,ἠέ,conjunction,e(bdo/mh|,ἕβδομος,adjective,h(me/ra|,ἡμέρα,noun,pro/teron,πρότερος,adjective,h)\,ἠέ,conjunction,sei=sai,σείω,verb,to\,ὁ,article,e)c,ἐκ,preposition,a)rxh=s,ἀρχή,noun,e)ke/leuse,κελεύω,verb,pe/myanta,πέμπω,verb,ei)s,εἰς,preposition,th\n,ὁ,article,a)rxai/an,ἀρχαῖος,adjective,e(sti/an,ἑστία,noun,h(/,ὅς,pronoun,e)sti,εἰμί,verb,pro\s,πρός,preposition,tw=|,ὁ,article,i(erw=|,ἱερόν,noun,tou=,ὁ,article,*dio\s,Ζεύς,proper,tou=,ὁ,article,*)olumpi/ou,Ὀλύμπιος,proper,i(era/,ἱερός,adjective,te,τε,particle,dh\,δή,particle,dra=sai,δράω,verb,kai\,καί,conjunction,bwmou\s,βωμός,noun,i(dru/sasqai,ἱδρύω,verb,e)n,ἐν,preposition,korufh=|,κορυφή,noun,tou=,ὁ,article,lo/fou,λόφος,noun,tou=,ὁ,article,*)/atuos,Ἄτυς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tau=ta/,οὗτος,pronoun,te,τε,particle,a)rti/ws,ἄρτιος,adjective,e)pitete/lesto,ἐπιτελέω,verb,kai\,καί,conjunction,o(,ὁ,article,seismo\s,σεισμός,noun,e)pelqw\n,ἐπέρχομαι,verb,th=s,ὁ,article,me\n,μέν,particle,a)/llhs,ἄλλος,adjective,th=s,ὁ,article,e)n,ἐν,preposition,me/sw|,μέσος,adjective,a(pa/shs,ἅπας,adjective,xw/ras,χώρα,noun,ou(/tws,οὕτως,adverb,h(/yato,ἅπτω,verb,w(/ste,ὥστε,conjunction,mhde\n,μηδείς,pronoun,tw=n,ὁ,article,katagwgi/wn,καταγώγιον,noun,lipei=n,λείπω,verb,ei),εἰ,conjunction,mh/,μή,conjunction,ti/,τίς,pronoun,pou,πού,adverb,mikro\n,μικρός,adjective,e)rei/pion,ἐρείπιον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/nw,ἄνω,adverb,de\,δέ,particle,*)/atuos,Ἄτυς,proper,ou),οὐ,adverb,prou)/bh,προβαίνω,verb,ou)de\,οὐδέ,particle,tou=,ὁ,article,pro\s,πρός,preposition,meshmbri/an,μεσημβρία,noun,*)/atuos,Ἄτυς,proper,h(mete/rou,ἡμέτερος,adjective,xwri/ou,χωρίον,noun,*lanei/ou,,,plh\n,πλήν,preposition,o(/son,ὅσος,adjective,ai)sqe/sqai,αἰσθάνομαι,verb,pe/ra,πέρα,adjective,d',δέ,particle,ou)x,οὐ,adverb,h(/yato,ἅπτω,verb,ou)deno/s,οὐδείς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga/r,γάρ,particle,toi,σύ,pronoun,pro\s,πρός,preposition,tosou=ton,τοσοῦτος,adjective,h(=kon,ἥκω,verb,tou=,ὁ,article,qarrei=n,θαρσέω,verb,w(/ste,ὥστε,conjunction,kai\,καί,conjunction,mesou/ntwn,μεσόω,verb,ma/lista,μάλιστα,adverb,tw=n,ὁ,article,seismw=n,σεισμός,noun,e)k,ἐκ,preposition,tw=n,ὁ,article,u(da/twn,ὕδωρ,noun,tw=n,ὁ,article,qermw=n,θέρμα,adjective,e)paniw\n,ἐπάνειμι,verb,ei)s,εἰς,preposition,th\n,ὁ,article,po/lin,πόλις,adjective,e)c,ἐκ,preposition,e)nupni/wn,ἐνύπνιος,adjective,i)dw\n,εἶδον,verb,i(keteu/ontas,ἱκετεύω,verb,kai\,καί,conjunction,tetaragme/nous,ταράσσω,verb,tou\s,ὁ,article,a)nqrw/pous,ἄνθρωπος,noun,e)me/llhsa,μέλλω,verb,me\n,μέν,particle,ei)pei=n,εἶπον,verb,w(s,ὡς,conjunction,ou)de\n,οὐδείς,pronoun,de/oi,δέω,verb,dedie/nai,δείδω,verb,ou)de\n,οὐδείς,pronoun,ga\r,γάρ,particle,e)/sesqai,εἰμί,verb,dusxere/s,δυσχερής,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,a)\n,ἄν,particle,au)to\s,αὐτός,pronoun,e)pi\,ἐπί,preposition,tou/tois,οὗτος,pronoun,ei)s,εἰς,preposition,th\n,ὁ,article,po/lin,πόλις,adjective,klhqh=nai,καλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peiq',ἔπειτα,adverb,o(/pws,ὅπως,conjunction,mh\,μή,conjunction,dokoi/hn,δοκέω,verb,dhmokopiko/s,δημοκοπικός,adjective,tis,τις,pronoun,ei)=nai,εἰμί,verb,e)pe/sxon,ἐπέχω,verb,pro\s,πρός,preposition,de\,δέ,particle,tou\s,ὁ,article,suno/ntas,σύνειμι,verb,diemartura/mhn,διαμαρτύρομαι,verb,o(/pws,ὅπως,conjunction,a)dei/as,ἄδεια,noun,e)/xoimi,ἔχω,verb,au)tou\s,αὐτός,pronoun,dh\,δή,particle,tou/tous,οὗτος,pronoun,tou\s,ὁ,article,lo/gous,λόγος,noun,ei)pw/n,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,me\n,μέν,particle,dh\,δή,particle,peri\,περί,preposition,tw=n,ὁ,article,seismw=n,σεισμός,noun,kai\,καί,conjunction,w(s,ὡς,conjunction,bou=n,βοῦς,noun,qu/ein,θύω,verb,au)toi=s,αὐτός,pronoun,h)rca/meqa,ἄρχω,verb,ei)/rhtai,ἔρομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)|o\n,ᾠόν,noun,dh/,δή,particle,pote,ποτέ,particle,xh/neion,χήνειος,adjective,e)zhtou=men,ζητέω,verb,tou=,ὁ,article,qeou=,θεός,noun,shmh/nantos,σημαίνω,verb,e)pi\,ἐπί,preposition,th=s,ὁ,article,e)n,ἐν,preposition,*perga/mw|,Πέργαμον,proper,kaqe/dras,καθέδρα,noun,kai\,καί,conjunction,eu(ri/sketo,εὑρίσκω,verb,ou)damou=,οὐδαμός,adverb,th=s,ὁ,article,a)gora=s,ἀγορά,noun,a)ll',ἀλλά,adverb,h)=n,εἰμί,verb,*meila/ths,,,e)c,ἐκ,preposition,a)kropo/lews,ἀκρόπολις,noun,para\,παρά,preposition,tou=ton,οὗτος,pronoun,e)/rxontai,ἔρχομαι,verb,teleutw=ntes,τελευτάω,verb,oi(,ὁ,article,pro\s,πρός,preposition,th=|,ὁ,article,zhth/sei,ζήτησις,noun,kata\,κατά,preposition,dh\,δή,particle,tu/xhn,τύχη,noun,a(/ma,ἅμα,adverb,kai\,καί,conjunction,mh/nusin,μήνυσις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,le/gei,λέγω,verb,pro\s,πρός,preposition,au)tou\s,αὐτός,pronoun,o(,ὁ,article,*meila/ths,,,e)/xein,ἔχω,verb,w)|o\n,ᾠόν,noun,fula/ttein,φυλάσσω,verb,de\,δέ,particle,i)a/matos,ἴαμα,noun,e(/neka,ἕνεκα,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,ga\r,γάρ,particle,au)tw=|,αὐτός,pronoun,proeirhke/nai,προερέω,verb,to\n,ὁ,article,qeo/n,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,h(mei=s,ἐγώ,pronoun,ge,γε,particle,e)kei=qen,ἐκεῖθεν,adverb,e)/fasan,φημί,verb,oi(,ἕ,pronoun,zhtou=ntes,ζητέω,verb,kai\,καί,conjunction,o(\s,ὅς,pronoun,proskunh/sas,προσκυνέω,verb,di/dwsin,δίδωμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/,ὅς,pronoun,ti,τις,pronoun,d',δέ,particle,e)xrhsa/mhn,χράω,verb,labw\n,λαμβάνω,verb,ou)k,οὐ,adverb,oi)=da,οἶδα,verb,u(po/,ὑπό,preposition,ge,γε,particle,plh/qous,πλῆθος,noun,e)tw=n,ἔται,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paraplh/sion,παραπλήσιος,adjective,de\,δέ,particle,tou/tw|,οὗτος,pronoun,to\,ὁ,article,e)k,ἐκ,preposition,th=s,ὁ,article,*)/isidos,Ἴσις,proper,kat',κατά,preposition,a)rxa\s,ἀρχή,noun,e)/ti,ἔτι,adverb,th=s,ὁ,article,a)sqenei/as,ἀσθένεια,noun,peri\,περί,preposition,xhnw=n,χήν,noun,au)tw=n,αὐτός,pronoun,geno/menon,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
die/tribon,διατρίβω,verb,e)n,ἐν,preposition,toi=s,ὁ,article,u(/dasi,ὕδωρ,noun,toi=s,ὁ,article,qermoi=s,θερμός,adjective,kai\,καί,conjunction,h(,ὁ,article,qeo\s,θεός,noun,keleu/ei,κελεύω,verb,qu=sai,θύω,verb,e(auth=|,ἑαυτοῦ,pronoun,xh=nas,χήν,noun,du/o,δύο,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/|ein,εἶμι,verb,ei)s,εἰς,preposition,th\n,ὁ,article,po/lin,πόλις,adjective,prope/myas,προπέμπω,verb,tou\s,ὁ,article,skeyome/nous,σκέπτομαι,verb,kai\,καί,conjunction,proeipw\n,προεῖπον,verb,a)panta=n,ἀπαντάω,verb,ei)s,εἰς,preposition,to\,ὁ,article,i(ero\n,ἱερόν,noun,th=s,ὁ,article,*)/isidos,Ἴσις,proper,tou\s,ὁ,article,xh=nas,χήν,noun,e)/xontas,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/lloi,ἄλλος,adjective,me\n,μέν,particle,ou)=n,οὖν,particle,xh=nes,χήν,noun,ou)k,οὐ,adverb,h)=san,εἰμί,verb,e)kei/nhn,ἐκεῖνος,pronoun,th\n,ὁ,article,h(me/ran,ἡμέρα,noun,du/o,δύο,adjective,d',δέ,particle,h)/sthn,εἰμί,verb,mo/nw,μόνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proselqou=si,προσέρχομαι,verb,d',δέ,particle,au)toi=s,αὐτός,pronoun,kai\,καί,conjunction,w)noume/nois,ὠνέομαι,verb,e)/fh,φημί,verb,o(,ὁ,article,tre/fwn,τρέφω,verb,tou\s,ὁ,article,xh=nas,χήν,noun,w(s,ὡς,conjunction,ou)x,οὐ,adverb,oi(=o/s,οἷος,adjective,t',τε,particle,ei)/h,ἀίω,verb,pwlh=sai,πωλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proeirh=sqai,προερέω,verb,ga\r,γάρ,particle,au)tw=|,αὐτός,pronoun,u(po\,ὑπό,preposition,th=s,ὁ,article,*)/isidos,Ἴσις,proper,fula/ttein,φυλάσσω,verb,*)aristei/dh|,Ἀριστείδης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
