word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS
kai\,καί,conjunction,ga\r,γάρ,particle,filo/ponoi,φιλόπονος,adjective,kai\,καί,conjunction,au)tourgoi\,αὐτουργός,adjective,kai\,καί,conjunction,oi)konomikoi\,οἰκονομικός,adjective,kai\,καί,conjunction,eu)/poroi,εὔπορος,adjective,kai\,καί,conjunction,pra=|oi,πρᾶος,adjective,kai\,καί,conjunction,e)piplhktikoi\,ἐπιπληκτικός,adjective,kai\,καί,conjunction,koinwnikoi/,κοινωνικός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/st',ὥστε,conjunction,ei),εἰ,conjunction,bou/lei,βούλομαι,verb,fi/los,φίλος,adjective,u(pa/rxwn,ὑπάρχω,verb,meta\,μετά,preposition,pollw=n,πολύς,adjective,dia/gein,διάγω,verb,fi/lwn,φίλος,adjective,mimou=,μιμέομαι,verb,th\n,ὁ,article,me/littan,μέλισσα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaqaro\n,καθαρός,adjective,e)/stw,εἰμί,verb,soi,σύ,pronoun,to\,ὁ,article,smh=nos,σμῆνος,noun,khfh/nwn,κηφήν,noun,kai\,καί,conjunction,sfhkw=n,σφήξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou\s,ὁ,article,ei)s,εἰς,preposition,fili/an,φιλία,noun,soi,σύ,pronoun,kaqie/ntas,καθίημι,verb,doki/maze,δοκιμάζω,verb,mh\,μή,conjunction,e)c,ἐκ,preposition,w(=n,ὅς,pronoun,soi,σύ,pronoun,dwrou=ntai,δωρέομαι,verb,a)ll',ἀλλά,adverb,e)c,ἐκ,preposition,w(=n,ὅς,pronoun,e(autoi=s,ἑαυτοῦ,pronoun,mnw=ntai,μνάομαι,verb,kai\,καί,conjunction,xari/zontai,χαρίζομαι,verb,kai\,καί,conjunction,katephggei/lanto,κατεπαγγέλλομαι,verb,kai\,καί,conjunction,die/qesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ta\,ὁ,article,xrh/mata,χρῆμα,adjective,fi/loi,φίλος,adjective,a)ll',ἀλλά,adverb,o(,ὁ,article,fi/los,φίλος,adjective,xrh/mata,χρῆμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,xrh/mata,χρῆμα,adjective,me\n,μέν,particle,fili/an,φιλία,noun,ou)de/pot',οὐδέποτε,adverb,a)\n,ἄν,particle,e)rga/sainto,ἐργάζομαι,verb,w(/sper,ὥσπερ,adverb,ou)de\,οὐδέ,particle,gh=,γῆ,noun,qeo/n,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fili/a,φίλιος,adjective,de\,δέ,particle,xrh/mata,χρῆμα,adjective,kai\,καί,conjunction,a)/llws,ἄλλως,adverb,a)\n,ἄν,particle,kth/saito,κτάομαι,verb,kaqa/per,καθά,adverb,qeo\s,θεός,noun,gh=n,γῆ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,tu/xh|,τύχη,noun,bi/os,βίος,adjective,sumpeplegme/nos,συμπλέκω,verb,e)/oike,ἔοικα,verb,xeima/rrw|,χειμάρρους,adjective,potamw=|,ποταμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,taraxw/dhs,ταραχώδης,adverb,kai\,καί,conjunction,i)lu/os,ἰλύς,adjective,a)na/mestos,ἀνάμεστος,adjective,kai\,καί,conjunction,duse/mbatos,δυσέμβατος,adjective,kai\,καί,conjunction,turanniko\s,τυραννικός,adjective,kai\,καί,conjunction,polu/hxos,πολύηχος,adjective,kai\,καί,conjunction,o)ligoxro/nios,ὀλιγοχρόνιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuxh\,ψυχή,noun,o(milou=sa,ὁμιλέω,verb,a)reth=|,ἀρετή,noun,e)/oiken,ἔοικα,verb,a)enna/w|,ἀέναος,adjective,phgh=|,πηγή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,kaqaro\n,καθαρός,adjective,kai\,καί,conjunction,a)ta/raxon,ἀτάρακτος,adverb,kai\,καί,conjunction,po/timon,πότιμος,adjective,kai\,καί,conjunction,no/stimon,νόστιμος,adjective,kai\,καί,conjunction,koinwniko\n,κοινωνικός,adjective,kai\,καί,conjunction,plou/sion,πλούσιος,adjective,kai\,καί,conjunction,a)blabe\s,ἀβλαβής,adjective,kai\,καί,conjunction,a)nw/leqron,ἀνώλεθρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,bou/lei,βούλομαι,verb,a)gaqo\s,ἀγαθός,adjective,ei)=nai,εἰμί,verb,prw=ton,πρότερος,adjective,pi/steuson,πιστεύω,verb,o(/ti,ὅστις,pronoun,kako\s,κακός,adjective,ei)=,εἶμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be/ltion,βελτίων,adverb,o)liga/kis,ὀλιγάκις,adverb,plhmmelei=n,πλημμελέω,verb,o(mologou=nta,ὁμολογέω,verb,swfronei=n,σωφρονέω,verb,pleona/kis,πλεονάκις,adverb,h)\,ἠέ,conjunction,o)liga/kis,ὀλιγάκις,adverb,a(marta/nein,ἁμαρτάνω,verb,le/gonta,λέγω,verb,plhmmelei=n,πλημμελέω,verb,polla/kis,πολλάκις,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ko/laze,κολάζω,verb,ta\,ὁ,article,pa/qh,πάθη,noun,i(/na,ἵνα,conjunction,mh\,μή,conjunction,u(p',ὑπό,preposition,au)tw=n,αὐτός,pronoun,timwrh=|,τιμωρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,ou(/tws,οὕτως,adverb,to\,ὁ,article,e)k,ἐκ,preposition,th=s,ὁ,article,do/chs,δόξα,noun,ai)sxu/nou,αἰσχύνω,verb,w(s,ὡς,conjunction,to\,ὁ,article,e)k,ἐκ,preposition,th=s,ὁ,article,a)lhqei/as,ἀλήθεια,adjective,a)po/feuge,ἀποφεύγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,qe/leis,ἐθέλω,verb,kalw=s,καλός,noun,a)kou/ein,ἀκούω,verb,ma/qe,μανθάνω,verb,kalw=s,καλός,noun,le/gein,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maqw\n,μανθάνω,verb,de\,δέ,particle,kalw=s,καλός,noun,le/gein,λέγω,verb,peirw=,πειράω,verb,kalw=s,καλός,noun,pra/ttein,πράσσω,verb,kai\,καί,conjunction,ou(/tw,οὕτως,adverb,karpw/sh|,καρπόω,verb,to\,ὁ,article,kalw=s,καλός,noun,a)kou/ein,ἀκούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ce/taze,ἐξετάζω,verb,sauto/n,σαυτοῦ,pronoun,po/tera,πότερος,adjective,ploutei=n,πλουτέω,verb,qe/leis,ἐθέλω,verb,h)\,ἠέ,conjunction,eu)daimonei=n,εὐδαιμονέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ei),εἰ,conjunction,me\n,μέν,particle,ploutei=n,πλουτέω,verb,i)/sqi,εἰμί,verb,o(/ti,ὅστις,pronoun,ou)/te,οὔτε,adverb,a)gaqo\n,ἀγαθός,adjective,ou)/te,οὔτε,adverb,e)pi\,ἐπί,preposition,soi\,σύ,pronoun,pa/nth|,πάντῃ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,eu)daimonei=n,εὐδαιμονέω,verb,o(/ti,ὅστις,pronoun,kai\,καί,conjunction,a)gaqo\n,ἀγαθός,adjective,kai\,καί,conjunction,e)pi\,ἐπί,preposition,soi/,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,to\,ὁ,article,me\n,μέν,particle,tu/xhs,τύχη,noun,e)pi/kairon,ἐπίκαιρος,adjective,da/neion,δάνειον,noun,to\,ὁ,article,de\,δέ,particle,th=s,ὁ,article,eu)daimoni/as,εὐδαιμονία,noun,proaire/sews,προαίρεσις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaqa/per,καθά,adverb,e)/xin,ἔχις,noun,h)\,ἠέ,conjunction,a)spi/da,ἀσπίς,noun,h)\,ἠέ,conjunction,skorpi/on,σκορπίον,noun,e)n,ἐν,preposition,e)lefanti/nh|,ἐλεφάντινος,adjective,h)\,ἠέ,conjunction,xrush=|,χρύσεος,adjective,qew/menos,θεάομαι,verb,ki/sth|,κίστη,noun,ou),οὐ,adverb,dia\,διά,preposition,to\,ὁ,article,polutele\s,πολυτελής,adverb,th=s,ὁ,article,u(/lhs,ὕλη,noun,a)gapa=|s,ἀγαπάω,verb,kai\,καί,conjunction,eu)daimoni/zeis,εὐδαιμονίζω,verb,a)ll',ἀλλά,adverb,o(/ti,ὅστις,pronoun,lumantikh\,λυμαντικός,adjective,h(,ὁ,article,fu/sis,φύσις,noun,e)ktre/ph|,ἐκτρέπω,verb,kai\,καί,conjunction,musa/tth|,μυσάττομαι,verb,ou(/tw,οὕτως,adverb,kai\,καί,conjunction,e)peida\n,ἐπειδάν,conjunction,e)n,ἐν,preposition,plou/tw|,πλοῦτος,noun,kai\,καί,conjunction,o)/gkw|,ὄγκος,noun,tu/xhs,τύχη,noun,qea/sh|,θεάομαι,verb,kaki/an,κακία,noun,e)nou=san,ἔνειμι,verb,mh\,μή,conjunction,kataplagh=|s,καταπλάσσω,verb,to\,ὁ,article,perilampe\s,περιλέγω,verb,th=s,ὁ,article,u(/lhs,ὕλη,noun,a)lla\,ἀλλά,adverb,katafro/nei,καταφρονέω,verb,th=s,ὁ,article,e)n,ἐν,preposition,tw=|,ὁ,article,tro/pw|,τρόπος,noun,kibdhli/as,κιβδηλιάω,verb,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,plou=tos,πλοῦτος,noun,ou),οὐ,adverb,tw=n,ὁ,article,a)gaqw=n,ἀγαθός,adjective,h(,ὁ,article,polute/leia,πολυτέλεια,noun,tw=n,ὁ,article,kakw=n,κακός,adjective,h(,ὁ,article,swfrosu/nh,σωφροσύνη,noun,tw=n,ὁ,article,a)gaqw=n,ἀγαθός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kalei=,καλέω,verb,de\,δέ,particle,h(,ὁ,article,me\n,μέν,particle,swfrosu/nh,σωφροσύνη,noun,e)pi\,ἐπί,preposition,th\n,ὁ,article,eu)te/leian,εὐτέλεια,noun,kai\,καί,conjunction,th\n,ὁ,article,kth=sin,κτῆσις,noun,tw=n,ὁ,article,a)gaqw=n,ἀγαθός,adjective,o(,ὁ,article,de\,δέ,particle,plou=tos,πλοῦτος,noun,e)pi\,ἐπί,preposition,th\n,ὁ,article,polute/leian,πολυτέλεια,noun,kai\,καί,conjunction,a)fe/lkei,ἀφέλκω,verb,th=s,ὁ,article,swfrosu/nhs,σωφροσύνη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dusxere\s,δυσχερής,adverb,a)/ra,ἄρα,particle,ploutou=nta,πλουτέω,verb,swfronei=n,σωφρονέω,verb,h)\,ἠέ,conjunction,swfronou=nta,σωφρονέω,verb,ploutei=n,πλουτέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/sper,ὥσπερ,adverb,ei),εἰ,conjunction,e)n,ἐν,preposition,nhi\,ναῦς,noun,e)spa/rhs,σπείρω,verb,h)\,ἠέ,conjunction,e)te/xqhs,τίκτω,verb,ou)k,οὐ,adverb,a)\n,ἄν,particle,e)/speudes,σπεύδω,verb,au)th=s,αὐτός,pronoun,kubernh/ths,κυβερνήτης,noun,u(pa/rxein,ὑπάρχω,verb,ou)/te,οὔτε,adverb,ga\r,γάρ,particle,e)kei=,ἐκεῖ,adverb,soi,σύ,pronoun,fu/sei,φύσις,noun,h(,ὁ,article,nau=s,ναῦς,noun,sune/stai,σύνειμι,verb,ou)/te,οὔτε,adverb,e)ntau=qa,ἐνταῦθα,adverb,o(,ὁ,article,plou=tos,πλοῦτος,noun,a)lla\,ἀλλά,adverb,pa/nth|,πάντῃ,adverb,o(,ὁ,article,lo/gos,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/per,ὅσπερ,adjective,ou)=n,οὖν,particle,soi,σύ,pronoun,fusiko\n,φυσικός,adjective,kai\,καί,conjunction,suggene/s,συγγενής,adverb,o(,ὁ,article,lo/gos,λόγος,noun,tou=to,οὗτος,pronoun,kai\,καί,conjunction,oi)kei=on,οἰκεῖος,adjective,h(ghsa/menos,ἡγέομαι,verb,tou/tou,οὗτος,pronoun,e)pimelou=,ἐπιμελέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,*pe/rsais,Πέρσης,proper,me\n,μέν,particle,gennhqei\s,γεννάω,verb,ou)k,οὐ,adverb,a)\n,ἄν,particle,e)/speudes,σπεύδω,verb,oi)kei=n,οἰκέω,verb,th\n,ὁ,article,*(ella/da,Ἑλλάς,proper,a)ll',ἀλλά,adverb,au)to/qi,αὐτόθι,adverb,dia/gwn,διάγω,verb,eu)tuxei=n,εὐτυχέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,peni/a|,πενία,noun,de\,δέ,particle,gennhqei/s,γεννάω,verb,ti/,τίς,pronoun,speu/deis,σπεύδω,verb,ploutei=n,πλουτέω,verb,a)ll',ἀλλά,adverb,ou)k,οὐ,adverb,au)to/qi,αὐτόθι,adverb,me/nwn,μένω,verb,eu)tuxei=n,εὐτυχέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/sper,ὥσπερ,adverb,e)pi\,ἐπί,preposition,smikrou=,μικρός,adjective,ski/mpodos,σκίμπους,noun,qlibo/menon,θλίβω,verb,u(giai/nein,ὑγιαίνω,verb,a)/meinon,ἀμείνων,adjective,h)\,ἠέ,conjunction,e)pi\,ἐπί,preposition,platei/as,πλατεῖα,noun,kli/nhs,κλίνη,noun,kulindou/menon,κυλινδέω,verb,nosei=n,νοσέω,verb,ou(/tw,οὕτως,adverb,kai\,καί,conjunction,e)n,ἐν,preposition,mikra=|,μικρός,adjective,periousi/a|,περιουσία,noun,be/ltion,βελτίων,adverb,sustello/menon,συστέλλω,verb,eu)qumei=n,εὐθυμέω,verb,h)\,ἠέ,conjunction,e)n,ἐν,preposition,mega/lh|,μέγας,adverb,tugxa/nonta,τυγχάνω,verb,dusqumei=n,δυσθυμέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,peni/a,πενία,noun,lu/phn,λύπη,noun,e)rga/zetai,ἐργάζομαι,verb,a)lla\,ἀλλά,adverb,e)piqumi/a,ἐπιθυμία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,plou=tos,πλοῦτος,noun,fo/bou,φόβος,noun,a)palla/ttei,ἀπαλλάσσω,verb,a)lla\,ἀλλά,adverb,logismo/s,λογισμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kthsa/menos,κτάομαι,verb,toigarou=n,τοιγάρ,particle,to\n,ὁ,article,logismo\n,λογισμός,noun,ou)/te,οὔτε,adverb,plou/tou,πλοῦτος,noun,e)piqumh/seis,ἐπιθυμέω,verb,ou)/te,οὔτε,adverb,peni/an,πενία,noun,me/myh|,μέμφομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
