word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS
*)aristei/dh|,Ἀριστείδης,proper,tw=|,ὁ,article,i(erei=,ἱερεύς,adjective,xai/rein,χαίρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,h)=n,εἰμί,verb,a)lousi/as,ἀλουσία,noun,kai\,καί,conjunction,au(/th,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|,ὁ,article,de\,δέ,particle,e)piou/sh|,ἔπειμι,verb,ka/dous,κῆδος,noun,tina\s,τις,pronoun,e)/dei,δέω,verb,kataxe/asqai,καταχέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,a)lousi/a,ἀλουσία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)gdo/h|,ὄγδοος,adjective,e)pi\,ἐπί,preposition,de/ka,δέκα,verb,e)do/kei,δοκέω,verb,moi,ἐγώ,pronoun,*mhtro/dwros,Μητρόδωρος,proper,o(,ὁ,article,poihth\s,ποιητής,noun,a)gwni/zesqai,ἀγωνίζομαι,verb,e)n,ἐν,preposition,*smu/rnh|,Σμύρνα,proper,to\n,ὁ,article,tw=n,ὁ,article,poihtw=n,ποιητής,noun,a)gw=na,ἀγών,noun,o(/sper,ὅς,pronoun,kai\,καί,conjunction,h)=n,εἰμί,verb,sxedo\n,σχεδόν,adverb,kat',κατά,preposition,au)th\n,αὐτός,pronoun,th\n,ὁ,article,h(me/ran,ἡμέρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pri\n,πρίν,adverb,d',δέ,particle,ei)sie/nai,εἴσειμι,verb,lalei=n,λαλέω,verb,moi,ἐγώ,pronoun,peri/,περί,preposition,tinwn,τις,pronoun,kai\,καί,conjunction,a(/ma,ἅμα,adverb,e)sqi/ein,ἐσθίω,verb,fu/lla,φύλλον,noun,pra/swn,πιπράσκω,verb,kai\,καί,conjunction,w)o\n,ᾠόν,noun,met',μετά,preposition,a)/rtou,ἄρτος,noun,kai\,καί,conjunction,me/ros,μέρος,noun,ti,τις,pronoun,tou=,ὁ,article,w)ou=,ᾠόν,noun,e)gkatalipei=n,ἐγκαταλείπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)gw\,ἐγώ,pronoun,me/ntoi,μέντοι,particle,pro\s,πρός,preposition,au)to\n,αὐτός,pronoun,ei)pei=n,εἶπον,verb,e)pisxw\n,ἐπέχω,verb,o)li/ga,ὀλίγος,adjective,o(/pws,ὅπως,conjunction,kai\,καί,conjunction,a)gwni/sh|,ἀγωνίζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ge/neto,γίγνομαι,verb,de\,δέ,particle,o(,ὁ,article,lo/gos,λόγος,noun,kai\,καί,conjunction,peri\,περί,preposition,tou=,ὁ,article,i(erou=,ἱερόν,noun,tou=,ὁ,article,e)n,ἐν,preposition,*perga/mw|,Πέργαμον,proper,kai\,καί,conjunction,tou=,ὁ,article,fre/atos,φρέαρ,noun,oi(=on,οἷος,adjective,me/n,μέν,particle,ti,τις,pronoun,ei)/h,ἀίω,verb,au)to\n,αὐτός,pronoun,proselqo/nta,προσέρχομαι,verb,piei=n,πίνω,verb,oi(=on,οἷος,adjective,de\,δέ,particle,e(/teron,ἕτερος,adjective,pi/nonta,πίνω,verb,i)dei=n,εἶδον,verb,oi(=on,οἷος,adjective,de\,δέ,particle,au)to\,αὐτός,pronoun,i)dei=n,εἶδον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta/,οὗτος,pronoun,te,τε,particle,ou(/tws,οὕτως,adverb,e)do/koun,δοκέω,verb,diale/gesqai,διαλέγω,verb,kai\,καί,conjunction,tugxa/nein,τυγχάνω,verb,a)khkow\s,ἀκούω,verb,w(s,ὡς,conjunction,ei),εἰ,conjunction,genoi/mhn,γίγνομαι,verb,e)n,ἐν,preposition,xersi\,χείρ,noun,tou=,ὁ,article,qeou=,θεός,noun,e)lpi/des,ἐλπίς,noun,ei)=en,εἶεν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,pws,πως,particle,a(/ma,ἅμα,adverb,tou/tois,οὗτος,pronoun,e(sta/nai,ἵστημι,verb,me\n,μέν,particle,w(s,ὡς,conjunction,oi)/koi,οἴκοι,adverb,e)n,ἐν,preposition,tw=|,ὁ,article,proqu/rw|,πρόθυρον,noun,narkw=ntos,ναρκάω,verb,de/,δέ,particle,moi,ἐγώ,pronoun,tou=,ὁ,article,podo\s,πούς,noun,parelqei=n,παρέρχομαι,verb,ei)s,εἰς,preposition,to\n,ὁ,article,oi)=kon,οἶκος,noun,to\n,ὁ,article,me/gan,μέγας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,tina,τις,pronoun,e)pelqei=n,ἐπέρχομαι,verb,tw=n,ὁ,article,e)k,ἐκ,preposition,tou=,ὁ,article,i(erou=,ἱερόν,noun,tou=,ὁ,article,*dio\s,Ζεύς,proper,tou=,ὁ,article,*)olumpi/ou,Ὀλύμπιος,proper,diecie/nai,διέξειμι,verb,de\,δέ,particle,pro\s,πρός,preposition,au)to\n,αὐτός,pronoun,w(s,ὡς,conjunction,o)neira/twn,ὄνειρος,noun,moi,ἐγώ,pronoun,gegono/twn,γίγνομαι,verb,para\,παρά,preposition,tou=,ὁ,article,qeou=,θεός,noun,kai\,καί,conjunction,keleu/ein,κελεύω,verb,u(phreth=sai,ὑπηρετέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,kai\,καί,conjunction,au)to\s,αὐτός,pronoun,e)/fh,φημί,verb,gegenh=sqai,γίγνομαι,verb,o)/nar,ὄναρ,noun,au(tw=|,ἑαυτοῦ,pronoun,labo/nta,λαμβάνω,verb,ske/los,σκέλος,noun,xoi/reion,χοίρειος,adjective,e)gkoimi/sai,ἐγκοιμίζω,verb,e)n,ἐν,preposition,*)asklhpiou=,Ἀσκληπιός,proper,skeua/santa,σκευάζω,verb,w(/sper,ὥσπερ,adverb,e)gw\,ἐγώ,pronoun,ei)/wqa,ἔθω,verb,xrh=sqai,χράομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta\,μετά,preposition,de\,δέ,particle,tou=to,οὗτος,pronoun,w(s,ὡς,conjunction,e)n,ἐν,preposition,*perga/mw|,Πέργαμον,proper,e)do/koun,δοκέω,verb,ste/fanon,στέφανος,noun,pe/mpein,πέμπω,verb,tw=|,ὁ,article,qew=|,θεός,noun,tw=n,ὁ,article,makrw=n,μακρός,adjective,oi(/,ἕ,pronoun,ei)sin,εἰμί,verb,ou(\s,ὅς,pronoun,i)di/a|,ἴδιος,adjective,tw=|,ὁ,article,*)asklhpiw=|,Ἀσκληπιός,proper,komi/zousi,κομίζω,verb,prosta/cas,προσστάζω,verb,tw=|,τίς,pronoun,a)pokomi/zonti,ἀποκομίζω,verb,ei)=nai,εἰμί,verb,d',δέ,particle,au)to\n,αὐτός,pronoun,*)agaqi/wna,,,e)panafe/rein,ἐπαναφέρω,verb,moi,ἐγώ,pronoun,para\,παρά,preposition,tou=,ὁ,article,newko/rou,νεώκορος,noun,e(/teron,ἕτερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,d',δέ,particle,e)panh/negke,ἐπαναφέρω,verb,paraqe/sqai,παρατίθημι,verb,au)to\n,αὐτός,pronoun,w(s,ὡς,conjunction,e)/tuxon,τυγχάνω,verb,katakei/menos,κατάκειμαι,verb,e)k,ἐκ,preposition,decia=s,δεξιός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,de\,δέ,particle,tou/tois,οὗτος,pronoun,e)/doca,δοκέω,verb,ei)=nai,εἰμί,verb,me\n,μέν,particle,o(/pou,ὅπου,adverb,dh\,δή,particle,a)nasta\s,ἀνίστημι,verb,de\,δέ,particle,zhtei=n,ζητέω,verb,th\n,ὁ,article,trofo/n,τροφός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th\n,ὁ,article,de\,δέ,particle,kat',κατά,preposition,a)nti/quron,ἀντίθυρος,adjective,oi)kei=n,οἰκέω,verb,mou,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,tina,τις,pronoun,a)pokri/nasqai,ἀποκρίνω,verb,w(s,ὡς,conjunction,e)nantiwma/twn,ἐναντίωμα,noun,tinw=n,τις,pronoun,au)th=|,αὐτός,pronoun,gegono/twn,γίγνομαι,verb,pri/n,πρίν,adverb,ge,γε,particle,dh\,δή,particle,kai\,καί,conjunction,katidei=n,κατεῖδον,verb,au)th/n,αὐτός,pronoun,te,τε,particle,prosa/gousan,προσάγω,verb,th\n,ὁ,article,trofo\n,τροφός,noun,kai\,καί,conjunction,th\n,ὁ,article,su/ntrofon,σύντροφος,adjective,th\n,ὁ,article,*kallitu/xhn,,,e(pome/nhn,ἕπομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe/rein,φέρω,verb,de\,δέ,particle,th\n,ὁ,article,trofo\n,τροφός,noun,to\,ὁ,article,me\n,μέν,particle,prw=ton,πρότερος,adjective,ei)/kasa,εἰκάζω,verb,w(s,ὡς,conjunction,mh=la,μῆλον,noun,e)/peita,ἔπειτα,adverb,h)=n,εἰμί,verb,w)a\,ᾠόν,noun,e(fqa\,ἑφθός,adjective,tri/a,τρεῖς,noun,perigeglumme/na,περιγλύφω,verb,w(/sper,ὥσπερ,adverb,me/llontos,μέλλω,verb,h)/dh,ἤδη,adverb,e)sqi/ein,ἐσθίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
komi/zousa,κομίζω,verb,de\,δέ,particle,e)/fh,φημί,verb,oi(=a,οἷος,adjective,dh\,δή,particle,ta\,ὁ,article,a)po\,ἀπό,preposition,a)groiki/as,ἀγροικία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)gw\,ἐγώ,pronoun,e)qau/masa/,θαυμάζω,verb,te,τε,particle,kai\,καί,conjunction,ei)=pon,εἶπον,verb,o(/ti,ὅστις,pronoun,kata\,κατά,preposition,qeo\n,θεός,noun,h(/koi,ἥκω,verb,ta\,ὁ,article,w)a/,ᾠόν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ke/leuse,κελεύω,verb,ga\r,γάρ,particle,e)/fhn,φημί,verb,o(,ὁ,article,qeo\s,θεός,noun,th/meron,σήμερον,adverb,w)w=|,ᾠόν,noun,xrh/sasqai,χράω,verb,kai\,καί,conjunction,fulli/ois,φύλλιον,noun,kai\,καί,conjunction,paraqe/sqai,παρατίθημι,verb,ste/fanon,στέφανος,noun,para\,παρά,preposition,tou=,ὁ,article,qeou=,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)poi/hsa,ποιέω,verb,tau=ta,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,ste/fanos,στέφανος,noun,h)=n,εἰμί,verb,e)k,ἐκ,preposition,tou=,ὁ,article,i(erou=,ἱερόν,noun,tou=,ὁ,article,*dio\s,Ζεύς,proper,*)asklhpiou=,Ἀσκληπιός,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lousi/a,ἀλουσία,noun,de\,δέ,particle,kai\,καί,conjunction,dia\,διά,preposition,pollw=n,πολύς,adjective,e)dhlou=to,δηλόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)na/th|,ἔνατος,adjective,e)pi\,ἐπί,preposition,de/ka,δέκα,verb,e)do/koun,δοκέω,verb,e)n,ἐν,preposition,toi=s,ὁ,article,basilei/ois,βασίλειον,noun,diatri/bein,διατρίβω,verb,th\n,ὁ,article,d',δέ,particle,e)pime/leian,ἐπιμέλεια,noun,kai\,καί,conjunction,timh\n,τιμή,noun,tw=n,ὁ,article,au)tokrato/rwn,αὐτοκράτωρ,adjective,ei)s,εἰς,preposition,e)me\,ἐγώ,pronoun,qaumasth\n,θαυμαστός,adjective,kai\,καί,conjunction,a)nupe/rblhton,ἀνυπέρβλητος,adjective,ei)=nai,εἰμί,verb,dia\,διά,preposition,pa/ntwn,πᾶς,adjective,e(ch=s,ἑξῆς,adverb,w(=n,ὅς,pronoun,e)/pratton,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mo/nw|,μόνος,adjective,ga\r,γάρ,particle,a(/panta,ἅπας,adjective,gi/gnesqai,γίγνομαι,verb,w(=n,ὅς,pronoun,ou)de\,οὐδέ,particle,mikro\n,μικρός,adjective,a)/llw|,ἄλλος,adjective,tw|,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tou=to,οὗτος,pronoun,me\n,μέν,particle,dh\,δή,particle,e)/ndon,ἔνδον,adverb,sundiatri/bein,συνδιατρίβω,verb,te,τε,particle,kai\,καί,conjunction,sunoikei=n,συνοικέω,verb,ou)deno\s,οὐδείς,pronoun,a)/llou,ἄλλος,adjective,tw=n,ὁ,article,sobarw=n,σοβαρός,adjective,paro/ntos,πάρειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)=qis,αὖθις,adverb,d',δέ,particle,au)=,αὖ,interjection,perih=go/n,περιάγω,verb,me,ἐγώ,pronoun,a(/ma,ἅμα,adverb,e(autoi=s,ἑαυτοῦ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)pie/nai,ἄπειμι,verb,d',δέ,particle,au)tou\s,αὐτός,pronoun,o)/rugma/,ὄρυγμα,noun,ti,τις,pronoun,skeyome/nous,σκέπτομαι,verb,o(\,ὅς,pronoun,e)tu/gxanon,τυγχάνω,verb,peribalo/menoi,περιβάλλω,verb,th=|,ὁ,article,po/lei,πόλις,adjective,tou=,ὁ,article,mh\,μή,conjunction,to\,ὁ,article,u(/dwr,ὕδωρ,noun,e)mpi=pton,ἐμπίτνω,verb,kakourgei=n,κακουργέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=,ἕ,pronoun,dh\,δή,particle,kai\,καί,conjunction,to\n,ὁ,article,xou=n,χοῦς,noun,o(ra=n,ὁράω,verb,e)kballo/menon,ἐκβάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qaumasta\,θαυμαστός,adjective,dh\,δή,particle,kai\,καί,conjunction,para\,παρά,preposition,th\n,ὁ,article,porei/an,πορεία,noun,e)nedei/knuto/,ἐνδείκνυμι,verb,moi,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/sos,μέσος,adjective,te,τε,particle,ga\r,γάρ,particle,e)gigno/mhn,γίγνομαι,verb,polla/kis,πολλάκις,adverb,a)mfoi=n,ἄμφω,noun,kai\,καί,conjunction,o(po/te,ὁπότε,adverb,boulhqei/hn,βούλομαι,verb,perielqei=n,περιέρχομαι,verb,w(/ste,ὥστε,conjunction,to\n,ὁ,article,presbu/teron,πρέσβυς,noun,me/son,μέσος,adjective,katasth=sai,καθίστημι,verb,o(,ὁ,article,new/teros,νέος,adjective,tou=t',οὗτος,pronoun,e)poi/ei,ποιέω,verb,au)to/s,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)me\,ἐγώ,pronoun,d',δέ,particle,e)n,ἐν,preposition,xw/ra|,χώρα,noun,a)ei\,ἀεί,adverb,diame/nein,διαμένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)do/kei,δοκέω,verb,de/,δέ,particle,moi,ἐγώ,pronoun,kai\,καί,conjunction,paido\s,παῖς,adjective,h(liki/an,ἡλικία,noun,e)/xein,ἔχω,verb,tou=to,οὗτος,pronoun,kai\,καί,conjunction,polla/kis,πολλάκις,adverb,sune/bh,συμβαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,dh\,δή,particle,kai\,καί,conjunction,w(s,ὡς,conjunction,pro\s,πρός,preposition,u(yhlo/n,ὑψηλός,adjective,ti,τις,pronoun,kai\,καί,conjunction,oi(=on,οἷος,adjective,kli/maka,κλῖμαξ,noun,e)/dei,δέω,verb,prosbalei=n,προσδαίω,verb,to\,ὁ,article,me\n,μέν,particle,prw=ton,πρότερος,adjective,o(,ὁ,article,new/teros,νέος,adjective,e)boh/qhse,βοηθέω,verb,kai\,καί,conjunction,e)pefqegca/mhn,ἐπιφθέγγομαι,verb,oi(=a,οἷος,adjective,dh\,δή,particle,kai\,καί,conjunction,xa/rin,χάρις,noun,ei)dw/s,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peit',ἔπειτα,adverb,a)/nw,ἄνω,adverb,e)pi\,ἐπί,preposition,te/lei,τέλος,noun,o(,ὁ,article,presbu/teros,πρέσβυς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)rome/nou,ἔρομαι,verb,au)tou=,αὐτός,pronoun,pw=s,πῶς,adverb,to\,ὁ,article,o(/lon,ὅλος,adjective,te,τε,particle,kai\,καί,conjunction,pa=n,πᾶς,adjective,au)to\n,αὐτός,pronoun,e)/fhn,φημί,verb,bohqh=sai,βοηθέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)pi\,ἐπί,preposition,tou/tois,οὗτος,pronoun,h)/dh,ἤδη,adverb,e)/legon,λέγω,verb,a)pallacei/wn,ἀπαλλάσσω,verb,xa/rin,χάρις,noun,u(mi=n,σύ,pronoun,e)/fhn,φημί,verb,e)/xw,ἔχω,verb,au)tokra/tores,αὐτοκράτωρ,adjective,pa/shs,πᾶς,adjective,pronoi/as,πρόνοια,noun,kai\,καί,conjunction,timh=s,τιμή,noun,h(/n,ὅς,pronoun,me,ἐγώ,pronoun,tetimh/kate,τιμάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
