word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS
nhmerth/s,νημερτής,adjective,te,τε,particle,ga/r,γάρ,particle,ei)mi,εἰμί,verb,kai\,καί,conjunction,ou)k,οὐ,adverb,oi)=da,οἶδα,verb,yeu/desqai,ψεύδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=lqen,ἔρχομαι,verb,e)s,εἰς,preposition,h(mete/rou,ἡμέτερος,adjective,dizh/menos,δίζημαι,verb,ei)li/podas,εἰλίπους,adjective,bou=s,βοῦς,noun,sh/meron,σήμερον,adverb,h)eli/oio,ἥλιος,noun,ne/on,νέος,adjective,e)pitellome/noio,ἐπιτέλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,qew=n,θέα,noun,maka/rwn,μάκαρος,adjective,a)/ge,ἄγε,adverb,ma/rturas,μάρτυς,noun,ou)de\,οὐδέ,particle,kato/ptas,κατοπτάω,verb,mhnu/ein,μηνύω,verb,d',δέ,particle,e)ke/leuen,κελεύω,verb,a)nagkai/hs,ἀνάγκη,noun,u(po\,ὑπό,preposition,pollh=s,πολύς,adjective,polla\,πολύς,adjective,de/,δέ,particle,m',ἐγώ,pronoun,h)pei/lhse,ἀπειλέω,verb,balei=n,βάλλω,verb,e)s,εἰς,preposition,*ta/rtaron,Τάρταρος,proper,eu)ru/n,εὐρύς,adjective,ou(/nex',οὕνεκα,conjunction,o(\,ὅς,pronoun,me\n,μέν,particle,te/ren,τέρην,adjective,a)/nqos,ἄνθος,adjective,e)/xei,ἔχω,verb,filokude/os,φιλοκυδής,adjective,h(/bhs,ἥβη,noun,au)ta\r,ἀτάρ,particle,e)gw\,ἐγώ,pronoun,xqizo\s,χθιζός,adjective,geno/mhn,γίγνομαι,verb,ta\,ὁ,article,de/,δέ,particle,t',τε,particle,oi)=de,οἶδα,verb,kai\,καί,conjunction,au)to/s,αὐτός,pronoun,ou)/ti,οὔτι,adverb,bow=n,βόα,noun,e)lath=ri,ἐλατήρ,noun,krataiw=|,κραταιός,adjective,fwti/,φάος,adjective,e)oikw/s,ἔοικα,verb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,e)mei=o,ἐγώ,pronoun,path\r,πατήρ,noun,fi/los,φίλος,adjective,eu)/xeai,εὔχομαι,verb,ei)=nai,εἰμί,verb,w(s,ὡς,conjunction,ou)k,οὐ,adverb,oi)/kad',οἴκαδε,adverb,e)/lassa,ἐλαύνω,verb,bo/as,βόα,noun,w(\s,ὅς,pronoun,o)/lbios,ὄλβιος,adjective,ei)/hn,εἰμί,verb,ou)d',οὐδέ,particle,u(pe\r,ὑπέρ,preposition,ou)do\n,οὐδός,noun,e)/bhn,βαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,de/,δέ,particle,t',τε,particle,a)treke/ws,ἀτρεκής,adjective,a)goreu/w,ἀγορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)he/lion,Ἥλιος,proper,de\,δέ,particle,ma/l',μάλα,adverb,ai)de/omai,αἰδέομαι,verb,kai\,καί,conjunction,dai/monas,δαίμων,adjective,a)/llous,ἄλλος,adjective,kai\,καί,conjunction,se,σύ,pronoun,filw=,φιλέω,verb,kai\,καί,conjunction,tou=ton,οὗτος,pronoun,o)pi/zomai,ὀπίζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)=sqa,οἶδα,verb,kai\,καί,conjunction,au)to/s,αὐτός,pronoun,w(s,ὡς,conjunction,ou)k,οὐ,adverb,ai)/tio/s,αἴτιος,adjective,ei)mi,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/gan,μέγας,adverb,d',δέ,particle,e)pidw/somai,,,o(/rkon,ὅρκος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ma\,μά,particle,ta/d',ὅδε,pronoun,a)qana/twn,ἀθάνατος,adjective,eu)ko/smhta,εὐκόσμητος,adjective,proqu/raia,προθύραιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,pou,πού,adverb,e)gw\,ἐγώ,pronoun,tou/tw|,οὗτος,pronoun,ti/sw,τίνω,verb,pote\,ποτός,adjective,nhle/a,νηλής,adverb,fw/rhn,φωράω,verb,kai\,καί,conjunction,kraterw=|,κρατερός,adjective,per,πέρ,particle,e)o/nti,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,o(plote/roisin,ὁπλότερος,adjective,a)/rhge,ἀρήγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(\s,ὅς,pronoun,fa/t',φημί,verb,e)pilli/zwn,ἐπεπιλλίζω,verb,*kullh/nios,Κυλλήνη,proper,*)argeifo/nths,Ἀργειφόντης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to\,ὁ,article,spa/rganon,σπάργανον,noun,ei)=xen,ἔχω,verb,e)p',ἐπί,preposition,w)le/nh|,ὠλένη,noun,ou)d',οὐδέ,particle,a)pe/balle,ἀποβάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*zeu\s,Ζεύς,proper,de\,δέ,particle,me/g',μέγας,adverb,e)cege/lassen,ἐκγελάω,verb,i)dw\n,εἶδον,verb,kakomhde/a,κακομηδής,adjective,pai=da,παῖς,adjective,eu)=,εὖ,adverb,kai\,καί,conjunction,e)pistame/nws,ἐπισταμένως,adverb,a)rneu/menon,ἀρνέομαι,verb,a)mfi\,ἀμφί,preposition,bo/essin,βοῦς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)mfote/rous,ἀμφότερος,adjective,d',δέ,particle,e)ke/leusen,κελεύω,verb,o(mo/frona,ὁμόφρων,adverb,qumo\n,θυμός,noun,e)/xontas,ἔχω,verb,zhteu/ein,ζητεύω,verb,*(ermh=n,Ἑρμῆς,proper,de\,δέ,particle,dia/ktoron,διάκτορος,noun,h(gemoneu/ein,ἡγεμονεύω,verb,kai\,καί,conjunction,dei=cai,δείκνυμι,verb,to\n,ὁ,article,xw=ron,χῶρος,noun,e)p',ἐπί,preposition,a)blabi/h|si,ἀβλάβεια,noun,no/oio,νόος,adjective,o(/pph,ὅπη,adverb,dh\,δή,particle,au)=t',αὖτε,adverb,a)pe/kruye,ἀποκρύπτω,verb,bow=n,βόα,noun,i)/fqima,ἴφθιμος,adjective,ka/rhna,κάρηνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neu=sen,νέω,verb,de\,δέ,particle,*kroni/dhs,Κρονίδης,proper,e)pepei/qeto,ἐπιπείθομαι,verb,d',δέ,particle,a)glao\s,ἀγλαός,adjective,*(ermh=s,Ἑρμῆς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r(hidi/ws,ῥᾴδιος,adjective,ga\r,γάρ,particle,e)/peiqe,πείθω,verb,*dio\s,Ζεύς,proper,no/os,νόος,adjective,ai)gio/xoio,αἰγίοχος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw\,ὁ,article,d',δέ,particle,a)/mfw,ἄμφω,noun,speu/donte,σπεύδω,verb,*dio\s,Ζεύς,proper,perikalle/a,περικαλλής,adverb,te/kna,τέκνον,noun,e)s,εἰς,preposition,*pu/lon,Πύλος,proper,h)maqo/enta,ἠμαθόεις,adjective,e)p',ἐπί,preposition,*)alfeiou=,Ἀλφειός,proper,po/ron,πόρος,noun,i(=con,ἵκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)grou\s,ἀγρός,noun,d',δέ,particle,e)ci/konto,ἐξικνέομαι,verb,kai\,καί,conjunction,au)/lion,αὔλιον,noun,u(yime/laqron,ὑψιμέλαθρος,adjective,h(xou=,ἧχι,adverb,dh\,δή,particle,ta\,ὁ,article,xrh/mat',χρῆμα,adjective,a)ta/lleto,ἀτάλλω,verb,nukto\s,νύξ,adjective,e)n,ἐν,preposition,w(/rh|,ὥρα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/nq',ἔνθα,adverb,*(ermh=s,Ἑρμῆς,proper,me\n,μέν,particle,e)/peita,ἔπειτα,adverb,kiw\n,κίω,verb,para\,παρά,preposition,la/inon,λάινος,adjective,a)/ntron,ἄντρον,noun,e)s,εἰς,preposition,fw=s,φάος,adjective,e)ch/laune,ἐξελαύνω,verb,bow=n,βόα,noun,i)/fqima,ἴφθιμος,adjective,ka/rhna,κάρηνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*lhtoi/+dhs,Λητοίδης,proper,d',δέ,particle,a)pa/terqen,ἀπάτερθε,adverb,i)dw\n,εἶδον,verb,e)no/hse,νοέω,verb,boei/as,βοείη,noun,pe/trh|,πέτρα,noun,e)p',ἐπί,preposition,h)liba/tw|,ἠλίβατος,adjective,ta/xa,τάχα,adjective,d',δέ,particle,ei)/reto,ἔρομαι,verb,ku/dimon,κύδιμος,adjective,*(ermh=n,Ἑρμῆς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,e)du/nw,δύναμαι,verb,dolomh=ta,δολομήτης,noun,du/w,δύο,adjective,bo/e,βοῦς,noun,deirotomh=sai,δειροτομέω,verb,w(=de,ὧδε,adverb,neogno\s,νεογνός,adjective,e)w\n,εἰμί,verb,kai\,καί,conjunction,nh/pios,νήπιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)to\s,αὐτός,pronoun,e)gw/,ἐγώ,pronoun,ge,γε,particle,qaumai/nw,θαυμαίνω,verb,kato/pisqe,κατόπισθεν,adverb,to\,ὁ,article,so\n,σός,adjective,kra/tos,κράτος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de/,οὐδέ,particle,ti/,τίς,pronoun,se,σύ,pronoun,xrh\,χρή,verb,makro\n,μακρός,adjective,a)e/cesqai,ἀέξω,verb,*kullh/nie,Κυλλήνη,proper,*maia/dos,Μαιάς,proper,ui(e/,υἱός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(\s,ὅς,pronoun,a)/r,ἄρα,particle,e)/fh,φημί,verb,kai\,καί,conjunction,xersi\,χείρ,noun,peri/strefe,περιστρέφω,verb,kartera\,καρτερός,adjective,desma\,δεσμός,noun,a)/gnou,ἄγνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tai\,ὁ,article,d',δέ,particle,u(po\,ὑπό,preposition,possi\,πούς,noun,kata\,κατά,preposition,xqono\s,χθών,noun,ai)=ya,αἶψα,adverb,fu/onto,φύω,verb,au)to/qen,αὐτόθεν,adverb,e)mbola/dhn,ἐμβολάδην,adverb,e)stramme/nai,στράπτω,verb,a)llh/lh|si,ἀλλήλων,pronoun,r(ei=a/,ῥεῖα,adverb,te,τε,particle,kai\,καί,conjunction,pa/sh|sin,πᾶς,adjective,e)p',ἐπί,preposition,a)grau/loisi,ἄγραυλος,adjective,bo/essin,βοῦς,noun,*(erme/w,Ἑρμῆς,proper,boulh=|si,βουλή,noun,kleyi/fronos,κλεψίφρων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,*)apo/llwn,Ἀπόλλων,proper,qau/masen,θαυμάζω,verb,a)qrh/sas,ἀθρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to/te,τότε,adverb,dh\,δή,particle,kratu\s,κρατύς,adjective,*)argeifo/nths,Ἀργειφόντης,proper,xw=ron,χῶρος,noun,u(poblh/dhn,ὑποβλήδην,adverb,e)ske/yato,σκέπτομαι,verb,pu=r,πῦρ,noun,a)maru/sswn,ἀμαρύσσω,verb,e)gkru/yai,ἐγκρύπτω,verb,memaw/s,μέμαα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*lhtou=s,Λητώ,proper,d',δέ,particle,e)rikude/os,ἐρικυδής,adjective,ui(o\n,υἱός,noun,r(ei=a,ῥεῖα,adverb,ma/l',μάλα,adverb,e)prh/unen,,,e(khbo/lon,ἑκηβόλος,adjective,w(s,ὡς,conjunction,e)/qel',ἐθέλω,verb,au)to/s,αὐτός,pronoun,kai\,καί,conjunction,kratero/n,κρατερός,adjective,per,πέρ,particle,e)o/nta,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labw\n,λαμβάνω,verb,d',δέ,particle,e)p',ἐπί,preposition,a)ristera\,ἀριστερός,adjective,xeiro\s,χείρ,noun,plh/ktrw|,πλῆκτρον,noun,e)peirh/tize,πειρητίζω,verb,kata\,κατά,preposition,me/ros,μέρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(\,ὅς,pronoun,d',δέ,particle,u(po\,ὑπό,preposition,xeiro\s,χείρ,noun,smerdale/on,σμερδαλέος,adjective,kona/bhse,κοναβέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ge/lasse,γελάω,verb,de\,δέ,particle,*foi=bos,Φοῖβος,proper,*)apo/llwn,Ἀπόλλων,proper,ghqh/sas,γηθέω,verb,e)rath\,ἐρατός,adjective,de\,δέ,particle,dia\,διά,preposition,fre/nas,φρήν,noun,h)/luq',ἔρχομαι,verb,i)wh\,ἰωή,noun,qespesi/hs,θεσπέσιος,adjective,e)noph=s,ἐνοπή,noun,kai\,καί,conjunction,min,μιν,pronoun,gluku\s,γλυκύς,adjective,i(/meros,ἵμερος,adjective,h(/|rei,αἱρέω,verb,qumw=|,θυμός,noun,a)koua/zonta,ἀκούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lu/rh|,λύρα,adjective,d',δέ,particle,e)rato\n,ἐρατός,adjective,kiqari/zwn,κιθαρίζω,verb,sth=,ἵστημι,verb,r(',ἄρα,particle,o(/,ὅς,pronoun,ge,γε,particle,qarsh/sas,θαρσέω,verb,e)p',ἐπί,preposition,a)ristera\,ἀριστερός,adjective,*maia/dos,Μαιάς,proper,ui(o\s,υἱός,noun,*foi/bou,Φοῖβος,proper,*)apo/llwnos,Ἀπόλλων,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/xa,τάχα,adjective,de\,δέ,particle,lige/ws,λιγέως,adverb,kiqari/zwn,κιθαρίζω,verb,ghru/et',γηρύω,verb,a)mbola/dhn,ἀμβολάδην,adverb,e)rath\,ἐρατός,adjective,de/,δέ,particle,oi(,ἕ,pronoun,e(/speto,ἕπομαι,verb,fwnh/,φωνή,noun,krai/nwn,κραίνω,verb,a)qana/tous,ἀθάνατος,adjective,te,τε,particle,qeou\s,θεός,noun,kai\,καί,conjunction,gai=an,γαῖα,noun,e)remnh/n,ἐρεμνός,adjective,w(s,ὡς,conjunction,ta\,ὁ,article,prw=ta,πρότερος,adjective,ge/nonto,γίγνομαι,verb,kai\,καί,conjunction,w(s,ὡς,conjunction,la/xe,λαγχάνω,verb,moi=ran,μοῖρα,adjective,e(/kastos,ἕκαστος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*mnhmosu/nhn,Μνημοσύνη,proper,me\n,μέν,particle,prw=ta,πρότερος,adjective,qew=n,θέα,noun,e)ge/rairen,γεραίρω,verb,a)oidh=|,ἀοιδός,noun,mhte/ra,μήτηρ,noun,*mousa/wn,Μοῦσα,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(\,ὅς,pronoun,ga\r,γάρ,particle,la/xe,λαγχάνω,verb,*maia/dos,Μαιάς,proper,ui(o/n,υἱός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou\s,ὁ,article,de\,δέ,particle,kata\,κατά,preposition,pre/sbin,πρέσβις,noun,te,τε,particle,kai\,καί,conjunction,w(s,ὡς,conjunction,gega/asin,γίγνομαι,verb,e(/kastos,ἕκαστος,adjective,a)qana/tous,ἀθάνατος,adjective,e)ge/raire,γεραίρω,verb,qeou\s,θεός,noun,*dio\s,Ζεύς,proper,a)glao\s,ἀγλαός,adjective,ui(o/s,υἱός,noun,pa/nt',πᾶς,adjective,e)ne/pwn,ἐνέπω,verb,kata\,κατά,preposition,ko/smon,κόσμος,noun,e)pwle/nion,ἐπωλένιος,adjective,kiqari/zwn,κιθαρίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,d',δέ,particle,e)/ros,ἔρος,noun,e)n,ἐν,preposition,sth/qessin,στῆθος,noun,a)mh/xanos,ἀμήχανος,adjective,ai)/nuto,αἴνυμαι,verb,qumo/n,θυμός,noun,kai\,καί,conjunction,min,μιν,pronoun,fwnh/sas,φωνέω,verb,e)/pea,ἔπος,adjective,ptero/enta,πτερόεις,adjective,proshu/da,προσαυδάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boufo/ne,βουφόνος,adjective,mhxaniw=ta,μηχανιώτης,noun,poneu/mene,πονέομαι,verb,daito\s,δαίς,adjective,e(tai=re,ἑταῖρος,noun,penth/konta,πεντήκοντα,verb,bow=n,βόα,noun,a)nta/cia,ἀντάξιος,adjective,tau=ta,οὗτος,pronoun,me/mhlas,μέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(suxi/ws,ἡσύχιος,adverb,kai\,καί,conjunction,e)/peita,ἔπειτα,adverb,diakrine/esqai,διακρίνω,verb,o)i/w,οἴομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,d',δέ,particle,a)/ge,ἄγε,adverb,moi,ἐγώ,pronoun,to/de,ὅδε,pronoun,ei)pe/,εἶπον,verb,polu/trope,πολύτροπος,adjective,*maia/dos,Μαιάς,proper,ui(e/,υἱός,noun,h)=,ἦ,adverb,soi/,σύ,pronoun,g',γε,particle,e)k,ἐκ,preposition,geneth=s,γενετή,noun,ta/d',ὅδε,pronoun,a(/m',ἅμα,adverb,e(/speto,ἕπομαι,verb,qaumata\,θαυματός,adjective,e)/rga,ἔργον,noun,h)e/,ἠέ,conjunction,tis,τις,pronoun,a)qana/twn,ἀθάνατος,adjective,h)e\,ἠέ,conjunction,qnhtw=n,θνητός,adjective,a)nqrw/pwn,ἄνθρωπος,noun,dw=ron,δῶρον,noun,a)gauo\n,ἀγαυός,adjective,e)/dwke,δίδωμι,verb,kai\,καί,conjunction,e)/frase,φράζω,verb,qe/spin,θέσπις,noun,a)oidh/n,ἀοιδός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
