word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/57/lemma/@_entry,word/57/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form
o(,ὁ,article,de\,δέ,particle,*si/mwn,Σίμων,proper,ou(=tos,οὗτος,pronoun,h)=n,εἰμί,verb,po/lews,πόλις,adjective,me\n,μέν,particle,*(ierosolu/mwn,,,ge/nous,γένος,noun,de\,δέ,particle,sfo/dra,σφόδρα,adverb,lamprou=,λαμπρός,adjective,th=s,ὁ,article,de\,δέ,particle,*farisai/wn,Φαρισαῖος,proper,ai(re/sews,αἵρεσις,noun,oi(\,ἕ,pronoun,peri\,περί,preposition,ta\,ὁ,article,pa/tria,πάτριος,adjective,no/mima,νόμιμος,adjective,dokou=sin,δοκέω,verb,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,a)kribei/a|,ἀκρίβεια,noun,diafe/rein,διαφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=n,εἰμί,verb,d',δέ,particle,ou(=tos,οὗτος,pronoun,a)nh\r,ἀνήρ,noun,plh/rhs,πλήρης,adverb,sune/sews,σύνεσις,noun,kai\,καί,conjunction,logismou=,λογισμός,noun,duna/meno/s,δύναμαι,verb,te,τε,particle,pra/gmata,πρᾶγμα,noun,kakw=s,κακός,adjective,kei/mena,κεῖμαι,verb,fronh/sei,φρόνησις,noun,th=|,ὁ,article,e(autou=,ἑαυτοῦ,pronoun,diorqw/sasqai,διορθόω,verb,fi/los,φίλος,adjective,te,τε,particle,palaio\s,παλαιός,adjective,tw=|,ὁ,article,*)iwa/nnh|,Ἰώαννης,proper,kai\,καί,conjunction,sunh/qhs,συνήθης,adverb,pro\s,πρός,preposition,e)me\,ἐγώ,pronoun,de\,δέ,particle,to/te,τότε,adverb,diafo/rws,διάφορος,adjective,ei)=xen,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deca/menos,δέχομαι,verb,ou)=n,οὖν,particle,th\n,ὁ,article,para/klhsin,παράκλησις,noun,e)/peiqen,πείθω,verb,tou\s,ὁ,article,a)rxierei=s,ἀρχιερεύς,adjective,*)/ananon,ἀνάνω,verb,kai\,καί,conjunction,*)ihsou=n,Ἰησοῦς,proper,to\n,ὁ,article,tou=,ὁ,article,*gamala=,,,tina/s,τις,pronoun,te,τε,particle,tw=n,ὁ,article,th=s,ὁ,article,au)tw=n,αὐτός,pronoun,sta/sews,στάσις,adjective,e)kei/nous,ἐκεῖνος,pronoun,e)kko/ptein,ἐκκόπτω,verb,me,ἐγώ,pronoun,fuo/menon,φύω,verb,kai\,καί,conjunction,mh\,μή,conjunction,periidei=n,περεῖδον,verb,e)pi\,ἐπί,preposition,mh/kiston,μήκιστος,adjective,au)chqe/nta,αὐξάνω,verb,do/chs,δόξα,noun,sunoi/sein,συμφέρω,verb,au)toi=s,αὐτός,pronoun,le/gwn,λέγω,verb,ei),εἰ,conjunction,th=s,ὁ,article,*galilai/as,,,a)faireqei/hn,ἀφαιρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,me/llein,μέλλω,verb,de\,δέ,particle,pareka/lei,παρακαλέω,verb,tou\s,ὁ,article,peri\,περί,preposition,to\n,ὁ,article,*)/ananon,ἀνάνω,verb,mh\,μή,conjunction,kai\,καί,conjunction,fqa/sas,φθάνω,verb,gnw=nai,γιγνώσκω,verb,meta\,μετά,preposition,pollh=s,πολύς,adjective,e)pe/lqw,ἐπέρχομαι,verb,th=|,ὁ,article,po/lei,πόλις,adjective,duna/mews,δύναμις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,me\n,μέν,particle,*si/mwn,Σίμων,proper,tau=ta,οὗτος,pronoun,sunebou/leuen,συμβουλεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,a)rxiereu\s,ἀρχιερεύς,adjective,*)/ananos,,,ou),οὐ,adverb,r(a/|dion,ῥαίδιον,noun,ei)=nai,εἰμί,verb,to\,ὁ,article,e)/rgon,ἔργον,noun,a)pe/fainen,ἀποφαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pollou\s,πολύς,adjective,ga\r,γάρ,particle,tw=n,ὁ,article,a)rxiere/wn,ἀρχιέρεως,noun,kai\,καί,conjunction,tou=,ὁ,article,plh/qous,πλῆθος,noun,proestw=tas,προίστημι,verb,marturei=n,μαρτυρέω,verb,o(/ti,ὅστις,pronoun,kalw=s,καλός,noun,e)gw\,ἐγώ,pronoun,strathgw=,στρατηγέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poiei=sqai,ποιέω,verb,de\,δέ,particle,kathgori/an,κατηγορία,noun,a)ndro/s,ἀνήρ,noun,kaq',κατά,preposition,ou(=,ἕ,pronoun,mhde\n,μηδείς,pronoun,le/gein,λέγω,verb,du/nantai,δύναμαι,verb,di/kaion,δίκαιος,adjective,fau/lwn,φαῦλος,adjective,e)/rgon,ἔργον,noun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*si/mwn,Σίμων,proper,d',δέ,particle,w(s,ὡς,conjunction,h)/kousen,ἀκούω,verb,tau=ta,οὗτος,pronoun,para\,παρά,preposition,tou=,ὁ,article,*)ana/nou,ἀνάνω,verb,siwpa=n,σιωπάω,verb,me\n,μέν,particle,e)kei/nous,ἐκεῖνος,pronoun,h)ci/wsen,ἀξιόω,verb,mhd',μηδέ,particle,ei)s,εἰς,preposition,pollou\s,πολύς,adjective,e)kfe/rein,ἐκφέρω,verb,tou\s,ὁ,article,lo/gous,λόγος,noun,au)tw=n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pronoh/sesqai,προνοέω,verb,ga\r,γάρ,particle,au)to\s,αὐτός,pronoun,e)/fasken,φάσκω,verb,i(/na,ἵνα,conjunction,qa=tton,θάσσων,adjective,metastaqei/hn,μεθίστημι,verb,e)k,ἐκ,preposition,th=s,ὁ,article,*galilai/as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proskalesa/menos,προσκαλέω,verb,de\,δέ,particle,to\n,ὁ,article,a)delfo\n,ἀδελφός,adjective,tou=,ὁ,article,*)iwa/nnou,Ἰώαννης,proper,prose/tacen,προστάσσω,verb,pe/mpein,πέμπω,verb,dwrea\s,δωρεά,noun,toi=s,ὁ,article,peri\,περί,preposition,to\n,ὁ,article,*)/ananon,ἀνάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/xa,τάχα,adjective,ga\r,γάρ,particle,ou(/tws,οὕτως,adverb,e)/fh,φημί,verb,pei/sein,πείθω,verb,au)tou\s,αὐτός,pronoun,metaqe/sqai,μετατίθημι,verb,ta\s,ὁ,article,gnw/mas,γνώμη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,te/los,τέλος,noun,e)/pracen,πράσσω,verb,o(,ὁ,article,*si/mwn,Σίμων,proper,o(\,ὅς,pronoun,prou/qeto,προτίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,ga\r,γάρ,particle,*)/ananos,,,kai\,καί,conjunction,oi(,ὁ,article,su\n,σύν,preposition,au)tw=|,αὐτός,pronoun,toi=s,ὁ,article,xrh/masin,χρῆμα,adjective,diafqare/ntes,διαφθείρω,verb,sunti/qentai,συντίθημι,verb,th=s,ὁ,article,*galilai/as,,,e)kbalei=n,ἐκβάλλω,verb,me,ἐγώ,pronoun,mhdeno\s,μηδείς,pronoun,a)/llou,ἄλλος,adjective,tw=n,ὁ,article,kata\,κατά,preposition,th\n,ὁ,article,po/lin,πόλις,adjective,tou=to,οὗτος,pronoun,ginw/skontos,γιγνώσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,dh\,δή,particle,e)/docen,δοκέω,verb,au)toi=s,αὐτός,pronoun,pe/mpein,πέμπω,verb,a)/ndras,ἀνήρ,noun,kata\,κατά,preposition,ge/nos,γένος,noun,me\n,μέν,particle,diafe/rontas,διαφέρω,verb,th=|,ὁ,article,paidei/a|,παιδεία,noun,d',δέ,particle,o(moi/ous,ὅμοιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=san,εἰμί,verb,d',δέ,particle,au)tw=n,αὐτός,pronoun,oi(,ὁ,article,me\n,μέν,particle,du/o,δύο,adjective,dhmotikoi/,δημοτικός,adjective,*)iwna/qhs,,,kai\,καί,conjunction,*)anani/as,ἀνανιάω,verb,*farisai=oi,Φαρισαῖος,proper,th\n,ὁ,article,ai(/resin,αἵρεσις,noun,o(,ὁ,article,de\,δέ,particle,tri/tos,τρίτος,adjective,*go/zoros,,,i(eratikou=,ἱερατικός,adjective,ge/nous,γένος,noun,*farisai=os,Φαρισαῖος,proper,kai\,καί,conjunction,au)to/s,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*si/mwn,Σίμων,proper,d',δέ,particle,e)c,ἐκ,preposition,a)rxiere/wn,ἀρχιέρεως,noun,new/tatos,νέος,adjective,e)kei/nwn,ἐκεῖνος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/tous,οὗτος,pronoun,e)ke/leuon,κελεύω,verb,a)fikome/nous,ἀφικνέομαι,verb,ei)s,εἰς,preposition,to\,ὁ,article,plh=qos,πλῆθος,noun,tw=n,ὁ,article,*galilai/wn,,,puqe/sqai,πυνθάνομαι,verb,par',παρά,preposition,au)tw=n,αὐτός,pronoun,th\n,ὁ,article,ai)ti/an,αἰτία,noun,di',διά,preposition,h(\n,ὅς,pronoun,e)me\,ἐγώ,pronoun,filou=sin,φιλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,fai=en,φημί,verb,o(/ti,ὅστις,pronoun,po/lews,πόλις,adjective,ei)/hn,εἰμί,verb,th=s,ὁ,article,*(ierosolu/mwn,,,kai\,καί,conjunction,au)tou\s,αὐτός,pronoun,e)c,ἐκ,preposition,e)kei/nwn,ἐκεῖνος,pronoun,le/gein,λέγω,verb,u(pa/rxein,ὑπάρχω,verb,tou\s,ὁ,article,te/ssaras,τέσσαρες,noun,ei),εἰ,conjunction,de\,δέ,particle,dia\,διά,preposition,th\n,ὁ,article,e)mpeiri/an,ἐμπειρία,noun,tw=n,ὁ,article,no/mwn,νόμος,noun,mhd',μηδέ,particle,au)tou\s,αὐτός,pronoun,a)gnoei=n,ἀγνοέω,verb,e)/qh,ἔθος,noun,ta\,ὁ,article,pa/tria,πάτριος,adjective,fa/skein,φάσκω,verb,ei),εἰ,conjunction,d',δέ,particle,au)=,αὖ,interjection,dia\,διά,preposition,th\n,ὁ,article,i(erwsu/nhn,ἱερωσύνη,noun,le/goien,λέγω,verb,a)gapa=n,ἀγαπάω,verb,me,ἐγώ,pronoun,kai\,καί,conjunction,au)tw=n,αὐτός,pronoun,a)pokri/nesqai,ἀποκρίνω,verb,du/o,δύο,adjective,i(erei=s,ἱερεύς,adjective,u(pa/rxein,ὑπάρχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*tau=q',οὗτος,pronoun,u(poqe/menoi,ὑποτίθημι,verb,toi=s,ὁ,article,peri\,περί,preposition,to\n,ὁ,article,*)iwna/qhn,,,te/ssaras,τέσσαρες,noun,muria/das,μυριάς,noun,a)rguri/ou,ἀργύριον,adjective,dido/asin,δίδωμι,verb,au)toi=s,αὐτός,pronoun,e)k,ἐκ,preposition,tw=n,ὁ,article,dhmosi/wn,δημόσιος,adjective,xrhma/twn,χρῆμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,de/,δέ,particle,tina,τις,pronoun,*galilai=on,,,h)/kousan,ἀκούω,verb,*)ihsou=n,Ἰησοῦς,proper,o)/noma,ὄνομα,adjective,peri\,περί,preposition,au)to\n,αὐτός,pronoun,ta/cin,τάξις,noun,e(cakosi/wn,ἑξακόσιοι,adjective,o(plitw=n,ὁπλίτης,noun,e)/xein,ἔχω,verb,e)pidhmou=nta,ἐπιδημέω,verb,toi=s,ὁ,article,*(ierosolu/mois,,,to/te,τότε,adverb,metapemya/menoi,μεταπέμπω,verb,tou=ton,οὗτος,pronoun,kai\,καί,conjunction,triw=n,τρεῖς,noun,mhnw=n,μήνη,noun,misqo\n,μισθός,noun,do/ntes,δίδωμι,verb,e)ke/leuon,κελεύω,verb,e(/pesqai,ἕπομαι,verb,toi=s,ὁ,article,peri\,περί,preposition,to\n,ὁ,article,*)iwna/qhn,,,peiqarxou=nta,πειθαρχέω,verb,au)toi=s,αὐτός,pronoun,kai\,καί,conjunction,tw=n,ὁ,article,politw=n,πολίτης,noun,de\,δέ,particle,triakosi/ois,τριακόσιοι,adjective,a)ndra/sin,ἀνήρ,noun,do/ntes,δίδωμι,verb,a)rgu/rion,ἀργύριον,adjective,ei)s,εἰς,preposition,trofh\n,τροφή,noun,tw=n,ὁ,article,o(/lwn,ὅλος,adjective,prose/tacan,προστάσσω,verb,a)kolouqei=n,ἀκολουθέω,verb,toi=s,ὁ,article,pre/sbesin,πρέσβις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peisqe/ntwn,πείθω,verb,ou)=n,οὖν,particle,au)tw=n,αὐτός,pronoun,kai\,καί,conjunction,pro\s,πρός,preposition,th\n,ὁ,article,e)/codon,ἔξοδος,noun,eu)trepisqe/ntwn,εὐτρεπίζω,verb,e)ch/|esan,ἔξειμι,verb,oi(,ὁ,article,peri\,περί,preposition,to\n,ὁ,article,*)iwna/qhn,,,su\n,σύν,preposition,tou/tois,οὗτος,pronoun,e)pago/menoi,ἐπάγω,verb,kai\,καί,conjunction,to\n,ὁ,article,a)delfo\n,ἀδελφός,adjective,tou=,ὁ,article,*)iwa/nnou,Ἰώαννης,proper,kai\,καί,conjunction,o(pli/tas,ὁπλίτης,noun,e(kato/n,ἑκατόν,noun,labo/ntes,λαμβάνω,verb,e)ntola\s,ἐντολή,noun,para\,παρά,preposition,tw=n,ὁ,article,pemya/ntwn,πέμπω,verb,ei),εἰ,conjunction,me\n,μέν,particle,e(kw\n,ἑκών,adjective,kataqei/mhn,καταθέω,verb,ta\,ὁ,article,o(/pla,ὅπλον,noun,zw=nta,ζάω,verb,pe/mpein,πέμπω,verb,ei)s,εἰς,preposition,th\n,ὁ,article,*(ierosolumitw=n,,,po/lin,πόλις,adjective,ei),εἰ,conjunction,d',δέ,particle,a)ntitassoi/mhn,ἀντιτάσσω,verb,a)poktei=nai,ἀποκτείνω,verb,mhde\n,μηδείς,pronoun,dedio/tas,δείδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)tw=n,αὐτός,pronoun,ga\r,γάρ,particle,ei)=nai,εἰμί,verb,to\,ὁ,article,pro/stagma,πρόσταγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
