word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/26/lemma/@_entry,word/26/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS
e)k,ἐκ,preposition,tou=,ὁ,article,bibli/ou,βιβλίον,noun,a)maqi/a|,ἀμαθία,noun,ga\r,γάρ,particle,sunoikei=s,συνοικέω,verb,w)=,ὦ,interjection,be/ltiste,βέλτιστος,adjective,th=|,ὁ,article,e)sxa/th|,σχέθω,verb,w(s,ὡς,conjunction,o(,ὁ,article,lo/gos,λόγος,noun,sou,σύ,pronoun,kathgorei=,κατηγορέω,verb,kai\,καί,conjunction,su\,σύ,pronoun,sautou=,σαυτοῦ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dio\,διό,conjunction,kai\,καί,conjunction,a(|tteis,,,a)/ra,ἄρος,adjective,pro\s,πρός,preposition,ta\,ὁ,article,politika\,πολιτικός,adjective,pri\n,πρίν,adverb,paideuqh=nai,παιδεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pe/ponqas,πάσχω,verb,de\,δέ,particle,tou=to,οὗτος,pronoun,ou),οὐ,adverb,su\,σύ,pronoun,mo/nos,μόνος,adjective,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,oi(,ὁ,article,polloi\,πολύς,adjective,tw=n,ὁ,article,pratto/ntwn,πράσσω,verb,ta\,ὁ,article,th=sde,ὅδε,pronoun,th=s,ὁ,article,po/lews,πόλις,adjective,plh\n,πλήν,preposition,o)li/gwn,ὀλίγος,adjective,kai\,καί,conjunction,i)/sws,ἴσως,adverb,ge,γε,particle,tou=,ὁ,article,sou=,σός,adjective,e)pitro/pou,ἐπίτροπος,adjective,*perikle/ous,Περικλέης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/stw,εἰμί,verb,tau=ta,οὗτος,pronoun,a)nagkai=a,ἀναγκαῖος,adjective,ei),εἰ,conjunction,bou/lei,βούλομαι,verb,me/xri,μέχρι,preposition,tou/tou,οὗτος,pronoun,pe/ponqas,πάσχω,verb,de\,δέ,particle,tou=to,οὗτος,pronoun,ou),οὐ,adverb,su\,σύ,pronoun,mo/nos,μόνος,adjective,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,oi(,ὁ,article,polloi\,πολύς,adjective,tw=n,ὁ,article,pratto/ntwn,πράσσω,verb,ta\,ὁ,article,th=sde,ὅδε,pronoun,th=s,ὁ,article,po/lews,πόλις,adjective,to\,ὁ,article,de\,δέ,particle,loipo\n,λοιπός,adjective,w)=,pro\s,πρός,preposition,qew=n,θέα,noun,ti/,τίς,pronoun,bou/letai,βούλομαι,verb,tw=|,ὁ,article,sofw=|,σοφός,adjective,a)ndri\,ἀνδρίς,noun,plh\n,πλήν,preposition,o)li/gwn,ὀλίγος,adjective,te,τε,particle,kai\,καί,conjunction,i)/sws,ἴσως,adverb,tou=,ὁ,article,sou=,σός,adjective,e)pitro/pou,ἐπίτροπος,adjective,*perikle/ous,Περικλέης,proper,,,,ὦ,interjection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,o(/ti,ὅστις,pronoun,h(,ὁ,article,e)kbolh\,ἐκβολή,noun,au(/th,οὗτος,pronoun,e)sti\n,εἰμί,verb,e)cepi/thdes,ἐξεπίτηδες,adverb,e)zhthme/nh,ζητέω,verb,u(pe\r,ὑπέρ,preposition,tou=,ὁ,article,kakw=s,κακός,adjective,ei)pei=n,εἶπον,verb,*perikle/a,Περικλέης,proper,au)to\s,αὐτός,pronoun,marturh/sei,μαρτύρομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(/pws,ὅπως,conjunction,mh\,μή,conjunction,pa/lin,πάλιν,adverb,a)xqesqh=|s,,,u(pe\r,ὑπέρ,preposition,tou=,ὁ,article,au)tou=,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sko/pei,σκοπάω,verb,ga\r,γάρ,particle,au)ta\,αὐτός,pronoun,a(\,ὅς,pronoun,le/gei,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,tou=,ὁ,article,*)alkibia/dou,Ἀλκιβιάδης,proper,le/getai/,λέγω,verb,ge/,γε,particle,toi,σύ,pronoun,w)=,ὦ,interjection,*sw/krates,Σωκράτης,proper,ou)k,οὐ,adverb,a)po\,ἀπό,preposition,tau)toma/tou,αὐτόματος,adjective,sofo\s,σοφός,adjective,gegone/nai,γίγνομαι,verb,a)lla\,ἀλλά,adverb,polloi=s,πολύς,adjective,kai\,καί,conjunction,sofoi=s,σοφός,adjective,suggegone/nai,συγγίγνομαι,verb,kai\,καί,conjunction,*puqoklei/dh|,Πυθοκλείδης,proper,kai\,καί,conjunction,*)anacago/ra|,Ἀναξαγόρης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,nu=n,νῦν,adverb,o(/ti,ὅστις,pronoun,thlikou=tos,τηλικοῦτος,adjective,w)\n,εἰμί,verb,*da/mwni,Δάμων,proper,su/nestin,σύνειμι,verb,au)tou=,αὐτός,pronoun,tou/tou,οὗτος,pronoun,e(/neka,ἕνεκα,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ou)=n,οὖν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/dh,ἤδη,adverb,tina\,τις,pronoun,ei)=des,εἶδον,verb,sofo\n,σοφός,adjective,o(ntinaou=n,ὁδός,adjective,a)dunatou=nta,ἀδυνατέω,verb,poih=sai,ποιέω,verb,a)/llon,ἄλλος,adjective,sofo\n,σοφός,adjective,a(/per,ὅς,pronoun,au)to/s,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/sper,ὥσπερ,adverb,o(/s,ὅς,pronoun,se,σύ,pronoun,e)di/dace,διδάσκω,verb,gra/mmata,γράμμα,noun,au)to/s,αὐτός,pronoun,te,τε,particle,h)=n,εἰμί,verb,sofo\s,σοφός,adjective,kai\,καί,conjunction,se\,σύ,pronoun,e)poi/hse,ποιέω,verb,tw=n,ὁ,article,te,τε,particle,a)/llwn,ἄλλος,adjective,o(ntinaou=n,ὁδός,adjective,e)bou/leto,βούλομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,ga/r,γάρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,kai\,καί,conjunction,su\,σύ,pronoun,o(,ὁ,article,par',παρά,preposition,e)kei/nou,ἐκεῖνος,pronoun,maqw\n,μανθάνω,verb,a)/llon,ἄλλος,adjective,oi(=o/s,οἷος,adjective,te,τε,particle,e)/sei,εἴσειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(,ὁ,article,kiqaristh\s,κιθαριστής,noun,de\,δέ,particle,kai\,καί,conjunction,o(,ὁ,article,paidotri/bhs,παιδοτρίβης,noun,w(sau/tws,ὡσαύτως,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/nu,πάνυ,adverb,ge,γε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(kano\n,ἱκανός,adjective,ga\r,γάρ,particle,dh/,δή,particle,pou,πού,adverb,tou=to,οὗτος,pronoun,tekmh/rion,τεκμήριον,noun,tw=n,ὁ,article,e)pistame/nwn,ἐφίστημι,verb,o(tiou=n,ὁτιοῦν,adverb,o(/ti,ὅστις,pronoun,e)pi/stantai,ἐφίστημι,verb,e)peida\n,ἐπειδάν,conjunction,kai\,καί,conjunction,a)/llon,ἄλλος,adjective,tina\,τις,pronoun,oi(=oi/,οἷος,adjective,te,τε,particle,w)=sin,εἰμί,verb,a)podei=cai,ἀποδείκνυμι,verb,e)pista/menon,ἐφίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/moige,ἐγώ,pronoun,dokei=,δοκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ou)=n,οὖν,particle,e)/xeis,ἔχω,verb,ei)pei=n,εἶπον,verb,*periklh=s,Περικλέης,proper,ti/na,τίς,pronoun,e)poi/hse,ποιέω,verb,sofo\n,σοφός,adjective,a)po\,ἀπό,preposition,tw=n,ὁ,article,ui(e/wn,υἱός,noun,a)rca/menos,ἄρχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,de\,δέ,particle,ei),εἰ,conjunction,tw\,ὁ,article,*perikle/ous,Περικλέης,proper,ui(e/e,,,h)liqi/w,ἠλίθιος,adjective,e)gene/sqhn,γίγνομαι,verb,w)=,ὦ,interjection,*sw/krates,Σωκράτης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,*kleini/an,Κλεινίης,proper,to\n,ὁ,article,so\n,σός,adjective,a)delfo/n,ἀδελφός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,a)\n,ἄν,particle,au)=,αὖ,interjection,*kleini/an,Κλεινίης,proper,le/gois,λέγω,verb,maino/menon,μαίνομαι,verb,a)/nqrwpon,ἄνθρωπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)peidh\,ἐπεί,conjunction,toi/nun,τοίνυν,particle,*kleini/as,Κλεινίης,proper,me\n,μέν,particle,mai/netai,μαίνομαι,verb,tw\,ὁ,article,de\,δέ,particle,*perikle/ous,Περικλέης,proper,ui(e/e,,,h)liqi/w,ἠλίθιος,adjective,e)gene/sqhn,γίγνομαι,verb,soi\,σύ,pronoun,ti/na,τίς,pronoun,ai)ti/an,αἰτία,noun,a)naqw=men,ἀναθέω,verb,dio/ti,διότι,conjunction,se,σύ,pronoun,ou(/tws,οὕτως,adverb,e)/xonta,ἔχω,verb,periora=|,περιοράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,oi)=mai,οἴομαι,verb,ai)/tios,αἴτιος,adjective,ou),οὐ,adverb,prose/xwn,προσέχω,verb,to\n,ὁ,article,nou=n,νόος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,*)aqhnai/wn,Ἀθήναια,proper,dou=lon,δοῦλος,noun,h)\,ἠέ,conjunction,e)leu/qeron,ἐλεύθερος,adjective,ei)pe\,εἶπον,verb,o(/stis,ὅστις,pronoun,ai)ti/an,αἰτία,noun,e)/xei,ἔχω,verb,dia\,διά,preposition,th\n,ὁ,article,*perikle/ous,Περικλέης,proper,sunousi/an,συνουσία,noun,sofw/teros,σοφός,adjective,gegonw\s,γίγνομαι,verb,w(/sper,ὥσπερ,adverb,e)gw\,ἐγώ,pronoun,e)/xw,ἔχω,verb,soi,σύ,pronoun,dia\,διά,preposition,th\n,ὁ,article,*zh/nwnos,Ζήνων,proper,*puqo/dwron,Πυθόδωρος,proper,to\n,ὁ,article,*)isolo/xou,kai\,καί,conjunction,*kalli/an,Καλλίης,proper,to\n,ὁ,article,*kallia/dou,Καλλιάδης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ἰσόλοχος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(=n,ὅς,pronoun,e(ka/teros,ἑκάτερος,adjective,*zh/nwni,Ζήνων,proper,e(kato\n,ἑκατόν,noun,mna=s,μνᾶ,noun,tele/sas,τελέω,verb,sofo/s,σοφός,adjective,te,τε,particle,kai\,καί,conjunction,e)llo/gimos,ἐλλόγιμος,adjective,ge/gonen,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,ma\,μά,particle,*di/',Δίη,proper,ou)k,οὐ,adverb,e)/xw,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
