word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS
basileu\s,βασιλεύς,noun,ga\r,γάρ,particle,h)=sq',ἔσθω,verb,o)/fr',ὄφρα,conjunction,e)/zhs,ζάω,verb,mo/rimon,μόριμος,adjective,la/xos,λάχος,adjective,pipla/ntwn,πίμπλημι,verb,xeroi=n,χείρ,noun,peisi/broto/n,,,te,τε,particle,ba/ktron,βάκτρον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhd',μηδέ,particle,u(po\,ὑπό,preposition,*trwi/as,Τροία,proper,tei/xesi,τεῖχος,noun,fqi/menos,φθίω,verb,pa/ter,πατήρ,noun,met',μετά,preposition,a)/llw|,ἄλλος,adjective,dourikmh=ti,δορικανής,adjective,law=|,λαός,noun,para\,παρά,preposition,*skama/ndrou,Σκάμανδρος,proper,po/ron,πόρος,noun,teqa/fqai,θάπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/ros,πάρος,preposition,d',δέ,particle,oi(,ἕ,pronoun,ktano/ntes,κτείνω,verb,nin,νιν,pronoun,ou(/tws,οὕτως,adverb,damh=nai,δαμάω,verb,fi/lois,φίλος,adjective,qanathfo/ron,θανατηφόρος,adjective,ai)=san,Αἶσα,proper,pro/sw,πρόσω,adverb,tina\,τις,pronoun,punqa/nesqai,πυνθάνομαι,verb,tw=nde,ὅδε,pronoun,po/nwn,πόνος,noun,a)/peiron,ἄπειρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,me/n,μέν,particle,w)=,ὦ,interjection,pai=,παῖς,adjective,krei/ssona,κρείσσων,verb,xrusou=,χρυσός,noun,mega/lhs,μέγας,adverb,de\,δέ,particle,tu/xhs,τύχη,noun,kai\,καί,conjunction,u(perbore/ou,Ὑπερβόρεοι,proper,mei/zona,μέγας,adverb,fwnei=s,φωνέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
du/nasai,δύναμαι,verb,ga/r,γάρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,diplh=s,διπλόος,adjective,ga\r,γάρ,particle,th=sde,ὅδε,pronoun,mara/gnhs,μάραγνα,adjective,dou=pos,δοῦπος,noun,i(knei=tai,ἱκνέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,me\n,μέν,particle,a)rwgoi\,ἀρωγός,adjective,kata\,κατά,preposition,gh=s,γῆ,noun,h)/dh,ἤδη,adverb,tw=n,ὁ,article,de\,δέ,particle,kratou/ntwn,κρατέω,verb,xe/res,χείρ,noun,ou)x,οὐ,adverb,o(/siai,ὅσιος,adjective,stugerw=n,στυγερός,adjective,tou/twn,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paisi\,παῖς,adjective,de\,δέ,particle,ma=llon,μᾶλλον,adverb,gege/nhtai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to,οὗτος,pronoun,diampere\s,διαμπερές,adverb,ou)=s,οὖς,noun,i(/keq',ἵκω,verb,a(/per,ὅς,pronoun,ti,τις,pronoun,be/los,βέλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*zeu=,Ζεύς,proper,*zeu=,Ζεύς,proper,ka/twqen,κάτωθεν,adverb,a)mpe/mpwn,ἀναπέμπω,verb,u(stero/poinon,ὑστερόποινος,adjective,a)/tan,ἄτη,noun,brotw=n,βροτός,noun,tla/moni,τλήμων,adjective,kai\,καί,conjunction,panou/rgw|,πάνουργος,adjective,xeiri\,χείρ,noun,tokeu=si,τοκεύς,noun,d',δέ,particle,o(/mws,ὅμως,conjunction,telei=tai,τέλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)fumnh=sai,ἐφυμνέω,verb,ge/noito/,γίγνομαι,verb,moi,ἐγώ,pronoun,puka/ent',πυκαείς,noun,o)lolugmo\n,ὀλολυγμός,noun,a)ndro\s,ἀνήρ,noun,qeinome/nou,θείνω,verb,gunaiko/s,γυνή,noun,t',τε,particle,o)llume/nas,ὄλλυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ga\r,γάρ,particle,keu/qw,κεύθω,verb,freno\s,φρήν,noun,oi(=on,οἷος,adjective,e)/mpas,ἔμπας,adverb,pota=tai,ποτάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/roiqen,πάροιθε,preposition,de\,δέ,particle,prw/|ras,πρῷρα,noun,drimu\s,δριμύς,adjective,a)/htai,ἄημι,verb,kradi/as,καρδία,noun,qumo\s,θυμός,noun,e)/gkoton,ἔγκοτος,adjective,stu/gos,στύγος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,po/t',ποτέ,particle,a)\n,ἄν,particle,a)mfiqalh\s,ἀμφιθαλής,adjective,*zeu\s,Ζεύς,proper,e)pi\,ἐπί,preposition,xei=ra,χείρ,noun,ba/loi,βάλλω,verb,feu=,φεῦ,interjection,feu=,φεῦ,interjection,ka/rana,κάρανον,noun,dai/+cas,δαίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pista\,πιστός,adjective,ge/noito,γίγνομαι,verb,xw/ra|,χώρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
di/kan,δίκη,adjective,d',δέ,particle,e)c,ἐκ,preposition,a)di/kwn,ἄδικος,adjective,a)paitw=,ἀπαιτέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klu=te,κλύω,verb,de\,δέ,particle,*ga=,Γαῖα,proper,xqoni/wn,χθόνιος,adjective,te,τε,particle,timai/,τιμή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,no/mos,νόμος,noun,me\n,μέν,particle,foni/as,φόνιος,adverb,stago/nas,σταγών,noun,xume/nas,χέω,verb,e)s,εἰς,preposition,pe/don,πέδον,noun,a)/llo,ἄλλος,adjective,prosaitei=n,προσαιτέω,verb,ai(=ma,αἷμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boa=|,βοάω,verb,ga\r,γάρ,particle,loigo\s,λοιγός,noun,*)erinu\n,Ἐρινύς,proper,para\,παρά,preposition,tw=n,ὁ,article,pro/teron,πρότερος,adjective,fqime/nwn,φθίω,verb,a)/thn,ἄτη,noun,e(te/ran,ἕτερος,adjective,e)pa/gousan,ἐπάγω,verb,e)p',ἐπί,preposition,a)/th|,ἄτη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
po/poi,πόποι,interjection,dh\,δή,particle,nerte/rwn,νέρτερος,adjective,turanni/des,τυραννίς,noun,i)/dete,εἶδον,verb,polukratei=s,πολυκρατής,adjective,*)arai\,Ἀρή,proper,fqinome/nwn,φθίω,verb,i)/desq',εἶδον,verb,*)atreida=n,Ἀτρείδης,proper,ta\,ὁ,article,loi/p',λοιπός,adjective,a)mhxa/nws,ἀμήχανος,adjective,e)/xonta,ἔχω,verb,kai\,καί,conjunction,dwma/twn,δῶμα,noun,a)/tima,ἄτιμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa=|,πῆ,particle,tis,τις,pronoun,tra/poit',τραπέω,verb,a)/n,ἄν,particle,w)=,ὦ,interjection,*zeu=,Ζεύς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pe/paltai,πάλλω,verb,dau)=te\,αὖτε,adverb,moi,ἐγώ,pronoun,fi/lon,φίλος,adjective,ke/ar,κῆρ,noun,to/nde,ὅδε,pronoun,klu/ousan,κλύω,verb,oi)=kton,οἶκτος,noun,kai\,καί,conjunction,to/te,τότε,adverb,me\n,μέν,particle,du/selpis,δύσελπις,adjective,spla/gxna,σπλάγχνον,noun,de/,δέ,particle,moi,ἐγώ,pronoun,kelainou=tai,κελαινόομαι,verb,pro\s,πρός,preposition,e)/pos,ἔπος,adjective,kluou/sa|,κλύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/tan,ὅταν,conjunction,d',δέ,particle,au)=t',αὖτε,adverb,e)p',ἐπί,preposition,a)lkh=s,ἀλκή,noun,e)pa/rh|,ἐπαίρω,verb,m',ἐγώ,pronoun,e)lpi\s,ἐλπίς,noun,a)pe/stasen,ἀφίστημι,verb,a)/xos,ἄχος,adjective,prosfanei=sa/,,,moi,ἐγώ,pronoun,kalw=s,καλός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,a)\n,ἄν,particle,fa/ntes,φημί,verb,tu/xoimen,τυγχάνω,verb,h)\,ἠέ,conjunction,ta/,τίς,pronoun,per,πέρ,particle,pa/qomen,πάσχω,verb,a)/xea,ἄχος,adjective,pro/s,πρός,preposition,ge,γε,particle,tw=n,ὁ,article,tekome/nwn,τίκτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/resti,πάρειμι,verb,sai/nein,σαίνω,verb,ta\,ὁ,article,d',δέ,particle,ou)/ti,οὔτι,adverb,qe/lgetai,θέλγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lu/kos,λύκος,adjective,ga\r,γάρ,particle,w(/st',ὥστε,conjunction,w)mo/frwn,ὠμόφρων,adverb,a)/santos,ἄσαντος,adjective,e)k,ἐκ,preposition,matro/s,μήτηρ,noun,e)sti,εἰμί,verb,qumo/s,θυμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/koya,κόπτω,verb,kommo\n,κομμός,noun,*)/arion,Ἄριος,proper,e)/n,ἐν,preposition,te,τε,particle,*kissi/as,Κίσσιος,proper,no/mois,νόμος,noun,i)hlemistri/as,ἰαλεμίστρια,noun,a)prigdo/plhkta,,,polupla/nhta,,,d',δέ,particle,h)=n,εἰμί,verb,i)dei=n,εἶδον,verb,e)passuterotribh=,ἐπασσυτεροτριβής,adjective,ta\,ὁ,article,xero\s,χείρ,noun,o)re/gmata,ὄρεγμα,noun,a)/nwqen,ἄνωθεν,adverb,a)ne/kaqen,ἀνέκαθεν,adverb,ktu/pw|,κτύπος,noun,d',δέ,particle,e)perro/qei,ἐπιρροθέω,verb,krothto\n,κροτητός,adjective,a)mo\n,ἁμός,adjective,kai\,καί,conjunction,pana/qlion,πανάθλιος,adjective,ka/ra,κάρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,dai/+a,δάιος,adjective,pa/ntolme,πάντολμος,adjective,ma=ter,μήτηρ,noun,dai/+ais,δάιος,adjective,e)n,ἐν,preposition,e)kforai=s,ἐκφορά,noun,a)/neu,ἄνευ,preposition,polita=n,πολίτης,noun,a)/nakt',ἄναξ,noun,a)/neu,ἄνευ,preposition,de\,δέ,particle,penqhma/twn,πένθημα,noun,e)/tlas,τλάω,verb,a)noi/mwkton,ἀνοίμωκτος,adjective,a)/ndra,ἀνήρ,noun,qa/yai,θάπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,pa=n,πᾶς,adjective,a)ti/mws,ἄτιμος,adjective,e)/lecas,λέγω,verb,oi)/moi,οἴμοι,interjection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patro\s,πατήρ,noun,d',δέ,particle,a)ti/mwsin,ἀτίμωσις,adjective,a)=ra,ἆρα,particle,tei/sei,τίνω,verb,e(/kati,ἕκητι,adverb,me\n,μέν,particle,daimo/nwn,δαίμων,adjective,e(/kati,ἕκητι,adverb,d',δέ,particle,a)ma=n,ἁμός,adjective,xerw=n,χείρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peit',ἔπειτα,adverb,e)gw\,ἐγώ,pronoun,nosfi/sas,νοσφίζομαι,verb,o)loi/man,ὄλλυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)masxali/sqh,μασχαλίζω,verb,de/,δέ,particle,g',γε,particle,w(s,ὡς,conjunction,to/d',ὅδε,pronoun,ei)dh=|s,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/prasse,πράσσω,verb,d',δέ,particle,a(=|pe/r,ὅς,pronoun,nin,νιν,pronoun,w(=de,ὧδε,adverb,qa/ptei,θάπτω,verb,mo/ron,μόρον,noun,kti/sai,κτίζω,verb,mwme/na,μάομαι,verb,a)/ferton,ἄφερτος,adjective,ai)w=ni,αἰών,noun,sw=|,σός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klu/eis,κλύω,verb,patrw/|ous,πατρῷος,adjective,du/as,δύη,adjective,a)ti/mous,ἄτιμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/geis,λέγω,verb,patrw=|on,πατρῷος,adjective,mo/ron,μόρον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,a)pesta/toun,ἀποστατέω,verb,a)/timos,ἄτιμος,adjective,ou)de\n,οὐδείς,pronoun,a)ci/a,ἄξιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muxw=|,μυχός,noun,d',δέ,particle,a)/ferktos,ἄφερκτος,adjective,polusinou=s,πολυσινής,adjective,kuno\s,κύων,noun,di/kan,δίκη,adjective,e(toimo/tera,ἑτοῖμος,adjective,ge/lwtos,γέλως,noun,a)ne/feron,ἀναφέρω,verb,li/bh,λίβος,noun,xe/ousa,χάω,verb,polu/dakrun,πολύδακρυς,noun,go/on,γόος,noun,kekrumme/na,κρύπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiau=t',τοιοῦτος,adjective,a)kou/wn,ἀκούω,verb,e)n,ἐν,preposition,fresi\n,φρήν,noun,gra/fou,γράφω,verb,di',διά,preposition,w)/twn,ἄατος,adjective,de\,δέ,particle,sunte/traine,συντετραίνω,verb,mu=qon,μῦθος,noun,h(su/xw|,ἥσυχος,adjective,frenw=n,φρήν,noun,ba/sei,βάσις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,ou(/tws,οὕτως,adverb,e)/xei,ἔχω,verb,ta\,ὁ,article,d',δέ,particle,au)to\s,αὐτός,pronoun,o)/rga,ὀργάω,verb,maqei=n,μανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre/pei,πρέπω,verb,d',δέ,particle,a)ka/mptw|,ἄκαμπτος,adjective,me/nei,μένω,verb,kaqh/kein,καθήκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
se\,σύ,pronoun,toi,τοι,particle,le/gw,λέγω,verb,cuggenou=,συγγίγνομαι,verb,pa/ter,πατήρ,noun,fi/lois,φίλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,e)pifqe/ggomai,ἐπιφθέγγομαι,verb,keklaume/na,κλαίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sta/sis,στάσις,adjective,de\,δέ,particle,pa/gkoinos,πάγκοινος,adjective,a(/d',ὅδε,pronoun,e)pirroqei=,ἐπιρροθέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/kouson,ἀκούω,verb,e)s,εἰς,preposition,fa/os,φάος,adjective,molw/n,βλώσκω,verb,cu\n,σύν,preposition,de\,δέ,particle,genou=,γίγνομαι,verb,pro\s,πρός,preposition,e)xqrou/s,ἐχθρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)/arhs,Ἄρης,proper,*)/arei,Ἄρης,proper,cumbalei=,συμβάλλω,verb,*di/ka|,Δίκη,proper,*di/ka,Δίκη,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,qeoi/,θεός,noun,krai/net',κραίνω,verb,e)ndi/kws,ἔνδικος,adjective,di/kas,δίκη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tro/mos,τρόμος,noun,m',ἐγώ,pronoun,u(fe/rpei,ὑφέρπω,verb,klu/ousan,κλύω,verb,eu)gma/twn,εὖγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,mo/rsimon,μόρσιμος,adjective,me/nei,μένω,verb,pa/lai,πάλαι,adverb,eu)xome/nois,εὔχομαι,verb,d',δέ,particle,a)\n,ἄν,particle,e)/lqoi,ἔρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,po/nos,πόνος,noun,e)ggenh\s,ἐγγενής,adjective,kai\,καί,conjunction,para/mousos,παράμουσος,adjective,*)/atas,Ἄτη,proper,ai(mato/essa,αἱματόεις,adjective,plaga/,πληγή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,du/ston',δύστονος,adjective,a)/ferta,ἄφερτος,adjective,kh/dh,κῆδος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
