word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS
au)ta\r,ἀτάρ,particle,a(/m',ἅμα,adverb,h)eli/oio,ἥλιος,noun,bolai=s,βολή,noun,a)ne/moio,ἄνεμος,noun,lipo/ntos,λείπω,verb,ei)resi/h|,εἰρεσία,noun,kranah\n,κραναός,adjective,*sinthi/da,,,*lh=mnon,Λῆμνος,proper,i(/konto,ἱκνέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/nq',ἔνθα,adverb,a)/mudis,ἄμυδις,adverb,pa=s,πᾶς,adjective,dh=mos,δῆμος,noun,u(perbasi/h|si,ὑπερβασία,noun,gunaikw=n,γυνή,noun,nhleiw=s,νηλειής,adverb,de/dmhto,δαμάζω,verb,paroixome/nw|,παροίχομαι,verb,luka/banti,λυκάβας,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dh\,δή,particle,ga\r,γάρ,particle,kouridi/as,κουρίδιος,adjective,me\n,μέν,particle,a)phnh/nanto,ἀπαναίνομαι,verb,gunai=kas,γυνή,noun,a)ne/res,ἀνήρ,noun,e)xqh/rantes,ἐχθαίρω,verb,e)/xon,ἔχω,verb,d',δέ,particle,e)pi\,ἐπί,preposition,lhia/dessin,ληιάς,adjective,trhxu\n,τραχύς,adjective,e)/ron,ἔρος,noun,a(\s,ὅς,pronoun,au)toi\,αὐτός,pronoun,a)gi/neon,ἀγινέω,verb,a)ntipe/rhqen,ἀντιπέρηθεν,adverb,*qrhiki/hn,Θράκιος,proper,dh|ou=ntes,δηιόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,xo/los,χόλος,noun,ai)no\s,αἰνός,adjective,o)/pazen,ὀπάζω,verb,*ku/pidos,,,ou(/neka/,οὕνεκα,conjunction,min,μιν,pronoun,gera/wn,γέρας,adjective,e)pi\,ἐπί,preposition,dhro\n,δηρός,adjective,a)/tissan,ἀτίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,me/leai,μέλεος,adjective,zh/loio/,ζῆλος,noun,t',τε,particle,e)pismugerw=s,ἐπισμυγερός,adverb,a)ko/rhtoi,ἀκόρητος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,oi)=on,οἶος,adjective,su\n,σύν,preposition,th=|sin,ὁ,article,e(ou\s,ἑός,adjective,e)/rraisan,ῥαίω,verb,a)koi/tas,ἀκοίτης,noun,a)mf',ἀμφί,preposition,eu)nh=|,εὐνή,noun,pa=n,πᾶς,adjective,d',δέ,particle,a)/rsen,ἄρδω,verb,o(mou=,ὁμοῦ,adverb,ge/nos,γένος,noun,w(/s,ὅς,pronoun,ken,ἄν,particle,o)pi/ssw,ὀπίσσω,adverb,mh/tina,μήτις,noun,leugale/oio,λευγαλέος,adjective,fo/nou,φόνος,noun,ti/seian,τίνω,verb,a)moibh/n,ἀμοιβή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)/h,οἶος,adjective,d',δέ,particle,e)k,ἐκ,preposition,pase/wn,πᾶς,adjective,gerarou=,γεραρός,adjective,perifei/sato,περιφείδομαι,verb,patro\s,πατήρ,noun,*(uyipu/leia,,,*qo/antos,Θόας,proper,o(\,ὅς,pronoun,dh\,δή,particle,kata\,κατά,preposition,dh=mon,δῆμος,noun,a)/nassen,ἀνάσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
la/rnaki,λάρναξ,noun,d',δέ,particle,e)n,ἐν,preposition,koi/lh|,κόιλος,adjective,min,μιν,pronoun,u(/perq',ὕπερθεν,preposition,a(lo\s,ἅλς,adjective,h(=ke,ἥκω,verb,fe/resqai,φέρω,verb,ai)/,εἰ,conjunction,ke,ἄν,particle,fu/gh|,φεύγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to\n,ὁ,article,me\n,μέν,particle,e)s,εἰς,preposition,*oi)noi/hn,οἰνόω,verb,e)ru/santo,ἐρύω,verb,pro/sqen,πρόσθεν,adverb,a)ta\r,ἀτάρ,particle,*si/kino/n,,,ge,γε,particle,mequ/steron,μεθύστερος,adjective,au)dhqei=san,αὐδάομαι,verb,nh=son,νῆσος,noun,e)pakth=res,ἐπακτήρ,noun,*siki/nou,,,a)/po,ἀπό,preposition,to/n,ὁ,article,r(a,ἄρα,particle,*qo/anti,Θόας,proper,nhia\s,Ναιάς,proper,*oi)noi/h,οἰνόω,verb,nu/mfh,νύμφη,noun,te/ken,τίκτω,verb,eu)nhqei=sa,εὐνάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|si,ὁ,article,de\,δέ,particle,bouko/liai/,,,te,τε,particle,bow=n,βόα,noun,xa/lkeia/,χάλκειος,adjective,te,τε,particle,du/nein,δύω,verb,teu/xea,τεῦχος,noun,purofo/rous,πυροφόρος,noun,te,τε,particle,diatmh/casqai,διατμήγω,verb,a)rou)/ras,,,r(hi/teron,ῥᾴδιος,adjective,pa/sh|sin,πᾶς,adjective,*)aqhnai/hs,Ἀθήνη,proper,pe/len,πέλω,verb,e)/rgwn,ἔργον,noun,oi(=s,ὅς,pronoun,ai)ei\,ἀεί,adverb,to\,ὁ,article,pa/roiqen,πάροιθε,preposition,o(mi/leon,ὁμιλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,ga\r,γάρ,particle,e)/mphs,ἔμπας,adverb,h)=,ἦ,adverb,qama\,θαμά,adverb,dh\,δή,particle,pa/ptainon,παπταίνω,verb,e)pi\,ἐπί,preposition,platu\n,πλατύς,adjective,o)/mmasi,ὄμμα,noun,po/nton,πόντος,noun,dei/mati,δεῖμα,noun,leugale/w|,λευγαλέος,adjective,o(po/te,ὁπότε,adverb,*qrh/ikes,Θρᾷξ,proper,i)/asin,ἴασις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=,ὁ,article,kai\,καί,conjunction,o(/t',ὅτε,conjunction,e)ggu/qi,ἐγγύθι,adverb,nh/sou,νῆσος,noun,e)ressome/nhn,ἐρέσσω,verb,i)/don,εἶδον,verb,*)argw/,Ἀργός,proper,au)ti/ka,αὐτίκα,adverb,passudi/h|,,,pule/wn,πύλη,adjective,e)/ktosqe,ἔκτοσθε,adverb,*muri/nhs,Μύρινα,proper,dh/ia,δάιος,adjective,teu/xea,τεῦχος,noun,du=sai,δύω,verb,e)s,εἰς,preposition,ai)gialo\n,αἰγιαλός,noun,proxe/onto,προχέω,verb,*quia/sin,θυιάς,adjective,w)mobo/rois,ὠμοβόρος,adjective,i)/kelai,ἴκελος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa\n,φημί,verb,ga/r,γάρ,particle,pou,πού,adverb,i(ka/nein,ἱκάνω,verb,*qrh/ikas,Θρᾷξ,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,d',δέ,particle,a(/ma,ἅμα,adverb,th=|si,ὁ,article,*qoantia\s,,,*(uyipu/leia,,,du=n',δύω,verb,e)ni\,ἐν,preposition,teu/xesi,τεῦχος,noun,patro/s,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)mhxani/h|,ἀμηχανία,noun,d',δέ,particle,e)xe/onto,χάω,verb,a)/fqoggoi,ἄφθογγος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=o/n,τοῖος,adjective,sfin,σφεῖς,pronoun,e)pi\,ἐπί,preposition,de/os,δέος,noun,h)|wrei=to,αἰωρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tei/ws,τείως,adverb,d',δέ,particle,au)=t',αὖτε,adverb,e)k,ἐκ,preposition,nho\s,ναός,noun,a)risth=es,ἀριστεύς,noun,proe/hkan,προίημι,verb,*ai)qali/dhn,Αἰθαλίδης,proper,kh/ruka,κῆρυξ,noun,qoo/n,θοός,adjective,tw=|pe/r,τῷ,adverb,te,τε,particle,me/lesqai,μέλω,verb,a)ggeli/as,ἀγγελία,noun,kai\,καί,conjunction,skh=ptron,σκῆπτρον,noun,e)pe/trepon,ἐπιτρέπω,verb,*(ermei/ao,Ἑρμῆς,proper,sfwite/roio,σφωίτερος,adjective,tokh=os,τοκεύς,noun,o(/,ὅς,pronoun,oi(,ὁ,article,mnh=stin,μνῆστις,noun,po/re,πόρω,verb,pa/ntwn,πᾶς,adjective,a)/fqiton,ἄφθιτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)d',οὐδέ,particle,e)/ti,ἔτι,adverb,nu=n,νῦν,adverb,per,πέρ,particle,a)poixome/nou,ἀποίχομαι,verb,*)axe/rontos,Ἀχέρων,proper,di/nas,δίνη,noun,a)profa/tous,ἀπρόφατος,adjective,yuxh\n,ψυχή,noun,e)pide/drome,ἐπιτρέχω,verb,lh/qh,λήθη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,h(/g',ἡγός,noun,e)/mpedon,ἔμπεδος,adjective,ai)e\n,ἀεί,adverb,a)meibome/nh,ἀμείβω,verb,memo/rhtai,μορέω,verb,a)/lloq',ἄλλοθι,adverb,u(poxqoni/ois,ὑποχθόνιος,adjective,e)nari/qmios,ἐναρίθμιος,adjective,a)/llot',ἄλλοτε,adverb,e)s,εἰς,preposition,au)ga\s,αὐγή,noun,h)eli/ou,ἥλιος,noun,zwoi=si,ζωός,adjective,met',μετά,preposition,a)ndra/sin,ἀνήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,ti/,τίς,pronoun,mu/qous,μῦθος,noun,*ai)qali/dew,Αἰθαλίδης,proper,xreiw/,χρεώ,noun,me,ἐγώ,pronoun,dihneke/ws,διηνεκής,adverb,a)goreu/ein,ἀγορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/s,ὅς,pronoun,r(a,ἄρα,particle,to/q',τόθι,adverb,*(uyipu/lhn,Ὑψιπύλη,proper,meili/cato,μειλίσσω,verb,de/xqai,δέχομαι,verb,i)o/ntas,εἶμι,verb,h)/matos,ἦμαρ,noun,a)nome/noio,ἄνω,verb,dia\,διά,preposition,kne/fas,κνέφας,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,me\n,μέν,particle,h)oi=,ἠώς,noun,pei/smata,πεῖσμα,noun,nho\s,ναός,noun,e)/lusan,ἐλύω,verb,e)pi\,ἐπί,preposition,pnoih=|,πνοή,noun,bore/ao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*lhmnia/des,,,de\,δέ,particle,gunai=kes,γυνή,noun,a)na\,ἀνά,preposition,pto/lin,πόλις,adjective,i(=zon,ἵζω,verb,i)ou=sai,εἶμι,verb,ei)s,εἰς,preposition,a)gorh/n,ἀγορά,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)th\,αὐτός,pronoun,ga\r,γάρ,particle,e)pe/fraden,φράζω,verb,*(uyipu/leia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,r(',ἄρα,particle,o(/te,ὅτε,conjunction,dh\,δή,particle,ma/la,μάλα,adverb,pa=sai,πᾶς,adjective,o(milado\n,ὁμιλαδόν,adverb,h)gere/qonto,ἠγερέθομαι,verb,au)ti/k',αὐτίκα,adverb,a)/r',ἄρα,particle,h(/g',ἡγός,noun,e)ni\,ἐν,preposition,th=|sin,ὁ,article,e)potru/nous',ἐποτρύνω,verb,a)go/reuen,ἀγορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)=wfilai,,,ei),εἰ,conjunction,d',δέ,particle,a)/ge,ἄγε,adverb,dh\,δή,particle,menoeike/a,μενοεικής,adjective,dw=ra,δῶρον,noun,po/rwmen,πόρω,verb,a)ndra/sin,ἀνήρ,noun,oi(=a/,οἷος,adjective,t',τε,particle,e)/oiken,ἔοικα,verb,a)/gein,ἄγω,verb,e)pi\,ἐπί,preposition,nho\s,ναός,noun,e)/xontas,ἔχω,verb,h)/ia,εἶμι,verb,kai\,καί,conjunction,me/qu,μέθυ,noun,laro/n,λαρός,adjective,i(/n',ἵνα,conjunction,e)/mpedon,ἔμπεδος,adjective,e)/ktoqi,ἔκτοθι,adverb,pu/rgwn,πύργος,noun,mi/mnoien,μίμνω,verb,mhd',μηδέ,particle,a)/mme,ἐγώ,pronoun,kata\,κατά,preposition,xreiw\,χρεώ,noun,meqe/pontes,μεθέπω,verb,a)treke/ws,ἀτρεκής,adjective,gnw/wsi,γιγνώσκω,verb,kakh\,κακός,adjective,d',δέ,particle,e)pi\,ἐπί,preposition,pollo\n,πολύς,adjective,i(/khtai,ἱκνέομαι,verb,ba/cis,βάξις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,me/ga,μέγας,adverb,e)/rgon,ἔργον,noun,e)re/camen,ἐρέσσω,verb,ou)de/,οὐδέ,particle,ti,τις,pronoun,pa/mpan,πάμπαν,adverb,qumhde\s,θυμηδής,adverb,kai\,καί,conjunction,toi=si,ὁ,article,to/g',,,e)/ssetai,ἔσσομαι,verb,ei)/,εἰ,conjunction,ke,ἄν,particle,daei=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mete/rh,ἡμέτερος,adjective,me\n,μέν,particle,nu=n,νῦν,adverb,toi/h,τοῖος,adjective,parenh/noqe,παρενήνοθε,verb,mh=tis,μῆτις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(me/wn,σύ,pronoun,d',δέ,particle,ei)/,εἰ,conjunction,tis,τις,pronoun,a)/reion,ἄρειος,adjective,e)/pos,ἔπος,adjective,mhti/setai,μητίομαι,verb,a)/llh,ἄλλος,adjective,e)gre/sqw,ἔγρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,ga/r,γάρ,particle,te,τε,particle,kai\,καί,conjunction,ei(/neka,ἕνεκα,preposition,deu=r',δεῦρο,adverb,e)ka/lessa',καλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(=s,ὡς,conjunction,a)/r',ἄρα,particle,e)/fh,φημί,verb,kai\,καί,conjunction,qw=kon,θᾶκος,noun,e)fi/zane,ἐφιζάνω,verb,patro\s,πατήρ,noun,e(oi=o,ἑός,adjective,la/inon,λάινος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,e)/peita,ἔπειτα,adverb,fi/lh,φίλος,adjective,trofo\s,τροφός,noun,w)=rto,ὄρνυμι,verb,*polucw/,Πολυξώ,proper,gh/rai+,γῆρας,noun,dh\,δή,particle,r(iknoi=sin,ῥικνός,adjective,e)piska/zousa,ἐπισκάζω,verb,po/dessin,πούς,noun,ba/ktrw|,βάκτρον,noun,e)reidome/nh,ἐρείδω,verb,peri\,περί,preposition,de\,δέ,particle,mene/ain',μενεαίνω,verb,a)goreu=sai,ἀγορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|,ὁ,article,kai\,καί,conjunction,parqenikai\,παρθενική,noun,pi/sures,τέσσαρες,noun,sxedo\n,σχεδόν,adverb,e(drio/wnto,ἑδριάω,verb,a)dmh=tes,ἀδμής,noun,leukh=|sin,λευκός,adjective,e)pixnoaou/sh|,,,e)qei/rais,ἔθειρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sth=,ἵστημι,verb,d',δέ,particle,a)/r',ἄρα,particle,e)ni\,ἐν,preposition,me/ssh|,μέσος,adjective,a)gorh=|,ἀγορά,noun,a)na\,ἀνά,preposition,d',δέ,particle,e)/sxeqe,σχέθω,verb,deirh\n,δειρή,noun,h)=ka,ἦκα,adverb,mo/lis,μόλις,adverb,kufoi=o,κυφός,adjective,metafre/nou,μετάφρενον,noun,w(=de/,ὧδε,adverb,t',τε,particle,e)/eipen,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw=ra,δῶρον,noun,me/n,μέν,particle,w(s,ὡς,conjunction,au)th=|,αὐτός,pronoun,per,πέρ,particle,e)fanda/nei,ἐφανδάνω,verb,*(uyipulei/h|,,,pe/mpwmen,πέμπω,verb,cei/noisin,ξένος,noun,e)pei\,ἐπεί,conjunction,kai\,καί,conjunction,a)/reion,ἄρειος,adjective,o)pa/ssai,ὀπάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u)/mmi,σύ,pronoun,ge,γε,particle,mh\n,μήν,particle,ti/s,τίς,pronoun,mh=tis,μῆτις,noun,e)pau/resqai,,,bio/toio,βίοτος,noun,ai)/,εἰ,conjunction,ken,ἄν,particle,e)pibri/sh|,ἐπιβρίθω,verb,*qrh/ic,,,strato/s,στρατός,noun,h)e/,ἠέ,conjunction,tis,τις,pronoun,a)/llos,ἄλλος,adjective,dusmene/wn,δυσμενέων,verb,a(/,ὅς,pronoun,te,τε,particle,polla\,πολύς,adjective,met',μετά,preposition,a)nqrw/poisi,ἄνθρωπος,noun,pe/lontai,πέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,kai\,καί,conjunction,nu=n,νῦν,adverb,o(/d',ὅδε,pronoun,o(/milos,ὅμιλος,noun,a)nwi/stws,ἄνοιστος,adjective,e)fika/nei,ἐφικάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
