word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
bia=tai,βιάω,verb,d',δέ,particle,a(,ὁ,article,ta/laina,τάλας,adjective,peiqw/,πειθός,adjective,probou/lou,πρόβουλος,adjective,pai=s,πᾶς,adjective,a)/fertos,ἄφερτος,adjective,a)/tas,ἄτη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/kos,ἄκος,noun,de\,δέ,particle,pa=n,πᾶς,adjective,ma/taion,μάταιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,e)kru/fqh,κρύπτω,verb,pre/pei,πρέπω,verb,de/,δέ,particle,fw=s,φάος,adjective,ai)nolampe/s,αἰνολαμπής,adjective,si/nos,σίνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kakou=,κακός,adjective,de\,δέ,particle,xalkou=,χαλκός,noun,tro/pon,τρόπος,noun,tri/bw|,τρίβος,noun,te,τε,particle,kai\,καί,conjunction,prosbolai=s,προσβολή,noun,melampagh\s,μελαμπαγής,adjective,pe/lei,πέλω,verb,dikaiwqei/s,δικαιόω,verb,e)pei\,ἐπεί,conjunction,diw/kei,διώκω,verb,pai=s,πᾶς,adjective,potano\n,ποτανός,adjective,o)/rnin,ὄρνις,noun,po/lei,πόλις,adjective,pro/strimm',πρόστριμμα,noun,a)/ferton,ἄφερτος,adjective,e)nqei/s,ἐντίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lita=n,λιτή,noun,d',δέ,particle,a)kou/ei,ἀκούω,verb,me\n,μέν,particle,ou)/tis,οὔτις,pronoun,qew=n,θέα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,d',δέ,particle,e)pi/strofon,ἐπίστροφος,adjective,tw=n,ὁ,article,fw=t',φάος,adjective,a)/dikon,ἄδικος,adjective,kaqairei=,καθαιρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(=os,οἷος,adjective,kai\,καί,conjunction,*pa/ris,Πάρις,proper,e)lqw\n,ἔρχομαι,verb,e)s,εἰς,preposition,do/mon,δόμος,noun,to\n,ὁ,article,*)atreida=n,Ἀτρείδης,proper,h)/|sxune,αἰσχύνω,verb,ceni/an,ξενία,noun,tra/pezan,τράπεζα,noun,klopai=si,κλοπή,noun,gunaiko/s,γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lipou=sa,λείπω,verb,d',δέ,particle,a)stoi=sin,ἀστός,noun,a)spi/stora/s,ἀσπίστωρ,noun,te,τε,particle,kai\,καί,conjunction,klo/nous,κλόνος,noun,logxi/mous,λόγχιμος,adjective,nauba/tas,ναυβάτης,noun,q',τε,particle,o(plismou/s,ὁπλισμός,noun,a)/gousa/,ἄγω,verb,t',τε,particle,a)nti/fernon,ἀντίφερνος,adjective,*)ili/w|,Ἴλιον,proper,fqora\n,φθορά,noun,be/baken,βάζω,verb,r(i/mfa,ῥίμφα,adverb,dia\,διά,preposition,pula=n,πύλη,adjective,a)/tlhta,ἄτλητος,adjective,tla=sa,τλάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polla\,πολύς,adjective,d',δέ,particle,e)/stenon,στένω,verb,to/d',ὅδε,pronoun,e)nne/pontes,ἐνέπω,verb,do/mwn,δόμος,noun,profh=tai,προφήτης,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,i)w\,ἰώ,interjection,dw=ma,δῶμα,noun,dw=ma,δῶμα,noun,kai\,καί,conjunction,pro/moi,πρόμος,noun,i)w\,ἰώ,interjection,le/xos,λέχος,noun,kai\,καί,conjunction,sti/boi,στίβος,adjective,fila/nores,φιλάνωρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/resti,πάρειμι,verb,siga\s,σιγή,noun,a)ti/mous,ἄτιμος,adjective,a)loido/rous,,,a)/lgist',ἄλγιστος,adjective,a)fhme/nwn,,,i)dei=n,εἶδον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
po/qw|,πόθος,noun,d',δέ,particle,u(perponti/as,ὑπερπόντιος,adjective,fa/sma,φάσμα,adjective,do/cei,δοκέω,verb,do/mwn,δόμος,noun,a)na/ssein,ἀνάσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)mo/rfwn,εὔμορφος,adjective,de\,δέ,particle,kolossw=n,κολοσσός,noun,e)/xqetai,ἔχθω,verb,xa/ris,χάρις,noun,a)ndri/,ἀνδρίς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)mma/twn,ὄμμα,noun,d',δέ,particle,e)n,ἐν,preposition,a)xhni/ais,ἀχηνία,adjective,e)/rrei,ἔρρω,verb,pa=s',πᾶς,adjective,*)afrodi/ta,Ἀφροδίτη,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)neiro/fantoi,ὀνειρόφαντος,adjective,de\,δέ,particle,penqh/mones,πενθήμων,adjective,pa/reisi,πάρειμι,verb,do/cai,δόξα,noun,fe/rousai,φέρω,verb,xa/rin,χάρις,noun,matai/an,μάταιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma/tan,μάτην,adverb,ga/r,γάρ,particle,eu)=t',εὖτε,conjunction,a)\n,ἄν,particle,e)sqla/,ἐσθλός,adjective,tis,τις,pronoun,dokw=n,δοκάζω,verb,o(ra=|,ὁράω,verb,paralla/casa,παραλλάσσω,verb,dia\,διά,preposition,xerw=n,χείρ,noun,be/baken,βάζω,verb,o)/yis,ὄψις,noun,ou),οὐ,adverb,mequ/steron,μεθύστερος,adjective,pteroi=s,πτερόν,noun,o)padou=s',ὀπαδέω,verb,u(/pnou,ὕπνον,noun,keleu/qois,κέλευθος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,me\n,μέν,particle,kat',κατά,preposition,oi)/kous,οἶκος,noun,e)f',ἐπί,preposition,e(sti/as,ἑστία,noun,a)/xh,ἄχος,adjective,ta/d',ὅδε,pronoun,e)sti\,εἰμί,verb,kai\,καί,conjunction,tw=nd',ὅδε,pronoun,u(perbatw/tera,ὑπερβατός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,pa=n,πᾶς,adjective,d',δέ,particle,a)f',ἀπό,preposition,*(/ellanos,,,ai)/as,αἶα,noun,sunorme/nois,συνόρνυμαι,verb,pe/nqei',πένθος,noun,a)tlhsika/rdios,,,do/mwn,δόμος,noun,e(ka/stou,ἕκαστος,adjective,pre/pei,πρέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polla\,πολύς,adjective,gou=n,γοῦν,particle,qigga/nei,θιγγάνω,verb,pro\s,πρός,preposition,h(=par,ἧπαρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(\s,ὅς,pronoun,me\n,μέν,particle,ga/r,γάρ,particle,tis,τις,pronoun,e)/pemyen,πέμπω,verb,oi)=den,οἶδα,verb,a)nti\,ἀντί,preposition,de\,δέ,particle,fwtw=n,φώς,adjective,teu/xh,τεῦχος,noun,kai\,καί,conjunction,spodo\s,σποδός,noun,ei)s,εἰς,preposition,e(ka/stou,ἕκαστος,adjective,do/mous,δόμος,noun,a)fiknei=tai,ἀφικνέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,xrusamoibo\s,χρυσαμοιβός,noun,d',δέ,particle,*)/arhs,Ἄρης,proper,swma/twn,σῶμα,adjective,kai\,καί,conjunction,talantou=xos,ταλαντοῦχος,adjective,e)n,ἐν,preposition,ma/xh|,μάχη,noun,doro\s,δόρυ,noun,purwqe\n,πυρόω,verb,e)c,ἐκ,preposition,*)ili/ou,Ἴλιον,proper,fi/loisi,φίλος,adjective,pe/mpei,πέμπω,verb,baru\,βαρύς,adjective,yh=gma,ψῆγμα,noun,dusda/kruton,δυσδάκρυτος,adjective,a)nth/noros,ἀντήνωρ,noun,spodou=,σποδός,noun,gemi/zwn,γεμίζω,verb,le/bhtas,λέβης,noun,eu)qe/tous,εὔθετος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ste/nousi,στένω,verb,d',δέ,particle,eu)=,εὖ,adverb,le/gontes,λέγω,verb,a)/ndra,ἀνήρ,noun,to\n,ὁ,article,me\n,μέν,particle,w(s,ὡς,conjunction,ma/xhs,μάχη,noun,i)/dris,ἴδρις,adjective,to\n,ὁ,article,d',δέ,particle,e)n,ἐν,preposition,fonai=s,φονή,noun,kalw=s,καλός,noun,peso/nt',πίπτω,verb,a)llotri/as,ἀλλότριος,adjective,diai\,διά,preposition,gunaiko/s,γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/de,ὅδε,pronoun,si=ga/,σῖγα,adverb,tis,τις,pronoun,bau/+zei,βαύζω,verb,fqonero\n,φθονερός,adjective,d',δέ,particle,u(p',ὑπό,preposition,a)/lgos,ἄλγος,noun,e(/rpei,ἕρπω,verb,prodi/kois,πρόδικος,adjective,*)atrei/dais,Ἀτρείδης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ἕ,pronoun,d',δέ,particle,au)tou=,αὐτός,pronoun,peri\,περί,preposition,tei=xos,τεῖχος,noun,qh/kas,θήκη,noun,*)ilia/dos,Ἰλιάς,proper,ga=s,γῆ,noun,eu)/morfoi,εὔμορφος,adjective,kate/xousin,κατέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)xqra\,ἐχθρός,adjective,d',δέ,particle,e)/xontas,ἔχω,verb,e)/kruyen,κρύπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barei=a,βαρύς,adjective,d',δέ,particle,a)stw=n,ἄστυ,noun,fa/tis,φάτις,adjective,cu\n,σύν,preposition,ko/tw|,κότος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dhmokra/ntou,,,d',δέ,particle,a)ra=s,ἀρά,noun,ti/nei,τίνω,verb,xre/os,χρέος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/nei,μένω,verb,d',δέ,particle,a)kou=sai/,ἀκέω,verb,ti/,τίς,pronoun,mou,ἐγώ,pronoun,me/rimna,μέριμνα,noun,nukthrefe/s,νυκτηρεφής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,polukto/nwn,πολυκτόνος,adjective,ga\r,γάρ,particle,ou)k,οὐ,adverb,a)/skopoi,ἄσκοπος,adjective,qeoi/,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelainai\,κελαινός,adjective,d',δέ,particle,*)erinu/es,Ἐρινύς,proper,xro/nw|,χρόνος,noun,tuxhro\n,τυχηρός,adjective,o)/nt',εἰμί,verb,a)/neu,ἄνευ,preposition,di/kas,δίκη,adjective,palintuxei=,παλιντυχής,adjective,triba=|,τριβή,noun,bi/ou,βίος,adjective,tiqei=s',τίθημι,verb,a)mauro/n,ἀμαυρός,adjective,e)n,ἐν,preposition,d',δέ,particle,a)i/stois,ἄιστος,adjective,tele/qontos,τελέθω,verb,ou)/tis,οὔτις,pronoun,a)lka/,ἀλκή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,d',δέ,particle,u(perko/pws,ὑπέρκοπος,adjective,klu/ein,κλύω,verb,eu)=,εὖ,adverb,baru/,βαρύς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba/lletai,βάλλω,verb,ga\r,γάρ,particle,o)/ssois,ὄσσε,adjective,*dio/qen,Ζεύς,proper,ka/rana,κάρανον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kri/nw,κρίνω,verb,d',δέ,particle,a)/fqonon,ἄφθονος,adjective,o)/lbon,ὄλβος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/t',μήτε,particle,ei)/hn,εἰμί,verb,ptolipo/rqhs,πτολιπόρθης,adjective,mh/t',μήτε,particle,ou)=n,οὖν,particle,au)to\s,αὐτός,pronoun,a(lou\s,ἁλίσκομαι,verb,u(p',ὑπό,preposition,a)/llwn,ἄλλος,adjective,bi/on,βίος,adjective,kati/doimi,κατεῖδον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
puro\s,πῦρ,noun,d',δέ,particle,u(p',ὑπό,preposition,eu)agge/lou,εὐάγγελος,adjective,po/lin,πόλις,adjective,dih/kei,διήκω,verb,qoa\,θοός,adjective,ba/cis,βάξις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,d',δέ,particle,e)th/tumos,ἐτήτυμος,adjective,ti/s,τίς,pronoun,oi)=den,οἶδα,verb,h)/,ἠέ,conjunction,ti,τις,pronoun,qei=o/n,θεῖος,adjective,e)sti/,εἰμί,verb,ph|,πη,particle,yu/qos,ψύθος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,w(=de,ὧδε,adverb,paidno\s,παιδνός,adjective,h)\,ἠέ,conjunction,frenw=n,φρήν,noun,kekomme/nos,κόπτω,verb,flogo\s,φλόξ,noun,paragge/lmasin,παράγγελμα,noun,ne/ois,νέος,adjective,purwqe/nta,πυρόω,verb,kardi/an,καρδία,noun,e)/peit',ἔπειτα,adverb,a)llaga=|,ἀλλαγή,adjective,lo/gou,λόγος,noun,kamei=n,κάμνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gunaiko\s,γυνή,noun,ai)xma=|,αἰχμή,noun,pre/pei,πρέπω,verb,pro\,πρό,preposition,tou=,ὁ,article,fane/ntos,φαίνω,verb,xa/rin,χάρις,noun,cunaine/sai,συναινέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piqano\s,πιθανός,adjective,a)/gan,ἄγαν,adverb,o(,ὁ,article,qh=lus,θῆλυς,adjective,o(/ros,ὅρος,adjective,e)pine/metai,ἐπινέμω,verb,taxu/poros,ταχύπορος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,taxu/moron,ταχύμορος,adjective,gunaikogh/ruton,γυναικογήρυτος,adjective,o)/llutai,ὄλλυμι,verb,kle/os,κλέος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/x',τάχα,adjective,ei)so/mesqa,εἶμι,verb,lampa/dwn,λαμπάς,noun,faesfo/rwn,φαέσφορος,adjective,fruktwriw=n,φρυκτωρία,noun,te,τε,particle,kai\,καί,conjunction,puro\s,πῦρ,noun,parallaga/s,παραλλαγή,noun,ei)/t',εἴτε,adverb,ou)=n,οὖν,particle,a)lhqei=s,ἀληθής,adjective,ei)=t',εἶτα,adverb,o)neira/twn,ὄνειρος,noun,di/khn,δίκη,adjective,terpno\n,τερπνός,adjective,to/d',ὅδε,pronoun,e)lqo\n,ἔρχομαι,verb,fw=s,φάος,adjective,e)fh/lwsen,ἐφηλόω,verb,fre/nas,φρήν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kh/ruk',κῆρυξ,noun,a)p',ἀπό,preposition,a)kth=s,ἀκτέα,noun,to/nd',ὅδε,pronoun,o(rw=,ὁράω,verb,kata/skion,κατάσκιος,adjective,kla/dois,κλάδος,adjective,e)lai/as,ἐλαία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marturei=,μαρτύρομαι,verb,de/,δέ,particle,moi,ἐγώ,pronoun,ka/sis,κάσις,noun,phlou=,πηλός,noun,cu/nouros,ξύνουρος,adjective,diyi/a,δίψιος,adjective,ko/nis,κόνις,noun,ta/de,ὅδε,pronoun,w(s,ὡς,conjunction,ou)/t',οὔτε,adverb,a)/naudos,ἄναυδος,adjective,ou)/te,οὔτε,adverb,soi,σύ,pronoun,dai/wn,δαίω,verb,flo/ga,φλόξ,noun,u(/lhs,ὕλη,noun,o)rei/as,ὄρειος,adjective,shmanei=,σημαίνω,verb,kapnw=|,καπνός,noun,puro/s,πῦρ,noun,a)ll',ἀλλά,adverb,h)\,ἠέ,conjunction,to\,ὁ,article,xai/rein,χαίρω,verb,ma=llon,μᾶλλον,adverb,e)kba/cei,ἐκβάζω,verb,le/gwn,λέγω,verb,to\n,ὁ,article,a)nti/on,ἀντίον,adjective,de\,δέ,particle,toi=sd',ὅδε,pronoun,a)poste/rgw,ἀποστέργω,verb,lo/gon,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
