word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS
a)ll',ἀλλά,adverb,w)=,ὦ,interjection,*xaritimi/dh,Χαριτιμίδης,proper,kai\,καί,conjunction,*smi/kuqe,Σμίκυθος,proper,kai\,καί,conjunction,*dra/khs,Δράκης,proper,e(/pou,ἕπομαι,verb,katepei/gwn,κατέπειμι,verb,sautw=|,σαυτοῦ,pronoun,prose/xwn,προσέχω,verb,o(/pws,ὅπως,conjunction,mhde\n,μηδείς,pronoun,paraxordiei=s,παραχορδίζω,verb,w(=n,ὅς,pronoun,dei=,δέομαι,verb,s',σύ,pronoun,a)podei=cai,ἀποδείκνυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/pws,ὅπως,conjunction,de\,δέ,particle,to\,ὁ,article,su/mbolon,σύμβολον,noun,labo/ntes,λαμβάνω,verb,e)/peita,ἔπειτα,adverb,plhsi/oi,πλησίος,adjective,kaqedou/meq',καθέζομαι,verb,w(s,ὡς,conjunction,a)\n,ἄν,particle,xeirotonw=men,χειροτονέω,verb,a(/panq',ἅπας,adjective,o(po/s',ὁπόσος,adjective,a)\n,ἄν,particle,de/h|,δέομαι,verb,ta\s,ὁ,article,h(mete/ras,ἡμέτερος,adjective,fi/las,φίλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,ti/,τίς,pronoun,le/gw,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fi/lous,φίλος,adjective,ga\r,γάρ,particle,xrh=n,χράω,verb,m',ἐγώ,pronoun,o)noma/zein,ὀνομάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ra,ὁράω,verb,d',δέ,particle,o(/pws,ὅπως,conjunction,w)qh/somen,ὀθέω,verb,tou/sde,ὅδε,pronoun,tou\s,ὁ,article,e)c,ἐκ,preposition,a)/stews,ἄστυ,noun,h(/kontas,ἥκω,verb,o(/soi,ὅσος,adjective,pro\,πρό,preposition,tou=,ὁ,article,me/n,μέν,particle,h(ni/k',ἡνίκα,adverb,e)/dei,δέω,verb,labei=n,λαμβάνω,verb,e)lqo/nt',ἔρχομαι,verb,o)bolo\n,ὀβολός,noun,mo/non,μόνος,adjective,kaqh=nto,κάθημαι,verb,lalou=ntes,λαλέω,verb,e)n,ἐν,preposition,toi=s,ὁ,article,stefanw/masin,στεφάνωμα,noun,nuni\,νυνί,adverb,d',δέ,particle,e)noxlou=s',ἐνοχλέω,verb,a)/gan,ἄγαν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ou)xi/,οὐ,adverb,*murwni/dhs,Μυρωνίδης,proper,o(/t',ὅτε,conjunction,h)=rxen,ἄρχω,verb,o(,ὁ,article,genna/das,γεννάδας,adjective,ou)dei\s,οὐδείς,pronoun,a)\n,ἄν,particle,e)to/lma,τολμάω,verb,ta\,ὁ,article,th=s,ὁ,article,po/lews,πόλις,adjective,dioikei=n,διοικέω,verb,a)rgu/rion,ἀργύριον,adjective,fe/rwn,φέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,h(=ken,ἥκω,verb,e(/kastos,ἕκαστος,adjective,e)n,ἐν,preposition,a)skidi/w|,ἀσκίδιον,noun,fe/rwn,φέρω,verb,piei=n,πίνω,verb,a(/ma,ἅμα,adverb,t',τε,particle,a)/rton,ἄρτος,noun,au(tw=|,ἑαυτοῦ,pronoun,kai\,καί,conjunction,du/o,δύο,adjective,krommu/w,κρόμμυον,noun,kai\,καί,conjunction,trei=s,τρέω,verb,a)\n,ἄν,particle,e)la/as,ἐλαία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuni\,νυνί,adverb,de\,δέ,particle,triw/bolon,τριώβολον,noun,zhtou=si,ζητέω,verb,labei=n,λαμβάνω,verb,o(/tan,ὅταν,conjunction,pra/ttwsi/,πράσσω,verb,ti,τις,pronoun,koino\n,κοινός,adjective,w(/sper,ὥσπερ,adverb,phloforou=ntes,πηλοφορέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,to\,ὁ,article,pra=gma,πρᾶγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poi=,ποι,adverb,poq',ποτέ,particle,h(,ὁ,article,gunh\,γυνή,noun,frou/dh,φροῦδος,adjective,'sti/,εἰμί,verb,moi,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,pro\s,πρός,preposition,e(/w,ἠώς,noun,nu=n,νῦν,adverb,g',γε,particle,e)/stin,εἰμί,verb,h(,ὁ,article,d',δέ,particle,ou),οὐ,adverb,fai/netai,φαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de\,δέ,particle,kata/keimai,κατάκειμαι,verb,pa/lai,πάλαι,adverb,xezhtiw=n,χεζητιάω,verb,ta\s,ὁ,article,e)mba/das,ἐμβάς,noun,zhtw=n,ζητέω,verb,labei=n,λαμβάνω,verb,e)n,ἐν,preposition,tw=|,ὁ,article,sko/tw|,σκότος,noun,kai\,καί,conjunction,qoi)ma/tion,ἱμάτιον,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/te,ὅτε,conjunction,dh\,δή,particle,d',δέ,particle,e)kei=no,ἐκεῖνος,pronoun,yhlafw=n,ψηλαφάω,verb,ou)k,οὐ,adverb,e)duna/mhn,δύναμαι,verb,eu(rei=n,εὑρίσκω,verb,o(,ὁ,article,d',δέ,particle,h)/dh,ἤδη,adverb,th\n,ὁ,article,qu/ran,θύρα,noun,e)pei=xe,ἐπέχω,verb,krou/wn,κρούω,verb,o(,ὁ,article,kopreai=os,κοπρεαῖος,noun,lamba/nw,λαμβάνω,verb,touti\,οὗτος,pronoun,to\,ὁ,article,th=s,ὁ,article,gunaiko\s,γυνή,noun,h(midiploi/dion,ἡμιδιπλοίδιον,noun,kai\,καί,conjunction,ta\s,ὁ,article,e)kei/nhs,ἐκεῖνος,pronoun,*persika\s,Περσικός,adjective,u(fe/lkomai,ὑφέλκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,e)n,ἐν,preposition,kaqarw=|,καθαρός,adjective,pou=,πού,adverb,pou=,πού,adverb,tis,τις,pronoun,a)\n,ἄν,particle,xe/sas,χέζω,verb,tu/xoi,τυγχάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,pantaxou=,πανταχοῦ,adverb,toi,σύ,pronoun,nukto/s,νύξ,adjective,e)stin,εἰμί,verb,e)n,ἐν,preposition,kalw=|,καλός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga/r,γάρ,particle,me,ἐγώ,pronoun,nu=n,νῦν,adverb,xe/zonta/,χέζω,verb,g',γε,particle,ou)dei\s,οὐδείς,pronoun,o)/yetai,ὁράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)/moi,οἴμοι,interjection,kakodai/mwn,κακοδαίμων,adjective,o(/ti,ὅστις,pronoun,ge/rwn,γέρων,noun,w)\n,εἰμί,verb,h)go/mhn,ἄγω,verb,gunai=x',γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/sas,ὅσος,adjective,ei)/m',εἰμί,verb,a)/cios,ἄξιος,adjective,plhga\s,πληγάς,noun,labei=n,λαμβάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga/r,γάρ,particle,poq',ποτέ,particle,u(gie\s,ὑγιής,adverb,ou)de\n,οὐδείς,pronoun,e)celh/luqen,ἐξέρχομαι,verb,dra/sous',δράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/mws,ὅμως,conjunction,d',δέ,particle,ou)=n,οὖν,particle,e)stin,εἰμί,verb,a)popathte/on,ἀποπατητέον,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,e)/stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,dh/pou,δήπου,particle,*ble/puros,Βλέπυρος,proper,o(,ὁ,article,geitniw=n,γειτνία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nh\,νή,preposition,to\n,ὁ,article,*di/',Δίη,proper,au)to\s,αὐτός,pronoun,dh=t',δῆτα,adverb,e)kei=nos,ἐκεῖνος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)pe/,εἶπον,verb,moi,ἐγώ,pronoun,ti/,τίς,pronoun,tou=to/,οὗτος,pronoun,soi,σύ,pronoun,to\,ὁ,article,purro/n,πυρρός,adjective,e)stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/ti,οὔτι,adverb,pou,πού,adverb,*kinhsi/as,Κινησίης,proper,sou,σύ,pronoun,katateti/lhke/n,κατατιλάω,verb,poqen,ποθεν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/k,οὐ,adverb,a)lla\,ἀλλά,adverb,th=s,ὁ,article,gunaiko\s,γυνή,noun,e)celh/luqa,ἐξέρχομαι,verb,to\,ὁ,article,krokwti/dion,κροκωτίδιον,noun,a)mpisxo/menos,ἀμφίσχω,verb,ou(ndu/etai,ἐνδύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,d',δέ,particle,i(ma/tio/n,ἱμάτιον,adjective,sou,σύ,pronoun,pou=,πού,adverb,'stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,e)/xw,ἔχω,verb,fra/sai,φράζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zhtw=n,ζητέω,verb,ga\r,γάρ,particle,au)/t',αὐτός,pronoun,ou)x,οὐ,adverb,hu(=ron,εὑρίσκω,verb,e)n,ἐν,preposition,toi=s,ὁ,article,strw/masin,στρῶμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=t',εἶτα,adverb,ou)de\,οὐδέ,particle,th\n,ὁ,article,gunai=k',γυνή,noun,e)ke/leusa/s,κελεύω,verb,soi,σύ,pronoun,fra/sai,φράζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,to\n,ὁ,article,*di/',Δίη,proper,ou),οὐ,adverb,ga\r,γάρ,particle,e)/ndon,ἔνδον,adverb,ou)=sa,εἰμί,verb,tugxa/nei,τυγχάνω,verb,a)ll',ἀλλά,adverb,e)ktetru/phken,ἐκτρυπάω,verb,laqou=sa/,λανθάνω,verb,m',ἐγώ,pronoun,e)/ndoqen,ἔνδοθεν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\,ὅς,pronoun,kai\,καί,conjunction,de/doika,δείδω,verb,mh/,μή,conjunction,ti,τις,pronoun,dra=|,δράω,verb,new/teron,νέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nh\,νή,preposition,to\n,ὁ,article,*poseidw=,Ποσειδῶν,proper,tau)ta\,ταυτός,adjective,toi/nun,τοίνυν,particle,a)/ntikrus,ἄντικρυς,adverb,e)moi\,ἐγώ,pronoun,pe/ponqas,πάσχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,h(=|,ὅς,pronoun,cu/neim',σύνειμι,verb,e)gw\,ἐγώ,pronoun,frou/dh,φροῦδος,adjective,'st',ἀστή,noun,e)/xousa,ἔχω,verb,qoi)ma/tion,ἱμάτιον,adjective,ou(gw\,ἐγώ,pronoun,'fo/roun,ἀφοράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kou),οὐ,adverb,tou=to,οὗτος,pronoun,lupei=,λυπέω,verb,m',ἐγώ,pronoun,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,ta\s,ὁ,article,e)mba/das,ἐμβάς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/koun,οὔκουν,adverb,labei=n,λαμβάνω,verb,g',γε,particle,au)ta\s,αὐτός,pronoun,e)duna/mhn,δύναμαι,verb,ou)damou=,οὐδαμός,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,to\n,ὁ,article,*dio/nuson,Διόνυσος,proper,ou)d',οὐδέ,particle,e)gw\,ἐγώ,pronoun,ga\r,γάρ,particle,ta\s,ὁ,article,e)ma\s,ἐμός,adjective,*lakwnika/s,Λακωνικός,adjective,a)ll',ἀλλά,adverb,w(s,ὡς,conjunction,e)/tuxon,τυγχάνω,verb,xezhtiw=n,χεζητιάω,verb,e)s,εἰς,preposition,tw\,ὁ,article,koqo/rnw,κόθορνος,noun,tw\,ὁ,article,po/d',πούς,noun,e)nqei\s,ἐντίθημι,verb,i(/emai,ἵημι,verb,i(/na,ἵνα,conjunction,mh\,μή,conjunction,'gxe/saim',ἐγχέζω,verb,e)s,εἰς,preposition,th\n,ὁ,article,sisu/ran,σισύρα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fanh\,φανή,noun,ga\r,γάρ,particle,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,dh=t',δῆτα,adverb,a)\n,ἄν,particle,ei)/h,ἀίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mw=n,μῶν,adverb,e)p',ἐπί,preposition,a)/riston,ἄριστος,adjective,gunh\,γυνή,noun,ke/klhken,καλέω,verb,au)th\n,αὐτός,pronoun,tw=n,ὁ,article,fi/lwn,φίλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gnw/mhn,γνώμη,noun,g',γε,particle,e)mh/n,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/koun,οὔκουν,adverb,ponhra/,πονηρός,adjective,g',γε,particle,e)sti\n,εἰμί,verb,o(/,ὅς,pronoun,ti,τις,pronoun,ka)/m',ἐγώ,pronoun,ei)de/nai,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,su\,σύ,pronoun,me\n,μέν,particle,i(monia/n,ἱμονιά,noun,tin',τις,pronoun,a)popatei=s,ἀποπατέω,verb,e)moi\,ἐγώ,pronoun,d',δέ,particle,w(/ra,ὥρα,adjective,badi/zein,βαδίζω,verb,e)sti\n,εἰμί,verb,ei)s,εἰς,preposition,e)kklhsi/an,ἐκκλησία,noun,h)/nper,ἤνπερ,adverb,la/bw,λαμβάνω,verb,qoi)ma/tion,ἱμάτιον,adjective,o(/per,ὅσπερ,adjective,h)=n,εἰμί,verb,moi,ἐγώ,pronoun,mo/non,μόνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)/gwg',ἐγώ,pronoun,e)peida\n,ἐπειδάν,conjunction,a)popath/sw,ἀποπατέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,de/,δέ,particle,mou,ἐγώ,pronoun,a)xra/s,ἀχράς,noun,tis,τις,pronoun,e)gklh/|sas',ἐγκλείω,verb,e)/xei,ἔχω,verb,ta\,ὁ,article,siti/a,σιτίον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mw=n,μῶν,adverb,h(\n,ὅς,pronoun,*qrasu/boulos,Θρασυβούλος,proper,ei)=pe,εἶπον,verb,toi=s,ὁ,article,*lakwnikoi=s,Λακωνικός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nh\,νή,preposition,to\n,ὁ,article,*dio/nuson,Διόνυσος,proper,e)ne/xetai,ἐνέχω,verb,gou=n,γοῦν,particle,moi,ἐγώ,pronoun,sfo/dra,σφόδρα,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ta\r,ἀτάρ,particle,ti/,τίς,pronoun,dra/sw,δράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,ou)de\,οὐδέ,particle,tou=to/,οὗτος,pronoun,me,ἐγώ,pronoun,mo/non,μόνος,adjective,to\,ὁ,article,lupou=n,λυπέω,verb,e)stin,εἰμί,verb,a)ll',ἀλλά,adverb,o(/tan,ὅταν,conjunction,fa/gw,ἐσθίω,verb,o(/poi,ὅποι,adverb,badiei=tai/,βαδίζω,verb,moi,ἐγώ,pronoun,to\,ὁ,article,loipo\n,λοιπός,adjective,h(,ὁ,article,ko/pros,κόπρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,me\n,μέν,particle,ga\r,γάρ,particle,ou(=tos,οὗτος,pronoun,bebala/nwke,βαλανόω,verb,th\n,ὁ,article,qu/ran,θύρα,noun,o(/stis,ὅστις,pronoun,pot',ποτέ,particle,e)/sq',ἔσθω,verb,a(/nqrwpos,ἄνθρωπος,noun,a(xradou/sios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,a)\n,ἄν,particle,ou)=n,οὖν,particle,i)atro/n,ἰατρός,noun,moi,ἐγώ,pronoun,mete/lqoi,μετέρχομαι,verb,kai\,καί,conjunction,ti/na,τίς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,tw=n,ὁ,article,kata\,κατά,preposition,prwkto\n,πρωκτός,noun,deino/s,δεινός,adjective,e)sti,εἰμί,verb,th\n,ὁ,article,te/xnhn,τέχνη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
